,fluxes,C-fluxes
EX_ac(e),5.330407994038985,10.66081598807797
EX_ala_L(e),4.426832198931315,13.280496596793945
EX_cys_L(e),0.9969978329846604,2.9909934989539813
EX_for(e),2.9220260216242786,2.9220260216242786
EX_glu_L(e),0.06939201209505462,0.3469600604752731
EX_glyc(e),0.003205653789236785,0.009616961367710355
EX_hista(e),0.14684639045338085,0.7342319522669043
EX_ile_L(e),0.5040018012975154,3.0240108077850922
EX_lys_L(e),0.936169808525894,5.617018851155365
EX_trypta(e),0.08080372367865313,0.8080372367865313
EX_tym(e),0.9885442999939326,7.9083543999514605
