,fluxes,C-fluxes
EX_ac(e),16.52266671548224,33.04533343096448
EX_ade(e),1.000362381134463,5.001811905672316
EX_ala_L(e),1.4985645000007675,4.495693500002302
EX_csn(e),1.4300532735471443,5.720213094188577
EX_etoh(e),4.770152310648827,9.540304621297654
EX_for(e),9.525375937540623,9.525375937540623
EX_gua(e),0.8583873506126897,4.291936753063449
EX_ile_L(e),0.9667283296543996,5.8003699779263975
EX_nac(e),0.9968227218047386,5.980936330828432
EX_orn(e),0.15,0.75
EX_tym(e),0.9438081599812723,7.550465279850179
