,fluxes,C-fluxes
EX_ac(e),3.989684558961426,7.979369117922852
EX_but(e),1.7245292836626862,6.898117134650745
EX_for(e),5.967530606141878,5.967530606141878
EX_gly(e),0.14031162849751594,0.2806232569950319
EX_phe_L(e),0.885850557503072,7.972655017527647
TS_thglu_c,6.129685142441791e-05,0.0014711244341860299
