,fluxes,C-fluxes
EX_ac(e),7.105272327688961,14.210544655377921
EX_ade(e),1.9292969098268118,9.646484549134058
EX_cys_L(e),0.977036317263741,2.9311089517912228
EX_dcyt(e),0.8725710507690451,7.853139456921405
EX_etoh(e),5.388066880665361,10.776133761330723
EX_for(e),1.0900036954101215,1.0900036954101215
EX_gua(e),0.9478383672243516,4.7391918361217575
EX_lys_L(e),0.8418444148471932,5.051066489083159
EX_ppa(e),1.0749030974116323,3.2247092922348966
EX_succ(e),12.137665006888977,48.55066002755591
EX_tma(e),1.0,3.0
