,fluxes,C-fluxes
EX_ac(e),3.9836074354466446,7.967214870893289
EX_acald(e),1.9826533028317708,3.9653066056635415
EX_ade(e),1.9700421179401666,9.850210589700833
EX_cys_L(e),0.9933403575621842,2.9800210726865526
EX_dcyt(e),0.9586034517462292,8.627431065716063
EX_for(e),4.1152586882149675,4.1152586882149675
EX_gua(e),0.9916825039664998,4.958412519832499
EX_indole(e),0.05636934097397942,0.4509547277918354
EX_orn(e),0.17834332473075884,0.8917166236537942
EX_phenol(e),0.9741584506699246,5.844950704019547
EX_succ(e),3.2391321847582986,12.956528739033194
EX_val_L(e),1.0847722239138167,5.423861119569083
