,fluxes,C-fluxes
EX_ac(e),15.188458326185604,30.376916652371207
EX_ade(e),0.8149879290883871,4.074939645441936
EX_dcyt(e),0.5539079700409488,4.985171730368539
EX_etoh(e),3.0303482849099357,6.060696569819871
EX_for(e),9.956665470111213,9.956665470111213
EX_gua(e),0.8668222776549697,4.334111388274849
EX_ile_L(e),1.1717266552293115,7.03035993137587
EX_nac(e),0.9972254170182516,5.9833525021095095
EX_orn(e),0.06240236440229836,0.3120118220114918
EX_pro_L(e),0.13261846688287018,0.6630923344143509
EX_trypta(e),0.07289629206055383,0.7289629206055382
EX_tym(e),0.9514669024567682,7.611735219654146
