,fluxes,C-fluxes
EX_ac(e),4.058951075203829,8.117902150407659
EX_acald(e),0.17878295,0.3575659
EX_ade(e),0.9398459357006056,4.699229678503028
EX_cys_L(e),0.7910081555446847,2.373024466634054
EX_dgsn(e),0.954704360182949,9.54704360182949
EX_gcald(e),0.006973502229492394,0.013947004458984788
EX_lys_L(e),0.9326179369755462,5.595707621853277
EX_orn(e),0.2280558657975693,1.1402793289878466
EX_phe_L(e),0.9428782027722175,8.485903824949958
EX_ppa(e),1.0,3.0
EX_succ(e),7.571383951406158,30.285535805624633
