,fluxes,C-fluxes
EX_ac(e),10.572556989149742,21.145113978299484
EX_ade(e),1.502811009482578,7.5140550474128895
EX_for(e),7.059866510349625,7.059866510349625
EX_gcald(e),0.0018551552855658195,0.003710310571131639
EX_glyc(e),0.006379361692460793,0.019138085077382377
EX_indole(e),0.07021775785407654,0.5617420628326123
EX_isobut(e),0.14181978796839434,0.5672791518735774
EX_isocapr(e),0.01963731737490175,0.1178239042494105
EX_isoval(e),0.009818658687450875,0.049093293437254375
EX_ptrc(e),0.11198921870875828,0.4479568748350331
EX_thymd(e),2.31530873964286,23.153087396428603
