,fluxes,C-fluxes
EX_4abut(e),2.551016902095989,10.204067608383957
EX_ac(e),19.976138302552155,39.95227660510431
EX_dad_2(e),0.9209740163747665,9.209740163747664
EX_etoh(e),0.15460667973870387,0.30921335947740775
EX_for(e),13.70896039287974,13.70896039287974
EX_gcald(e),0.005905316264385352,0.011810632528770704
EX_ile_L(e),0.7116313603072004,4.269788161843202
EX_lys_L(e),0.797473563406881,4.784841380441286
EX_nac(e),0.9980305936787431,5.988183562072459
EX_phe_L(e),0.754417198667079,6.7897547880037115
EX_ppa(e),0.028171012658770596,0.0845130379763118
EX_ptrc(e),0.9975420500809096,3.9901682003236383
EX_tma(e),1.0,3.0
EX_ura(e),2.838776707292343,11.355106829169372
