,fluxes,C-fluxes
EX_ac(e),3.958551861320378,7.917103722640756
EX_dad_2(e),0.00705861866671453,0.0705861866671453
EX_for(e),3.6277195815563257,3.6277195815563257
EX_ins(e),0.9845675592972962,9.845675592972963
EX_orn(e),0.020826406528424986,0.10413203264212494
EX_ppa(e),0.7353935208971815,2.2061805626915443
