,fluxes,C-fluxes
EX_ac(e),4.252212470746267,8.504424941492534
EX_but(e),0.8915987061220786,3.5663948244883144
EX_for(e),5.220952198745657,5.220952198745657
EX_phe_L(e),0.9601290777013485,8.641161699312136
