,fluxes,C-fluxes
EX_acald(e),2.126130611902219,4.252261223804438
EX_ade(e),2.0808664354178537,10.404332177089268
EX_but(e),3.3699774399510307,13.479909759804123
EX_cys_L(e),0.5296995635983466,1.5890986907950397
EX_dcyt(e),0.9713133655127099,8.741820289614388
EX_gcald(e),0.0012315796391555208,0.0024631592783110417
EX_gln_L(e),0.03404516131984768,0.17022580659923842
EX_glyc(e),0.004235058936776356,0.012705176810329068
EX_gua(e),0.9859051370070645,4.929525685035323
EX_indole(e),0.07868510248640688,0.629480819891255
