,fluxes,C-fluxes
EX_3mop(e),0.14987721861998227,0.8992633117198936
EX_ac(e),0.16722123163955546,0.3344424632791109
EX_ala_L(e),0.00296661698431581,0.00889985095294743
EX_asp_L(e),0.14705986344208993,0.5882394537683597
EX_cytd(e),0.0010079958843841955,0.00907196295945776
EX_glu_L(e),0.015089035851843157,0.07544517925921579
EX_glyclt(e),0.16749459166206507,0.33498918332413014
EX_mal_L(e),0.6639464348612952,2.655785739445181
EX_ser_L(e),0.0012685870635560286,0.003805761190668086
EX_succ(e),0.015076443185022603,0.06030577274009041
