,fluxes,C-fluxes
EX_ac(e),4.219555810594983,8.439111621189966
EX_for(e),0.1722450929507153,0.1722450929507153
EX_fum(e),1.223542651948003,4.894170607792012
EX_gln_L(e),0.1792480781042193,0.8962403905210965
EX_gly(e),0.22457567022025998,0.44915134044051996
