,fluxes,C-fluxes
EX_ade(e),1.9986059499553332,9.993029749776666
EX_cytd(e),0.000936954979012181,0.008432594811109629
EX_dgsn(e),0.9992058287759581,9.992058287759582
EX_fum(e),0.040400747448391124,0.1616029897935645
EX_glu_L(e),0.17996022505309556,0.8998011252654778
EX_glyc3p(e),0.6649626636327971,1.9948879908983912
EX_lac_L(e),0.5535132850805298,1.6605398552415893
EX_lys_L(e),0.9999947018827926,5.999968211296755
EX_ser_L(e),0.6695244749012321,2.0085734247036964
EX_succ(e),0.0003334261845250537,0.0013337047381002149
