,fluxes,C-fluxes
EX_ac(e),0.45020906212350575,0.9004181242470115
EX_ade(e),0.9993664569118449,4.996832284559225
EX_cytd(e),0.0007997109833193959,0.007197398849874563
EX_dgsn(e),0.9990697224630259,9.99069722463026
EX_etoh(e),0.4458795888255545,0.891759177651109
EX_glu_L(e),0.0002804364619812523,0.0014021823099062615
EX_glyc(e),0.0007489776073757302,0.0022469328221271906
EX_lac_L(e),0.44996931229412324,1.3499079368823697
EX_thymd(e),0.0008677436064018331,0.00867743606401833
EX_tma(e),0.8971150734796934,2.6913452204390804
EX_tym(e),0.9968055336131642,7.974444268905313
