,fluxes,C-fluxes
EX_ac(e),0.22069210520942495,0.4413842104188499
EX_ade(e),1.9962610346197693,9.981305173098846
EX_dcyt(e),0.20941913436286502,1.8847722092657853
EX_dgsn(e),0.9998264257926871,9.998264257926872
EX_for(e),1.0032086846699189,1.0032086846699189
EX_glu_L(e),0.002003246712162041,0.010016233560810205
EX_his_L(e),0.0007329616116929283,0.004397769670157569
EX_indole(e),0.004934943598820122,0.039479548790560974
EX_ppa(e),0.773846937878978,2.321540813636934
EX_ura(e),0.002679506962915921,0.010718027851663684
