,fluxes,C-fluxes
EX_lac_L(e),1.4549229910994383,4.364768973298315
EX_leu_L(e),0.4816347050107367,2.8898082300644203
EX_lys_L(e),0.9998601901178833,5.9991611407073
EX_succ(e),0.0010301967856612873,0.004120787142645149
