,fluxes,C-fluxes
EX_ac(e),0.4266555720014435,0.853311144002887
EX_ala_L(e),0.0014886904783602544,0.004466071435080763
EX_etoh(e),0.42747431334263264,0.8549486266852653
EX_for(e),0.8415668336416774,0.8415668336416774
EX_isobut(e),0.02379713110488044,0.09518852441952176
