,subsystem
469603.3.peg.1,Metabolic:Purine synthesis
469603.3.peg.2,Metabolic:Purine synthesis
469603.3.peg.3,Metabolic:Purine synthesis
469603.3.peg.4,Metabolic:Purine synthesis
469603.3.peg.5,Metabolic:Glycerophospholipid metabolism
469603.3.peg.7,"Metabolic:Transport, extracellular"
469603.3.peg.11,Metabolic:Biotin metabolism
469603.3.peg.12,Metabolic:Biotin metabolism
469603.3.peg.13,Metabolic:Biotin metabolism
469603.3.peg.14,Metabolic:Biotin metabolism
469603.3.peg.17,Metabolic:Glutamate metabolism
469603.3.peg.18,"Metabolic:Transport, extracellular"
469603.3.peg.28,Metabolic:Folate metabolism
469603.3.peg.29,Metabolic:Methionine and cysteine metabolism
469603.3.peg.30,Metabolic:Lipopolysaccharide biosynthesis
469603.3.peg.32,"Metabolic:Valine, leucine, and isoleucine metabolism"
469603.3.peg.33,Metabolic:Fatty acid synthesis
469603.3.peg.36,"Metabolic:Transport, extracellular"
469603.3.peg.37,Translation
469603.3.peg.39,Metabolic:Pyrimidine catabolism
469603.3.peg.45,Translation
469603.3.peg.74,Metabolic:Glycolysis/gluconeogenesis
469603.3.peg.76,Metabolic:Glycolysis/gluconeogenesis
469603.3.peg.80,Metabolic:Histidine metabolism
469603.3.peg.81,Metabolic:Histidine metabolism
469603.3.peg.82,Metabolic:Histidine metabolism
469603.3.peg.88,"Metabolic:Valine, leucine, and isoleucine metabolism"
469603.3.peg.95,Metabolic:Alanine and aspartate metabolism
469603.3.peg.106,"Metabolic:Transport, extracellular"
469603.3.peg.108,Metabolic:CoA synthesis
469603.3.peg.111,Metabolic:Exchange/demand reaction
469603.3.peg.112,Metabolic:Pyrimidine synthesis
469603.3.peg.113,tRNA-Charging
469603.3.peg.114,tRNA-Charging
469603.3.peg.115,tRNA-Charging
469603.3.peg.117,Metabolic:Alanine and aspartate metabolism
469603.3.peg.126,Metabolic:Folate metabolism
469603.3.peg.127,Metabolic:Histidine metabolism
469603.3.peg.129,Metabolic:Folate metabolism
469603.3.peg.132,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
469603.3.peg.139,Metabolic:Glycolysis/gluconeogenesis
469603.3.peg.148,Translation
469603.3.peg.152,"Metabolic:Transport, extracellular"
469603.3.peg.153,"Metabolic:Transport, extracellular"
469603.3.peg.154,Metabolic:CoA synthesis
469603.3.peg.157,Metabolic:Exchange/demand reaction
469603.3.peg.158,Metabolic:Vitamin B2 metabolism
469603.3.peg.167,tRNA-Charging
469603.3.peg.181,"Metabolic:Transport, extracellular"
469603.3.peg.184,"Metabolic:Transport, extracellular"
469603.3.peg.191,Metabolic:NAD metabolism
469603.3.peg.193,Translation
469603.3.peg.198,Metabolic:Terpenoid backbone biosynthesis
469603.3.peg.206,Translation
469603.3.peg.211,Metabolic:Methionine and cysteine metabolism
469603.3.peg.217,Metabolic:Citric acid cycle
469603.3.peg.218,Metabolic:Lipopolysaccharide biosynthesis
469603.3.peg.219,Metabolic:Cell wall biosynthesis
469603.3.peg.224,Metabolic:Nucleotide interconversion
469603.3.peg.232,Metabolic:Lipopolysaccharide biosynthesis
469603.3.peg.239,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
469603.3.peg.256,Metabolic:Vitamin B12 metabolism
469603.3.peg.259,Metabolic:Galactose metabolism
469603.3.peg.261,tRNA-Charging
469603.3.peg.270,Metabolic:Nucleotide interconversion
469603.3.peg.271,Metabolic:Glutathione metabolism
469603.3.peg.272,Metabolic:Glutamate metabolism
469603.3.peg.275,tRNA-Charging
469603.3.peg.276,Metabolic:Exchange/demand reaction
