,subsystem
g.29574.CDS.2,Translation
g.29574.CDS.9,Translation
g.29574.CDS.10,Metabolic:Galactose metabolism
1121334.3.peg.14,Metabolic:Methionine and cysteine metabolism
g.29574.CDS.30,Translation
g.29574.CDS.37,"Metabolic:Transport, extracellular"
g.29574.CDS.38,tRNA-Charging
g.29574.CDS.39,Metabolic:Starch and sucrose metabolism
g.29574.CDS.43,Metabolic:Pentose phosphate pathway
1121334.3.peg.50,Metabolic:Glycolysis/gluconeogenesis
g.29574.CDS.54,tRNA-Charging
g.29574.CDS.62,"Metabolic:Transport, extracellular"
g.29574.CDS.65,Metabolic:Fructose and mannose metabolism
g.29574.CDS.66,"Metabolic:Transport, extracellular"
g.29574.CDS.67,"Metabolic:Transport, extracellular"
g.29574.CDS.79,"Metabolic:Transport, extracellular"
g.29574.CDS.95,"Metabolic:Transport, extracellular"
g.29574.CDS.96,Metabolic:Nucleotide salvage pathway
g.29574.CDS.100,Translation
g.29574.CDS.101,"Metabolic:Transport, extracellular"
g.29574.CDS.113,"Metabolic:Transport, extracellular"
g.29574.CDS.129,Transcription
g.29574.CDS.131,Metabolic:Pyruvate metabolism
g.29574.CDS.138,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.29574.CDS.142,"Metabolic:Transport, extracellular"
g.29574.CDS.144,Metabolic:Arginine and proline metabolism
g.29574.CDS.166,"Metabolic:Transport, extracellular"
g.29574.CDS.167,tRNA-Charging
g.29574.CDS.168,Translation
1121334.3.peg.170,Metabolic:Glutamate metabolism
1121334.3.peg.173,Metabolic:Glutamate metabolism
g.29574.CDS.176,tRNA-Charging
g.29574.CDS.177,"Metabolic:Transport, extracellular"
g.29574.CDS.204,Metabolic:Fatty acid synthesis
g.29574.CDS.206,Metabolic:Pentose and glucuronate interconversions
g.29574.CDS.209,Metabolic:Exchange/demand reaction
g.29574.CDS.214,"Metabolic:Transport, extracellular"
g.29574.CDS.215,Metabolic:Exchange/demand reaction
g.29574.CDS.216,Metabolic:Cell wall biosynthesis
g.29574.CDS.217,Metabolic:Lysine metabolism
g.29574.CDS.220,Metabolic:Citric acid cycle
g.29574.CDS.221,Metabolic:Pentose and glucuronate interconversions
g.29574.CDS.228,Metabolic:Pentose and glucuronate interconversions
g.29574.CDS.230,Translation
g.29574.CDS.235,Metabolic:Aminosugar metabolism
g.29574.CDS.245,Metabolic:Glutathione metabolism
g.29574.CDS.247,Metabolic:NAD metabolism
1121334.3.peg.249,Metabolic:CoA synthesis
g.29574.CDS.250,Metabolic:Glutamate metabolism
1121334.3.peg.250,Metabolic:CoA synthesis
1121334.3.peg.251,Metabolic:CoA synthesis
g.29574.CDS.270,Metabolic:Glycolysis/gluconeogenesis
g.29574.CDS.272,Metabolic:Lysine metabolism
g.29574.CDS.282,"Metabolic:Transport, extracellular"
g.29574.CDS.285,"Metabolic:Transport, extracellular"
g.29574.CDS.293,Translation
g.29574.CDS.294,"Metabolic:Transport, extracellular"
g.29574.CDS.295,Transcription
1121334.3.peg.297,Metabolic:Glycolysis/gluconeogenesis
g.29574.CDS.300,Metabolic:Citric acid cycle
g.29574.CDS.310,Metabolic:Folate metabolism
g.29574.CDS.314,"Metabolic:Transport, extracellular"
g.29574.CDS.324,Metabolic:Methionine and cysteine metabolism
g.29574.CDS.327,tRNA-Charging
g.29574.CDS.334,tRNA-Charging
g.29574.CDS.335,Metabolic:Glyoxylate and dicarboxylate metabolism
g.29574.CDS.336,Metabolic:Nucleotide interconversion
g.29574.CDS.337,"Metabolic:Transport, extracellular"
g.29574.CDS.341,"Metabolic:Transport, extracellular"
g.29574.CDS.343,Metabolic:Terpenoid backbone biosynthesis
g.29574.CDS.346,Metabolic:Glycolysis/gluconeogenesis
g.29574.CDS.352,Metabolic:Glycolysis/gluconeogenesis
g.29574.CDS.354,Metabolic:Sulfur metabolism
g.29574.CDS.355,Metabolic:Starch and sucrose metabolism
1121334.3.peg.357,Metabolic:Alanine and aspartate metabolism
g.29574.CDS.369,"Metabolic:Transport, extracellular"
g.29574.CDS.370,"Metabolic:Valine, leucine, and isoleucine metabolism"
1121334.3.peg.373,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.29574.CDS.376,Metabolic:Cell wall biosynthesis
1121334.3.peg.385,Metabolic:Vitamin B2 metabolism
g.29574.CDS.391,Metabolic:Exchange/demand reaction
1121334.3.peg.391,Metabolic:Arginine and proline metabolism
g.29574.CDS.392,Metabolic:Exchange/demand reaction
1121334.3.peg.392,Metabolic:Arginine and proline metabolism
1121334.3.peg.402,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.29574.CDS.407,Metabolic:Glycerophospholipid metabolism
g.29574.CDS.410,Translation
g.29574.CDS.417,tRNA-Charging
g.29574.CDS.421,Metabolic:Terpenoid backbone biosynthesis
g.29574.CDS.423,"Metabolic:Transport, extracellular"
g.29574.CDS.425,Metabolic:Aminobenzoate degradation
g.29574.CDS.427,tRNA-Charging
g.29574.CDS.432,"Metabolic:Transport, extracellular"
g.29574.CDS.435,tRNA-Charging
g.29574.CDS.436,Metabolic:Exchange/demand reaction
g.29574.CDS.450,Metabolic:Glycerophospholipid metabolism
g.29574.CDS.452,Metabolic:Citric acid cycle
g.29574.CDS.458,Metabolic:Citric acid cycle
g.29574.CDS.463,Metabolic:Glyoxylate and dicarboxylate metabolism
g.29574.CDS.464,tRNA-Charging
g.29574.CDS.472,"Metabolic:Transport, extracellular"
g.29574.CDS.498,"Metabolic:Transport, extracellular"
g.29574.CDS.501,Metabolic:Cell wall biosynthesis
1121334.3.peg.503,Metabolic:Cell wall biosynthesis
g.29574.CDS.509,Metabolic:CoA synthesis
g.29574.CDS.513,Metabolic:Pentose phosphate pathway
