,subsystem
g.27747.CDS.0,Metabolic:Terpenoid backbone biosynthesis
g.27747.CDS.3,Metabolic:Pyrimidine synthesis
g.27747.CDS.6,tRNA-Charging
768486.3.peg.7,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27747.CDS.8,"Metabolic:Transport, extracellular"
g.27747.CDS.9,Metabolic:Ascorbate and aldarate metabolism
g.27747.CDS.13,"Metabolic:Transport, extracellular"
g.27747.CDS.14,Metabolic:Squalene and cholesterol synthesis
g.27747.CDS.17,Metabolic:Cell wall biosynthesis
g.27747.CDS.22,Metabolic:Nucleotide interconversion
g.27747.CDS.25,Metabolic:Starch and sucrose metabolism
g.27747.CDS.27,Metabolic:CoA synthesis
g.27747.CDS.28,Metabolic:Nucleotide interconversion
g.27747.CDS.39,Metabolic:Citric acid cycle
g.27747.CDS.50,"Metabolic:Transport, extracellular"
g.27747.CDS.62,Metabolic:Galactose metabolism
768486.3.peg.64,Metabolic:Pentose phosphate pathway
g.27747.CDS.65,tRNA-Charging
g.27747.CDS.70,tRNA-Charging
g.27747.CDS.72,Metabolic:Nucleotide interconversion
g.27747.CDS.77,Metabolic:Exchange/demand reaction
g.27747.CDS.79,Metabolic:Exchange/demand reaction
g.27747.CDS.84,Transcription
g.27747.CDS.90,Metabolic:Nucleotide interconversion
g.27747.CDS.93,Metabolic:Exchange/demand reaction
g.27747.CDS.95,Metabolic:Fatty acid synthesis
g.27747.CDS.96,Metabolic:Cell wall biosynthesis
g.27747.CDS.98,Metabolic:Unassigned
g.27747.CDS.101,tRNA-Charging
g.27747.CDS.105,tRNA-Charging
g.27747.CDS.106,Metabolic:Terpenoid backbone biosynthesis
g.27747.CDS.107,Metabolic:Selenoamino acid metabolism
g.27747.CDS.108,"Metabolic:Transport, extracellular"
g.27747.CDS.109,Metabolic:Pyruvate metabolism
g.27747.CDS.116,"Metabolic:Transport, extracellular"
g.27747.CDS.123,tRNA-Charging
g.27747.CDS.126,"Metabolic:Transport, extracellular"
g.27747.CDS.130,tRNA-Charging
g.27747.CDS.131,Metabolic:Terpenoid backbone biosynthesis
g.27747.CDS.132,"Metabolic:Transport, extracellular"
g.27747.CDS.136,"Metabolic:Transport, extracellular"
g.27747.CDS.137,Translation
g.27747.CDS.139,Metabolic:Exchange/demand reaction
g.27747.CDS.143,Post-translation
g.27747.CDS.155,tRNA-Charging
g.27747.CDS.160,"Metabolic:Transport, extracellular"
g.27747.CDS.161,Metabolic:Terpenoid backbone biosynthesis
g.27747.CDS.170,tRNA-Charging
g.27747.CDS.180,tRNA-Charging
g.27747.CDS.185,Metabolic:Pentose phosphate pathway
g.27747.CDS.188,Metabolic:Fatty acid synthesis
g.27747.CDS.190,Metabolic:Pyruvate metabolism
g.27747.CDS.192,"Metabolic:Transport, extracellular"
g.27747.CDS.202,Metabolic:Glycerophospholipid metabolism
g.27747.CDS.206,Metabolic:Exchange/demand reaction
g.27747.CDS.208,Metabolic:Cell wall biosynthesis
768486.3.peg.214,Metabolic:CoA synthesis
768486.3.peg.215,Metabolic:CoA synthesis
g.27747.CDS.221,Translation
g.27747.CDS.222,Translation
g.27747.CDS.223,Metabolic:Pyruvate metabolism
g.27747.CDS.228,tRNA-Charging
g.27747.CDS.235,tRNA-Charging
g.27747.CDS.237,Translation
g.27747.CDS.243,Metabolic:Ascorbate and aldarate metabolism
g.27747.CDS.244,Metabolic:Unassigned
g.27747.CDS.247,Metabolic:Unassigned
g.27747.CDS.248,Translation
g.27747.CDS.250,Metabolic:Nucleotide sugar metabolism
g.27747.CDS.254,Metabolic:Lipopolysaccharide biosynthesis
768486.3.peg.254,Metabolic:Glycolysis/gluconeogenesis
g.27747.CDS.257,Metabolic:Pyruvate metabolism
768486.3.peg.260,Metabolic:Glutamate metabolism
g.27747.CDS.261,"Metabolic:Transport, extracellular"
g.27747.CDS.267,Metabolic:Pyrimidine catabolism
g.27747.CDS.268,"Metabolic:Transport, extracellular"
768486.3.peg.275,Metabolic:Nucleotide interconversion
g.27747.CDS.277,tRNA-Charging
g.27747.CDS.280,"Metabolic:Transport, extracellular"
g.27747.CDS.284,Metabolic:Plant polysaccharide degradation
g.27747.CDS.288,"Metabolic:Transport, extracellular"
g.27747.CDS.289,Metabolic:Lysine metabolism
g.27747.CDS.297,Metabolic:Exchange/demand reaction
g.27747.CDS.306,Metabolic:Nucleotide salvage pathway
g.27747.CDS.307,"Metabolic:Transport, extracellular"
g.27747.CDS.313,Metabolic:Cell wall biosynthesis
g.27747.CDS.320,Metabolic:Lysine metabolism
g.27747.CDS.321,"Metabolic:Transport, extracellular"
g.27747.CDS.322,Metabolic:Pyrimidine synthesis
g.27747.CDS.323,Metabolic:NAD metabolism
g.27747.CDS.324,Metabolic:Glycolysis/gluconeogenesis
g.27747.CDS.332,Metabolic:Nucleotide interconversion
g.27747.CDS.339,tRNA-Charging
g.27747.CDS.345,tRNA-Charging
g.27747.CDS.348,Translation
g.27747.CDS.356,Metabolic:Starch and sucrose metabolism
g.27747.CDS.362,Metabolic:Pentose and glucuronate interconversions
g.27747.CDS.366,"Metabolic:Transport, extracellular"
g.27747.CDS.373,Metabolic:Glutathione metabolism
768486.3.peg.375,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27747.CDS.376,Translation
g.27747.CDS.380,"Metabolic:Transport, extracellular"
g.27747.CDS.384,tRNA-Charging
g.27747.CDS.387,Metabolic:Cell wall biosynthesis
g.27747.CDS.388,Metabolic:Aminosugar metabolism
g.27747.CDS.395,tRNA-Charging
g.27747.CDS.397,Metabolic:Exchange/demand reaction
g.27747.CDS.398,"Metabolic:Transport, extracellular"
g.27747.CDS.399,tRNA-Charging
g.27747.CDS.405,"Metabolic:Transport, extracellular"
g.27747.CDS.408,"Metabolic:Transport, extracellular"
g.27747.CDS.411,Metabolic:Glycolysis/gluconeogenesis
768486.3.peg.414,Metabolic:Pentose phosphate pathway
g.27747.CDS.416,"Metabolic:Transport, extracellular"
g.27747.CDS.418,"Metabolic:Transport, extracellular"
768486.3.peg.419,Metabolic:NAD metabolism
g.27747.CDS.425,Metabolic:Phenylalanine metabolism
g.27747.CDS.427,Metabolic:Pentose phosphate pathway
g.27747.CDS.428,"Metabolic:Transport, extracellular"
g.27747.CDS.430,"Metabolic:Transport, extracellular"
g.27747.CDS.431,Metabolic:Methionine and cysteine metabolism
g.27747.CDS.432,Metabolic:Phenylalanine metabolism
g.27747.CDS.441,Metabolic:Glutathione metabolism
g.27747.CDS.451,Metabolic:Pentose phosphate pathway
g.27747.CDS.452,Metabolic:NAD metabolism
g.27747.CDS.454,Metabolic:Exchange/demand reaction
g.27747.CDS.458,tRNA-Charging
g.27747.CDS.463,Metabolic:Biotin metabolism
g.27747.CDS.465,Metabolic:Squalene and cholesterol synthesis
g.27747.CDS.467,tRNA-Charging
g.27747.CDS.471,tRNA-Charging
g.27747.CDS.476,Metabolic:Nucleotide interconversion
g.27747.CDS.480,Translation
g.27747.CDS.485,Metabolic:Aminosugar metabolism
g.27747.CDS.490,tRNA-Charging
g.27747.CDS.494,"Metabolic:Transport, extracellular"
g.27747.CDS.504,tRNA-Charging
g.27747.CDS.507,Metabolic:Starch and sucrose metabolism
g.27747.CDS.512,tRNA-Charging
g.27747.CDS.529,tRNA-Charging
g.27747.CDS.538,Metabolic:Galactose metabolism
g.27747.CDS.540,Metabolic:Exchange/demand reaction
g.27747.CDS.542,Metabolic:Purine catabolism
g.27747.CDS.546,Metabolic:Fructose and mannose metabolism
g.27747.CDS.547,tRNA-Charging
g.27747.CDS.556,"Metabolic:Transport, extracellular"
g.27747.CDS.557,tRNA-Charging
g.27747.CDS.558,Metabolic:beta-Alanine metabolism
g.27747.CDS.559,Metabolic:Cell wall biosynthesis
g.27747.CDS.561,tRNA-Charging
g.27747.CDS.563,"Metabolic:Transport, extracellular"
768486.3.peg.563,Metabolic:Phenylalanine metabolism
768486.3.peg.564,Metabolic:Phenylalanine metabolism
768486.3.peg.565,Metabolic:Phenylalanine metabolism
768486.3.peg.566,Metabolic:Tyrosine metabolism
g.27747.CDS.568,Metabolic:Others
768486.3.peg.568,Metabolic:Phenylalanine metabolism
g.27747.CDS.571,Translation
g.27747.CDS.577,Metabolic:Vitamin B2 metabolism
g.27747.CDS.578,tRNA-Charging
768486.3.peg.589,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
768486.3.peg.590,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27747.CDS.592,tRNA-Charging
g.27747.CDS.599,Metabolic:Pyruvate metabolism
g.27747.CDS.600,"Metabolic:Transport, extracellular"
768486.3.peg.605,Metabolic:Methionine and cysteine metabolism
g.27747.CDS.607,"Metabolic:Transport, extracellular"
g.27747.CDS.608,Metabolic:Glutathione metabolism
g.27747.CDS.609,tRNA-Charging
g.27747.CDS.610,Metabolic:Methionine and cysteine metabolism
g.27747.CDS.611,Transcription
g.27747.CDS.612,Transcription
g.27747.CDS.613,tRNA-Charging
g.27747.CDS.628,Metabolic:Glutathione metabolism
g.27747.CDS.629,"Metabolic:Transport, extracellular"
g.27747.CDS.632,Metabolic:Cell wall biosynthesis
g.27747.CDS.658,Metabolic:Exchange/demand reaction
g.27747.CDS.659,Metabolic:Exchange/demand reaction
g.27747.CDS.660,Metabolic:Pyrimidine catabolism
g.27747.CDS.665,tRNA-Charging
g.27747.CDS.669,"Metabolic:Transport, extracellular"
g.27747.CDS.680,tRNA-Charging
g.27747.CDS.681,tRNA-Charging
g.27747.CDS.682,"Metabolic:Transport, extracellular"
g.27747.CDS.686,"Metabolic:Transport, extracellular"
g.27747.CDS.688,"Metabolic:Transport, extracellular"
g.27747.CDS.698,"Metabolic:Transport, extracellular"
g.27747.CDS.700,Metabolic:Galactose metabolism
g.27747.CDS.701,Metabolic:Fructose and mannose metabolism
g.27747.CDS.702,Metabolic:Exchange/demand reaction
g.27747.CDS.703,Metabolic:Exchange/demand reaction
g.27747.CDS.705,Metabolic:Nucleotide interconversion
g.27747.CDS.707,Metabolic:Methionine and cysteine metabolism
g.27747.CDS.708,Metabolic:Lipoate metabolism
g.27747.CDS.709,Metabolic:Exchange/demand reaction
g.27747.CDS.712,Metabolic:Pentose phosphate pathway
g.27747.CDS.713,Metabolic:Glutathione metabolism
g.27747.CDS.715,tRNA-Charging
g.27747.CDS.716,"Metabolic:Transport, extracellular"
g.27747.CDS.718,Metabolic:CoA catabolism
g.27747.CDS.722,Metabolic:Nucleotide interconversion
g.27747.CDS.729,Metabolic:O-Glycan degradation
g.27747.CDS.740,"Metabolic:Transport, extracellular"
g.27747.CDS.744,Metabolic:Cell wall biosynthesis
g.27747.CDS.746,"Metabolic:Transport, extracellular"
768486.3.peg.746,Metabolic:Alanine and aspartate metabolism
g.27747.CDS.748,tRNA-Charging
g.27747.CDS.755,Metabolic:Nucleotide interconversion
g.27747.CDS.758,Metabolic:Exchange/demand reaction
g.27747.CDS.759,"Metabolic:Transport, extracellular"
g.27747.CDS.760,Translation
g.27747.CDS.764,"Metabolic:Transport, extracellular"
g.27747.CDS.766,tRNA-Charging
g.27747.CDS.767,tRNA-Charging
g.27747.CDS.777,"Metabolic:Transport, extracellular"
g.27747.CDS.782,"Metabolic:Transport, extracellular"
g.27747.CDS.784,Post-translation
g.27747.CDS.788,Metabolic:Pyrimidine catabolism
g.27747.CDS.789,"Metabolic:Transport, extracellular"
g.27747.CDS.792,tRNA-Charging
g.27747.CDS.795,tRNA-Charging
g.27747.CDS.800,Metabolic:Glycolysis/gluconeogenesis
g.27747.CDS.803,"Metabolic:Transport, extracellular"
g.27747.CDS.806,"Metabolic:Transport, extracellular"
g.27747.CDS.811,Metabolic:Nucleotide interconversion
g.27747.CDS.815,Metabolic:Cell wall biosynthesis
g.27747.CDS.816,Metabolic:ROS detoxification
g.27747.CDS.822,"Metabolic:Transport, extracellular"
g.27747.CDS.825,Metabolic:CoA synthesis
g.27747.CDS.827,Metabolic:Methionine and cysteine metabolism
g.27747.CDS.829,tRNA-Charging
g.27747.CDS.830,Metabolic:Exchange/demand reaction
g.27747.CDS.831,Metabolic:Cell wall biosynthesis
g.27747.CDS.832,Metabolic:Pentose phosphate pathway
g.27747.CDS.835,Metabolic:Nucleotide interconversion
g.27747.CDS.840,Metabolic:Cell wall biosynthesis
g.27747.CDS.844,Translation
g.27747.CDS.847,tRNA-Charging
g.27747.CDS.848,Metabolic:Lysine metabolism
g.27747.CDS.850,Metabolic:Fatty acid synthesis
g.27747.CDS.854,tRNA-Charging
768486.3.peg.855,Metabolic:Nucleotide interconversion
g.27747.CDS.857,Metabolic:Nucleotide interconversion
g.27747.CDS.866,Metabolic:Citric acid cycle
g.27747.CDS.869,tRNA-Charging
g.27747.CDS.870,Metabolic:Vitamin B2 metabolism
g.27747.CDS.873,Metabolic:Pyruvate metabolism
g.27747.CDS.874,"Metabolic:Transport, extracellular"
768486.3.peg.878,Metabolic:Glycolysis/gluconeogenesis
g.27747.CDS.882,Metabolic:Urea cycle
g.27747.CDS.888,"Metabolic:Transport, extracellular"
g.27747.CDS.889,Translation
g.27747.CDS.892,"Metabolic:Transport, extracellular"
768486.3.peg.894,Metabolic:Glycolysis/gluconeogenesis
g.27747.CDS.896,"Metabolic:Transport, extracellular"
g.27747.CDS.899,"Metabolic:Transport, extracellular"
g.27747.CDS.906,"Metabolic:Transport, extracellular"
768486.3.peg.910,Metabolic:CoA synthesis
768486.3.peg.911,Metabolic:Nucleotide interconversion
g.27747.CDS.913,tRNA-Charging
g.27747.CDS.915,"Metabolic:Transport, extracellular"
g.27747.CDS.916,Metabolic:Cell wall biosynthesis
g.27747.CDS.922,Metabolic:Nucleotide interconversion
768486.3.peg.922,Metabolic:Nucleotide interconversion
g.27747.CDS.928,tRNA-Charging
g.27747.CDS.933,Metabolic:Pentose and glucuronate interconversions
g.27747.CDS.936,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27747.CDS.941,Metabolic:Nucleotide interconversion
g.27747.CDS.942,"Metabolic:Transport, extracellular"
g.27747.CDS.945,Translation
g.27747.CDS.948,Metabolic:Pyrimidine catabolism
g.27747.CDS.949,Transcription
g.27747.CDS.954,Metabolic:Thiamine metabolism
g.27747.CDS.955,Metabolic:Fructose and mannose metabolism
768486.3.peg.955,Metabolic:Nucleotide interconversion
g.27747.CDS.956,Metabolic:Pentose phosphate pathway
g.27747.CDS.957,tRNA-Charging
g.27747.CDS.959,Metabolic:Pyruvate metabolism
g.27747.CDS.960,"Metabolic:Transport, extracellular"
g.27747.CDS.964,Metabolic:Lysine metabolism
g.27747.CDS.965,"Metabolic:Transport, extracellular"
g.27747.CDS.966,Metabolic:Cell wall biosynthesis
g.27747.CDS.968,Metabolic:Galactose metabolism
g.27747.CDS.970,Metabolic:Fructose and mannose metabolism
g.27747.CDS.972,Metabolic:Cell wall biosynthesis
g.27747.CDS.974,Metabolic:Aminosugar metabolism
g.27747.CDS.978,"Metabolic:Transport, extracellular"
g.27747.CDS.983,"Metabolic:Transport, extracellular"
g.27747.CDS.984,"Metabolic:Transport, extracellular"
g.27747.CDS.987,Metabolic:Exchange/demand reaction
g.27747.CDS.989,tRNA-Charging
g.27747.CDS.995,Metabolic:Pyruvate metabolism
