,subsystem
665937.3.peg.1,Metabolic:Glycolysis/gluconeogenesis
665937.3.peg.8,Metabolic:Glycerophospholipid metabolism
665937.3.peg.9,"Metabolic:Transport, extracellular"
665937.3.peg.11,"Metabolic:Transport, extracellular"
665937.3.peg.12,"Metabolic:Transport, extracellular"
665937.3.peg.13,"Metabolic:Transport, extracellular"
665937.3.peg.20,"Metabolic:Transport, extracellular"
665937.3.peg.22,Metabolic:Pentose phosphate pathway
665937.3.peg.24,"Metabolic:Transport, extracellular"
665937.3.peg.28,"Metabolic:Transport, extracellular"
665937.3.peg.29,"Metabolic:Transport, extracellular"
665937.3.peg.30,Metabolic:Pentose phosphate pathway
665937.3.peg.31,"Metabolic:Transport, extracellular"
665937.3.peg.32,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
665937.3.peg.33,Metabolic:Methionine and cysteine metabolism
665937.3.peg.36,Metabolic:Exchange/demand reaction
665937.3.peg.37,Metabolic:Exchange/demand reaction
665937.3.peg.42,Metabolic:Terpenoid backbone biosynthesis
665937.3.peg.53,Metabolic:Methionine and cysteine metabolism
665937.3.peg.56,Metabolic:Phenylalanine metabolism
665937.3.peg.57,Translation
665937.3.peg.66,Transcription
665937.3.peg.67,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
665937.3.peg.68,Metabolic:Lysine metabolism
665937.3.peg.72,"Metabolic:Transport, extracellular"
665937.3.peg.73,Metabolic:Phenylalanine metabolism
665937.3.peg.75,Metabolic:Nucleotide interconversion
665937.3.peg.76,Metabolic:Fructose and mannose metabolism
665937.3.peg.78,"Metabolic:Transport, extracellular"
665937.3.peg.79,Metabolic:Fatty acid synthesis
665937.3.peg.93,Metabolic:Miscellaneous
665937.3.peg.108,Metabolic:Glyoxylate and dicarboxylate metabolism
665937.3.peg.109,"Metabolic:Transport, extracellular"
665937.3.peg.111,"Metabolic:Transport, extracellular"
665937.3.peg.118,Metabolic:Nucleotide interconversion
665937.3.peg.119,Metabolic:Nucleotide interconversion
665937.3.peg.120,Metabolic:Alanine and aspartate metabolism
665937.3.peg.127,Metabolic:Galactose metabolism
665937.3.peg.128,Metabolic:Galactose metabolism
665937.3.peg.129,Metabolic:Glycolysis/gluconeogenesis
665937.3.peg.130,Metabolic:Galactose metabolism
665937.3.peg.131,"Metabolic:Transport, extracellular"
665937.3.peg.134,Metabolic:Terpenoid backbone biosynthesis
665937.3.peg.137,Metabolic:Vitamin B2 metabolism
665937.3.peg.138,Metabolic:Vitamin B2 metabolism
665937.3.peg.139,Metabolic:Vitamin B2 metabolism
665937.3.peg.140,Metabolic:Vitamin B2 metabolism
665937.3.peg.141,Metabolic:Vitamin B2 metabolism
665937.3.peg.145,Metabolic:Glycolysis/gluconeogenesis
665937.3.peg.146,Metabolic:Glycolysis/gluconeogenesis
665937.3.peg.148,Metabolic:Methane metabolism
665937.3.peg.149,Metabolic:Galactose metabolism
665937.3.peg.150,Metabolic:Pentose and glucuronate interconversions
665937.3.peg.151,Metabolic:Galactose metabolism
665937.3.peg.152,"Metabolic:Transport, extracellular"
665937.3.peg.153,"Metabolic:Transport, extracellular"
665937.3.peg.154,"Metabolic:Transport, extracellular"
665937.3.peg.162,Metabolic:Nucleotide interconversion
665937.3.peg.164,Metabolic:Phenylalanine metabolism
665937.3.peg.165,Metabolic:Folate metabolism
665937.3.peg.166,Metabolic:Folate metabolism
665937.3.peg.167,Metabolic:Folate metabolism
665937.3.peg.168,Metabolic:Folate metabolism
665937.3.peg.169,Metabolic:Folate metabolism
665937.3.peg.173,Translation
665937.3.peg.176,Metabolic:Aminosugar metabolism
665937.3.peg.178,Metabolic:Pentose phosphate pathway
665937.3.peg.179,Metabolic:Pentose phosphate pathway
665937.3.peg.180,Metabolic:Pentose phosphate pathway
665937.3.peg.181,Metabolic:Pentose phosphate pathway
665937.3.peg.185,Metabolic:Purine synthesis
665937.3.peg.186,Metabolic:Purine synthesis
665937.3.peg.187,Metabolic:Purine synthesis
665937.3.peg.188,Metabolic:Aminosugar metabolism
665937.3.peg.192,Metabolic:Nucleotide interconversion
665937.3.peg.205,Metabolic:Pentose and glucuronate interconversions
665937.3.peg.215,"Metabolic:Transport, extracellular"
665937.3.peg.216,"Metabolic:Transport, extracellular"
665937.3.peg.217,"Metabolic:Transport, extracellular"
665937.3.peg.220,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
665937.3.peg.222,Metabolic:Unassigned
665937.3.peg.226,Metabolic:Citric acid cycle
665937.3.peg.258,Metabolic:Cell wall biosynthesis
665937.3.peg.264,"Metabolic:Transport, extracellular"
665937.3.peg.265,"Metabolic:Transport, extracellular"
665937.3.peg.266,"Metabolic:Transport, extracellular"
665937.3.peg.267,"Metabolic:Transport, extracellular"
665937.3.peg.268,Metabolic:Glycerophospholipid metabolism
665937.3.peg.269,Metabolic:Aminosugar metabolism
665937.3.peg.272,Metabolic:Pyruvate metabolism
665937.3.peg.273,Metabolic:Pyruvate metabolism
665937.3.peg.275,Metabolic:Starch and sucrose metabolism
665937.3.peg.276,Metabolic:Starch and sucrose metabolism
665937.3.peg.281,"Metabolic:Transport, extracellular"
665937.3.peg.286,Metabolic:Vitamin B6 metabolism
665937.3.peg.290,Metabolic:Unassigned
665937.3.peg.291,Metabolic:Nucleotide interconversion
665937.3.peg.292,"Metabolic:Transport, extracellular"
665937.3.peg.309,Translation
665937.3.peg.311,Metabolic:Glycerophospholipid metabolism
665937.3.peg.319,"Metabolic:Transport, extracellular"
665937.3.peg.329,Metabolic:Folate metabolism
665937.3.peg.330,Metabolic:Folate metabolism
665937.3.peg.331,Metabolic:Folate metabolism
665937.3.peg.332,Metabolic:Folate metabolism
665937.3.peg.336,"Metabolic:Transport, extracellular"
665937.3.peg.337,"Metabolic:Transport, extracellular"
665937.3.peg.338,"Metabolic:Transport, extracellular"
665937.3.peg.339,Metabolic:Pentose phosphate pathway
665937.3.peg.340,Metabolic:Pyruvate metabolism
665937.3.peg.341,Metabolic:Pyruvate metabolism
665937.3.peg.344,"Metabolic:Transport, extracellular"
665937.3.peg.346,Metabolic:Fructose and mannose metabolism
665937.3.peg.347,"Metabolic:Transport, extracellular"
665937.3.peg.348,"Metabolic:Transport, extracellular"
665937.3.peg.349,"Metabolic:Transport, extracellular"
665937.3.peg.350,Metabolic:Pyruvate metabolism
665937.3.peg.352,Metabolic:Fructose and mannose metabolism
665937.3.peg.354,"Metabolic:Transport, extracellular"
665937.3.peg.368,"Metabolic:Transport, extracellular"
665937.3.peg.375,Metabolic:Pyruvate metabolism
665937.3.peg.376,Metabolic:Pentose phosphate pathway
665937.3.peg.377,"Metabolic:Transport, extracellular"
665937.3.peg.378,"Metabolic:Transport, extracellular"
665937.3.peg.380,Metabolic:Pyruvate metabolism
665937.3.peg.383,"Metabolic:Transport, extracellular"
665937.3.peg.385,Metabolic:Fatty acid synthesis
665937.3.peg.386,"Metabolic:Valine, leucine, and isoleucine metabolism"
665937.3.peg.397,Metabolic:Pyruvate metabolism
665937.3.peg.398,Metabolic:Pentose phosphate pathway
665937.3.peg.399,Metabolic:Pentose phosphate pathway
665937.3.peg.402,tRNA-Charging
665937.3.peg.412,Metabolic:Glycerophospholipid metabolism
665937.3.peg.424,"Metabolic:Transport, extracellular"
665937.3.peg.426,Metabolic:Glycolysis/gluconeogenesis
665937.3.peg.427,Metabolic:Glycolysis/gluconeogenesis
665937.3.peg.429,Metabolic:Galactose metabolism
665937.3.peg.430,Metabolic:Methionine and cysteine metabolism
665937.3.peg.431,Metabolic:Methionine and cysteine metabolism
665937.3.peg.434,Metabolic:Galactose metabolism
665937.3.peg.437,Metabolic:Pentose and glucuronate interconversions
665937.3.peg.438,Metabolic:Galactose metabolism
665937.3.peg.445,Metabolic:Pentose phosphate pathway
665937.3.peg.451,Metabolic:Lysine metabolism
665937.3.peg.455,Metabolic:Pentose phosphate pathway
665937.3.peg.456,Metabolic:Pentose phosphate pathway
665937.3.peg.457,"Metabolic:Transport, extracellular"
