,subsystem
g.1506.peg.2,tRNA-Charging
g.1506.peg.3,"Metabolic:Transport, extracellular"
g.1506.peg.6,Metabolic:Exchange/demand reaction
g.1506.peg.14,Metabolic:Aminosugar metabolism
g.1506.peg.17,Metabolic:Cell wall biosynthesis
g.1506.peg.21,Metabolic:Exchange/demand reaction
g.1506.peg.38,Metabolic:Methionine and cysteine metabolism
g.1506.peg.39,Metabolic:Exchange/demand reaction
g.1506.peg.40,Metabolic:Glycolysis/gluconeogenesis
g.1506.peg.43,Translation
g.1506.peg.44,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1506.peg.48,Translation
g.1506.peg.67,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1506.peg.70,Metabolic:Exchange/demand reaction
g.1506.peg.72,Metabolic:Fatty acid synthesis
g.1506.peg.74,"Metabolic:Transport, extracellular"
g.1506.peg.77,Metabolic:Nucleotide interconversion
g.1506.peg.82,tRNA-Charging
g.1506.peg.83,Translation
g.1506.peg.91,Metabolic:Glycerophospholipid metabolism
g.1506.peg.93,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1506.peg.96,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1506.peg.98,Metabolic:Nucleotide salvage pathway
g.1506.peg.104,Metabolic:Arginine and proline metabolism
g.1506.peg.110,Metabolic:Glycerophospholipid metabolism
g.1506.peg.115,Metabolic:Exchange/demand reaction
g.1506.peg.118,Metabolic:Sulfur metabolism
g.1506.peg.123,"Metabolic:Transport, extracellular"
g.1506.peg.128,Metabolic:Nucleotide interconversion
g.1506.peg.133,"Metabolic:Transport, extracellular"
g.1506.peg.135,"Metabolic:Transport, extracellular"
g.1506.peg.142,tRNA-Charging
g.1506.peg.149,Translation
g.1506.peg.150,Metabolic:Fructose and mannose metabolism
g.1506.peg.155,Metabolic:Glyoxylate and dicarboxylate metabolism
g.1506.peg.157,Metabolic:NAD metabolism
g.1506.peg.158,"Metabolic:Transport, extracellular"
g.1506.peg.159,Metabolic:Fatty acid synthesis
g.1506.peg.162,Metabolic:Fatty acid synthesis
g.1506.peg.166,Transcription
g.1506.peg.168,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1506.peg.169,"Metabolic:Transport, extracellular"
g.1506.peg.176,Translation
g.1506.peg.177,Metabolic:Fatty acid synthesis
g.1506.peg.179,Metabolic:Cell wall biosynthesis
444177.5.peg.179,Metabolic:Nucleotide interconversion
g.1506.peg.180,Metabolic:Cell wall biosynthesis
g.1506.peg.181,"Metabolic:Transport, extracellular"
444177.5.peg.181,Metabolic:Alanine and aspartate metabolism
g.1506.peg.182,Metabolic:NAD metabolism
g.1506.peg.183,"Metabolic:Transport, extracellular"
g.1506.peg.192,Metabolic:Exchange/demand reaction
g.1506.peg.195,Metabolic:Others
g.1506.peg.197,Metabolic:Glycolysis/gluconeogenesis
g.1506.peg.211,Metabolic:Lysine metabolism
g.1506.peg.212,"Metabolic:Transport, extracellular"
g.1506.peg.223,tRNA-Charging
g.1506.peg.225,tRNA-Charging
g.1506.peg.226,Metabolic:Cell wall biosynthesis
444177.5.peg.227,Metabolic:Cell wall biosynthesis
g.1506.peg.231,tRNA-Charging
g.1506.peg.234,Metabolic:Aminosugar metabolism
g.1506.peg.237,Metabolic:Oxidative phosphorylation
g.1506.peg.245,Metabolic:Exchange/demand reaction
444177.5.peg.246,Metabolic:CoA synthesis
g.1506.peg.247,Metabolic:Pyrimidine synthesis
444177.5.peg.250,Metabolic:Methionine and cysteine metabolism
g.1506.peg.251,Metabolic:Exchange/demand reaction
444177.5.peg.251,Metabolic:Folate metabolism
g.1506.peg.252,tRNA-Charging
444177.5.peg.252,Metabolic:Folate metabolism
444177.5.peg.254,Metabolic:Folate metabolism
444177.5.peg.255,Metabolic:Folate metabolism
444177.5.peg.256,Metabolic:Folate metabolism
g.1506.peg.259,Metabolic:Exchange/demand reaction
g.1506.peg.270,Metabolic:Methionine and cysteine metabolism
g.1506.peg.286,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1506.peg.289,Metabolic:Nucleotide interconversion
g.1506.peg.290,"Metabolic:Transport, extracellular"
g.1506.peg.297,Metabolic:Nucleotide interconversion
g.1506.peg.300,Metabolic:Cell wall biosynthesis
g.1506.peg.301,Metabolic:Glycerophospholipid metabolism
g.1506.peg.308,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1506.peg.309,Transcription
g.1506.peg.311,"Metabolic:Transport, extracellular"
g.1506.peg.313,Metabolic:Cell wall biosynthesis
g.1506.peg.315,Metabolic:Exchange/demand reaction
g.1506.peg.325,"Metabolic:Transport, extracellular"
g.1506.peg.326,Metabolic:Aminosugar metabolism
g.1506.peg.329,Metabolic:Exchange/demand reaction
444177.5.peg.329,Metabolic:Methionine and cysteine metabolism
g.1506.peg.333,Metabolic:Taurine and hypotaurine metabolism
444177.5.peg.341,Metabolic:NAD metabolism
g.1506.peg.342,Metabolic:Thiamine metabolism
g.1506.peg.348,Metabolic:NAD metabolism
444177.5.peg.350,Metabolic:Nucleotide interconversion
444177.5.peg.355,Metabolic:Purine synthesis
444177.5.peg.356,Metabolic:Purine synthesis
444177.5.peg.357,Metabolic:Purine synthesis
444177.5.peg.358,Metabolic:Purine synthesis
444177.5.peg.359,Metabolic:Purine synthesis
444177.5.peg.360,Metabolic:Purine synthesis
