,subsystem
g.2182.peg.1,Metabolic:Glutathione metabolism
g.2182.peg.2,Metabolic:Exchange/demand reaction
g.2182.peg.9,Translation
g.2182.peg.10,Metabolic:Nucleotide interconversion
g.2182.peg.11,Metabolic:Thiamine metabolism
g.2182.peg.21,Metabolic:Lipopolysaccharide biosynthesis
g.2182.peg.22,tRNA-Charging
g.2182.peg.26,Metabolic:Methionine and cysteine metabolism
g.2182.peg.31,Metabolic:Oxidative phosphorylation
546263.3.peg.31,Metabolic:Glycolysis/gluconeogenesis
g.2182.peg.37,Transcription
g.2182.peg.38,Translation
g.2182.peg.45,tRNA-Charging
g.2182.peg.46,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2182.peg.53,"Metabolic:Transport, extracellular"
g.2182.peg.54,Metabolic:Terpenoid backbone biosynthesis
g.2182.peg.55,Transcription
546263.3.peg.56,Metabolic:Pyrimidine synthesis
g.2182.peg.57,"Metabolic:Transport, extracellular"
g.2182.peg.67,tRNA-Charging
546263.3.peg.75,Metabolic:Pentose phosphate pathway
g.2182.peg.78,tRNA-Charging
g.2182.peg.80,"Metabolic:Transport, extracellular"
g.2182.peg.84,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2182.peg.92,Metabolic:Exchange/demand reaction
546263.3.peg.101,Metabolic:Glycolysis/gluconeogenesis
g.2182.peg.102,tRNA-Charging
g.2182.peg.104,Metabolic:Nucleotide interconversion
g.2182.peg.115,Metabolic:Methionine and cysteine metabolism
g.2182.peg.116,"Metabolic:Transport, extracellular"
g.2182.peg.120,Metabolic:CoA synthesis
g.2182.peg.121,Translation
546263.3.peg.130,Metabolic:Thiamine metabolism
g.2182.peg.131,Metabolic:Exchange/demand reaction
546263.3.peg.133,Metabolic:Vitamin B12 metabolism
g.2182.peg.134,Metabolic:Oxidative phosphorylation
g.2182.peg.139,tRNA-Charging
g.2182.peg.141,Metabolic:Glutamate metabolism
g.2182.peg.145,Metabolic:Exchange/demand reaction
g.2182.peg.146,tRNA-Charging
g.2182.peg.148,Translation
546263.3.peg.151,Metabolic:Purine synthesis
g.2182.peg.156,Metabolic:Glutathione metabolism
g.2182.peg.160,Metabolic:Terpenoid backbone biosynthesis
546263.3.peg.162,Metabolic:Nucleotide interconversion
g.2182.peg.164,Metabolic:Pyruvate metabolism
g.2182.peg.165,Metabolic:Exchange/demand reaction
546263.3.peg.165,Metabolic:Glycolysis/gluconeogenesis
546263.3.peg.167,Metabolic:Arginine and proline metabolism
g.2182.peg.170,tRNA-Charging
g.2182.peg.172,Metabolic:Nucleotide interconversion
g.2182.peg.181,Metabolic:Heme synthesis
g.2182.peg.183,tRNA-Charging
g.2182.peg.184,Metabolic:Methionine and cysteine metabolism
g.2182.peg.192,Transcription
546263.3.peg.195,Metabolic:Phenylalanine metabolism
546263.3.peg.196,Metabolic:Thiamine metabolism
546263.3.peg.199,Metabolic:Thiamine metabolism
g.2182.peg.203,Metabolic:Nucleotide interconversion
g.2182.peg.208,Translation
g.2182.peg.209,Metabolic:Phenylalanine metabolism
g.2182.peg.213,tRNA-Charging
g.2182.peg.217,"Metabolic:Transport, extracellular"
g.2182.peg.228,"Metabolic:Transport, extracellular"
g.2182.peg.230,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2182.peg.236,Metabolic:Glutathione metabolism
g.2182.peg.241,tRNA-Charging
546263.3.peg.242,Metabolic:Histidine metabolism
g.2182.peg.249,Metabolic:Lipopolysaccharide biosynthesis
546263.3.peg.250,Metabolic:CoA synthesis
546263.3.peg.251,Metabolic:Biotin metabolism
546263.3.peg.252,Metabolic:Biotin metabolism
546263.3.peg.254,Metabolic:Aminosugar metabolism
g.2182.peg.255,Metabolic:Exchange/demand reaction
g.2182.peg.256,Metabolic:Terpenoid backbone biosynthesis
546263.3.peg.256,Metabolic:Cell wall biosynthesis
g.2182.peg.263,Metabolic:Terpenoid backbone biosynthesis
g.2182.peg.264,tRNA-Charging
g.2182.peg.272,Metabolic:Others
g.2182.peg.273,Metabolic:Phenylalanine metabolism
g.2182.peg.281,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2182.peg.283,tRNA-Charging
g.2182.peg.286,tRNA-Charging
546263.3.peg.294,Metabolic:Pyrimidine synthesis
g.2182.peg.299,Metabolic:Cell wall biosynthesis
g.2182.peg.304,Metabolic:Folate metabolism
g.2182.peg.307,Translation
g.2182.peg.321,Translation
g.2182.peg.326,tRNA-Charging
g.2182.peg.327,Metabolic:Nucleotide interconversion
g.2182.peg.330,"Metabolic:Transport, extracellular"
546263.3.peg.332,Metabolic:Alanine and aspartate metabolism
g.2182.peg.333,Metabolic:Urea cycle
g.2182.peg.334,tRNA-Charging
g.2182.peg.339,Metabolic:Nucleotide salvage pathway
g.2182.peg.341,Metabolic:Oxidative phosphorylation
g.2182.peg.342,Metabolic:Exchange/demand reaction
g.2182.peg.345,Metabolic:Arginine and proline metabolism
g.2182.peg.350,Translation
g.2182.peg.351,tRNA-Charging
546263.3.peg.352,Metabolic:Citric acid cycle
g.2182.peg.353,Metabolic:Glyoxylate and dicarboxylate metabolism
546263.3.peg.353,Metabolic:Citric acid cycle
g.2182.peg.359,Metabolic:Pyruvate metabolism
546263.3.peg.361,Metabolic:Nucleotide interconversion
g.2182.peg.362,"Metabolic:Transport, extracellular"
546263.3.peg.362,Metabolic:Nucleotide interconversion
546263.3.peg.364,Metabolic:Histidine metabolism
g.2182.peg.367,tRNA-Charging
g.2182.peg.375,tRNA-Charging
g.2182.peg.376,Metabolic:Vitamin B6 metabolism
g.2182.peg.378,Metabolic:Exchange/demand reaction
g.2182.peg.379,Metabolic:Exchange/demand reaction
g.2182.peg.380,Metabolic:Folate metabolism
546263.3.peg.380,Metabolic:Vitamin B12 metabolism
g.2182.peg.382,Metabolic:Respiration
