,subsystem
g.2260.peg.22,Metabolic:Citric acid cycle
553220.3.peg.22,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2260.peg.23,Translation
g.2260.peg.24,"Metabolic:Transport, extracellular"
g.2260.peg.26,Metabolic:Exchange/demand reaction
g.2260.peg.44,"Metabolic:Transport, extracellular"
g.2260.peg.50,"Metabolic:Transport, extracellular"
g.2260.peg.51,Metabolic:NAD metabolism
553220.3.peg.58,Metabolic:CoA synthesis
553220.3.peg.59,Metabolic:Purine synthesis
g.2260.peg.71,"Metabolic:Transport, extracellular"
g.2260.peg.73,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2260.peg.81,Metabolic:Pyrimidine synthesis
g.2260.peg.83,Metabolic:Folate metabolism
553220.3.peg.90,Metabolic:Purine synthesis
553220.3.peg.91,Metabolic:Purine synthesis
553220.3.peg.92,Metabolic:Purine synthesis
g.2260.peg.97,Metabolic:Terpenoid backbone biosynthesis
g.2260.peg.100,Metabolic:Nitrogen metabolism
g.2260.peg.102,tRNA-Charging
g.2260.peg.103,Metabolic:Oxidative phosphorylation
553220.3.peg.107,Metabolic:Urea cycle
g.2260.peg.116,Metabolic:Respiration
553220.3.peg.116,Metabolic:Histidine metabolism
g.2260.peg.119,Metabolic:Exchange/demand reaction
g.2260.peg.121,"Metabolic:Transport, extracellular"
g.2260.peg.131,Metabolic:Glycerophospholipid metabolism
553220.3.peg.135,"Metabolic:Valine, leucine, and isoleucine metabolism"
553220.3.peg.136,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2260.peg.157,tRNA-Charging
g.2260.peg.159,"Metabolic:Transport, extracellular"
g.2260.peg.161,tRNA-Charging
553220.3.peg.177,Metabolic:Vitamin B2 metabolism
g.2260.peg.181,Metabolic:Heme synthesis
553220.3.peg.183,Metabolic:CoA synthesis
g.2260.peg.188,Metabolic:Folate metabolism
g.2260.peg.191,Metabolic:Nucleotide interconversion
g.2260.peg.192,"Metabolic:Transport, extracellular"
g.2260.peg.200,Metabolic:Pyrimidine catabolism
g.2260.peg.201,tRNA-Charging
g.2260.peg.204,Metabolic:Tetrahydrobiopterin metabolism
g.2260.peg.207,Metabolic:Thiamine metabolism
g.2260.peg.219,Metabolic:Histidine metabolism
553220.3.peg.228,Metabolic:Cell wall biosynthesis
g.2260.peg.229,Metabolic:Miscellaneous
553220.3.peg.230,Metabolic:Alanine and aspartate metabolism
g.2260.peg.231,tRNA-Charging
g.2260.peg.233,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2260.peg.234,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2260.peg.238,Metabolic:Methionine and cysteine metabolism
g.2260.peg.248,"Metabolic:Transport, extracellular"
g.2260.peg.261,Metabolic:Lysine metabolism
g.2260.peg.264,Metabolic:Exchange/demand reaction
g.2260.peg.268,Translation
553220.3.peg.271,Metabolic:Tryptophan metabolism
553220.3.peg.272,Metabolic:Tryptophan metabolism
g.2260.peg.276,"Metabolic:Transport, extracellular"
g.2260.peg.277,Metabolic:Respiration
g.2260.peg.278,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2260.peg.283,Metabolic:Nitrogen metabolism
g.2260.peg.284,Metabolic:Starch and sucrose metabolism
553220.3.peg.286,Metabolic:Tryptophan metabolism
553220.3.peg.287,Metabolic:Tryptophan metabolism
g.2260.peg.294,Metabolic:Glycerophospholipid metabolism
g.2260.peg.298,tRNA-Charging
553220.3.peg.298,Metabolic:Nucleotide interconversion
g.2260.peg.301,Metabolic:Lipopolysaccharide biosynthesis
g.2260.peg.304,Metabolic:Glutathione metabolism
g.2260.peg.309,Translation
553220.3.peg.318,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2260.peg.322,Metabolic:ROS detoxification
553220.3.peg.323,Metabolic:Terpenoid backbone biosynthesis
553220.3.peg.324,Metabolic:Histidine metabolism
553220.3.peg.325,Metabolic:Phenylalanine metabolism
g.2260.peg.330,Metabolic:Citric acid cycle
g.2260.peg.331,Metabolic:Sulfur metabolism
553220.3.peg.332,Metabolic:Pentose phosphate pathway
