,subsystem
405566.17.peg.1,Metabolic:Exchange/demand reaction
405566.17.peg.2,Metabolic:Exchange/demand reaction
405566.17.peg.5,Metabolic:Exchange/demand reaction
405566.17.peg.6,Metabolic:Exchange/demand reaction
405566.17.peg.7,tRNA-Charging
405566.17.peg.8,Metabolic:Exchange/demand reaction
405566.17.peg.9,tRNA-Charging
405566.17.peg.20,tRNA-Charging
405566.17.peg.25,Metabolic:Fructose and mannose metabolism
405566.17.peg.43,Metabolic:Vitamin B12 metabolism
405566.17.peg.52,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
405566.17.peg.53,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
405566.17.peg.65,Metabolic:Pentose and glucuronate interconversions
405566.17.peg.66,Translation
405566.17.peg.69,Metabolic:Pyruvate metabolism
405566.17.peg.104,Metabolic:Exchange/demand reaction
405566.17.peg.105,Metabolic:Exchange/demand reaction
405566.17.peg.112,"Metabolic:Transport, extracellular"
405566.17.peg.113,"Metabolic:Transport, extracellular"
405566.17.peg.122,Metabolic:Glycerophospholipid metabolism
405566.17.peg.124,Metabolic:Glycerophospholipid metabolism
405566.17.peg.125,Metabolic:Glycerophospholipid metabolism
405566.17.peg.142,Metabolic:Glycerophospholipid metabolism
405566.17.peg.150,Metabolic:Pentose phosphate pathway
405566.17.peg.156,Metabolic:Alanine and aspartate metabolism
405566.17.peg.165,Metabolic:Starch and sucrose metabolism
405566.17.peg.177,Metabolic:Alanine and aspartate metabolism
405566.17.peg.180,Metabolic:Nucleotide interconversion
405566.17.peg.216,Metabolic:Glycolysis/gluconeogenesis
405566.17.peg.223,tRNA-Charging
405566.17.peg.230,"Metabolic:Transport, extracellular"
405566.17.peg.231,"Metabolic:Transport, extracellular"
405566.17.peg.232,Metabolic:Nucleotide interconversion
405566.17.peg.234,"Metabolic:Transport, extracellular"
405566.17.peg.235,"Metabolic:Transport, extracellular"
405566.17.peg.236,"Metabolic:Transport, extracellular"
405566.17.peg.239,Transcription
405566.17.peg.242,tRNA-Charging
405566.17.peg.243,Metabolic:Pyrimidine catabolism
405566.17.peg.246,tRNA-Charging
405566.17.peg.249,Translation
405566.17.peg.251,Metabolic:Nucleotide salvage pathway
405566.17.peg.252,Metabolic:Cell wall biosynthesis
405566.17.peg.256,Metabolic:Pentose phosphate pathway
405566.17.peg.262,Transcription
405566.17.peg.263,Metabolic:Nucleotide interconversion
405566.17.peg.264,Metabolic:Aminosugar metabolism
405566.17.peg.268,"Metabolic:Transport, extracellular"
405566.17.peg.269,Metabolic:Purine catabolism
405566.17.peg.275,Metabolic:Nucleotide interconversion
405566.17.peg.285,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
405566.17.peg.286,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
405566.17.peg.299,tRNA-Charging
405566.17.peg.300,Metabolic:Cell wall biosynthesis
405566.17.peg.302,Metabolic:CoA synthesis
405566.17.peg.303,Metabolic:Alanine and aspartate metabolism
405566.17.peg.307,Metabolic:Pyruvate metabolism
405566.17.peg.309,Transcription
405566.17.peg.313,tRNA-Charging
405566.17.peg.317,tRNA-Charging
405566.17.peg.322,Metabolic:Exchange/demand reaction
405566.17.peg.323,Metabolic:Exchange/demand reaction
405566.17.peg.328,tRNA-Charging
405566.17.peg.329,tRNA-Charging
405566.17.peg.330,Translation
405566.17.peg.331,tRNA-Charging
405566.17.peg.332,tRNA-Charging
405566.17.peg.333,tRNA-Charging
405566.17.peg.334,tRNA-Charging
405566.17.peg.335,tRNA-Charging
405566.17.peg.336,tRNA-Charging
405566.17.peg.337,tRNA-Charging
405566.17.peg.338,tRNA-Charging
405566.17.peg.339,tRNA-Charging
405566.17.peg.340,tRNA-Charging
405566.17.peg.341,tRNA-Charging
405566.17.peg.342,tRNA-Charging
405566.17.peg.343,tRNA-Charging
405566.17.peg.344,tRNA-Charging
405566.17.peg.345,tRNA-Charging
405566.17.peg.346,tRNA-Charging
405566.17.peg.347,tRNA-Charging
405566.17.peg.348,tRNA-Charging
405566.17.peg.349,tRNA-Charging
405566.17.peg.350,tRNA-Charging
405566.17.peg.352,Metabolic:Nucleotide interconversion
405566.17.peg.353,Translation
405566.17.peg.354,tRNA-Charging
405566.17.peg.355,tRNA-Charging
405566.17.peg.356,tRNA-Charging
405566.17.peg.357,Metabolic:Exchange/demand reaction
405566.17.peg.358,tRNA-Charging
405566.17.peg.362,Metabolic:Pyrimidine synthesis
405566.17.peg.363,tRNA-Charging
405566.17.peg.364,tRNA-Charging
405566.17.peg.373,"Metabolic:Transport, extracellular"
405566.17.peg.375,Metabolic:Glycolysis/gluconeogenesis
405566.17.peg.388,Metabolic:Pyrimidine catabolism
405566.17.peg.390,tRNA-Charging
405566.17.peg.391,tRNA-Charging
405566.17.peg.393,Translation
405566.17.peg.396,Metabolic:Pentose phosphate pathway
405566.17.peg.397,Metabolic:Terpenoid backbone biosynthesis
405566.17.peg.398,Metabolic:Terpenoid backbone biosynthesis
405566.17.peg.399,Metabolic:Terpenoid backbone biosynthesis
405566.17.peg.400,Metabolic:Terpenoid backbone biosynthesis
405566.17.peg.401,tRNA-Charging
405566.17.peg.403,Transcription
405566.17.peg.404,Translation
405566.17.peg.405,tRNA-Charging
405566.17.peg.410,"Metabolic:Transport, extracellular"
405566.17.peg.411,"Metabolic:Transport, extracellular"
405566.17.peg.412,"Metabolic:Transport, extracellular"
405566.17.peg.413,"Metabolic:Transport, extracellular"
405566.17.peg.414,"Metabolic:Transport, extracellular"
405566.17.peg.418,tRNA-Charging
405566.17.peg.419,tRNA-Charging
405566.17.peg.423,Metabolic:Exchange/demand reaction
405566.17.peg.427,Metabolic:Nucleotide interconversion
405566.17.peg.429,Metabolic:Exchange/demand reaction
405566.17.peg.431,Translation
405566.17.peg.435,Translation
405566.17.peg.444,"Metabolic:Transport, extracellular"
405566.17.peg.448,Translation
405566.17.peg.449,Translation
405566.17.peg.455,Metabolic:Pentose phosphate pathway
405566.17.peg.461,tRNA-Charging
405566.17.peg.467,Metabolic:Sulfur metabolism
405566.17.peg.472,Metabolic:Glutamate metabolism
405566.17.peg.476,"Metabolic:Transport, extracellular"
405566.17.peg.481,Metabolic:Glycerophospholipid metabolism
405566.17.peg.488,Metabolic:Sulfur metabolism
405566.17.peg.502,"Metabolic:Transport, extracellular"
405566.17.peg.503,Metabolic:Plant polysaccharide degradation
405566.17.peg.504,Metabolic:Plant polysaccharide degradation
405566.17.peg.505,Metabolic:Plant polysaccharide degradation
405566.17.peg.506,"Metabolic:Transport, extracellular"
405566.17.peg.507,"Metabolic:Transport, extracellular"
405566.17.peg.508,"Metabolic:Transport, extracellular"
405566.17.peg.513,"Metabolic:Transport, extracellular"
405566.17.peg.514,Metabolic:Pyruvate metabolism
405566.17.peg.517,Metabolic:Pyruvate metabolism
405566.17.peg.518,Metabolic:Aminosugar metabolism
405566.17.peg.524,Metabolic:Pyruvate metabolism
405566.17.peg.525,Metabolic:Benzoate degradation
405566.17.peg.526,Metabolic:Benzoate degradation
405566.17.peg.529,Metabolic:Citric acid cycle
405566.17.peg.530,Metabolic:Citric acid cycle
405566.17.peg.531,Metabolic:Citric acid cycle
405566.17.peg.541,Metabolic:Aminosugar metabolism
405566.17.peg.555,Metabolic:Glycerophospholipid metabolism
405566.17.peg.564,Metabolic:Glycerophospholipid metabolism
405566.17.peg.567,Metabolic:Aminosugar metabolism
405566.17.peg.568,Metabolic:Cell wall biosynthesis
405566.17.peg.569,Metabolic:NAD metabolism
405566.17.peg.570,Metabolic:NAD metabolism
405566.17.peg.580,Metabolic:Exchange/demand reaction
405566.17.peg.581,Metabolic:Exchange/demand reaction
405566.17.peg.583,tRNA-Charging
405566.17.peg.584,tRNA-Charging
405566.17.peg.585,tRNA-Charging
405566.17.peg.594,Metabolic:CoA synthesis
405566.17.peg.595,Metabolic:Methionine and cysteine metabolism
405566.17.peg.596,Metabolic:Aminobenzoate degradation
405566.17.peg.597,Metabolic:Nucleotide interconversion
405566.17.peg.611,"Metabolic:Transport, extracellular"
405566.17.peg.612,Metabolic:Nucleotide salvage pathway
405566.17.peg.620,"Metabolic:Transport, extracellular"
405566.17.peg.627,Metabolic:Nucleotide interconversion
405566.17.peg.631,"Metabolic:Transport, extracellular"
405566.17.peg.637,"Metabolic:Transport, extracellular"
405566.17.peg.641,Metabolic:Galactose metabolism
405566.17.peg.644,Metabolic:Pentose phosphate pathway
405566.17.peg.645,Metabolic:Pentose phosphate pathway
405566.17.peg.647,Metabolic:Nucleotide interconversion
405566.17.peg.657,Metabolic:Thiamine metabolism
405566.17.peg.663,Metabolic:Pentose phosphate pathway
405566.17.peg.668,"Metabolic:Transport, extracellular"
405566.17.peg.676,"Metabolic:Transport, extracellular"
405566.17.peg.683,Metabolic:Purine catabolism
405566.17.peg.690,Metabolic:Aminosugar metabolism
405566.17.peg.693,Metabolic:Glutathione metabolism
405566.17.peg.695,Metabolic:Galactose metabolism
405566.17.peg.700,"Metabolic:Valine, leucine, and isoleucine metabolism"
405566.17.peg.702,Metabolic:Squalene and cholesterol synthesis
405566.17.peg.722,Translation
405566.17.peg.730,"Metabolic:Transport, extracellular"
405566.17.peg.735,Metabolic:Nucleotide interconversion
405566.17.peg.737,Metabolic:NAD metabolism
405566.17.peg.743,Metabolic:Pentose phosphate pathway
405566.17.peg.745,"Metabolic:Transport, extracellular"
405566.17.peg.746,"Metabolic:Transport, extracellular"
405566.17.peg.753,Metabolic:Fatty acid synthesis
405566.17.peg.755,Metabolic:Glycerophospholipid metabolism
405566.17.peg.758,Metabolic:Cell wall biosynthesis
405566.17.peg.763,Post-translation
405566.17.peg.764,Translation
405566.17.peg.768,Metabolic:Glycerophospholipid metabolism
405566.17.peg.771,Metabolic:Cell wall biosynthesis
405566.17.peg.787,Metabolic:Glycolysis/gluconeogenesis
405566.17.peg.788,Metabolic:Glycolysis/gluconeogenesis
405566.17.peg.789,Metabolic:Glycolysis/gluconeogenesis
405566.17.peg.793,Metabolic:Pyruvate metabolism
405566.17.peg.796,Metabolic:Cell wall biosynthesis
405566.17.peg.797,"Metabolic:Transport, extracellular"
