,subsystem
g.24465.CDS.0,Metabolic:Lipopolysaccharide biosynthesis
g.24465.CDS.1,Metabolic:Pyrimidine catabolism
g.24465.CDS.6,tRNA-Charging
g.24465.CDS.8,"Metabolic:Transport, extracellular"
g.24465.CDS.11,Metabolic:Nucleotide interconversion
g.24465.CDS.15,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.24465.CDS.16,Metabolic:Vitamin B2 metabolism
1130798.3.peg.16,Metabolic:Vitamin B2 metabolism
1130798.3.peg.17,Metabolic:Methionine and cysteine metabolism
g.24465.CDS.18,Metabolic:NAD metabolism
1130798.3.peg.19,Metabolic:Vitamin B2 metabolism
g.24465.CDS.22,Translation
g.24465.CDS.24,Metabolic:Exchange/demand reaction
g.24465.CDS.27,tRNA-Charging
g.24465.CDS.30,Translation
1130798.3.peg.33,Metabolic:Nucleotide interconversion
g.24465.CDS.34,Metabolic:Glycerophospholipid metabolism
g.24465.CDS.46,Metabolic:Cell wall biosynthesis
g.24465.CDS.49,Metabolic:Arginine and proline metabolism
g.24465.CDS.50,Translation
1130798.3.peg.53,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1130798.3.peg.54,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.24465.CDS.60,Metabolic:Nucleotide salvage pathway
g.24465.CDS.62,Metabolic:Pyruvate metabolism
g.24465.CDS.69,Metabolic:Nucleotide interconversion
g.24465.CDS.78,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.24465.CDS.79,Translation
g.24465.CDS.80,Metabolic:Cell wall biosynthesis
g.24465.CDS.84,Translation
g.24465.CDS.85,Metabolic:Glyoxylate and dicarboxylate metabolism
g.24465.CDS.89,tRNA-Charging
g.24465.CDS.93,"Metabolic:Transport, extracellular"
g.24465.CDS.98,Metabolic:Squalene and cholesterol synthesis
g.24465.CDS.99,Metabolic:Exchange/demand reaction
g.24465.CDS.104,tRNA-Charging
g.24465.CDS.106,Transcription
g.24465.CDS.110,Metabolic:Glycerophospholipid metabolism
g.24465.CDS.111,Translation
g.24465.CDS.112,Metabolic:Benzoate degradation
g.24465.CDS.116,Translation
g.24465.CDS.118,Transcription
g.24465.CDS.128,Translation
g.24465.CDS.129,Metabolic:Histidine metabolism
g.24465.CDS.133,Metabolic:Purine catabolism
1130798.3.peg.133,Metabolic:Vitamin B6 metabolism
1130798.3.peg.135,Metabolic:Sulfur metabolism
g.24465.CDS.136,Metabolic:Pyrimidine catabolism
g.24465.CDS.137,Metabolic:Exchange/demand reaction
1130798.3.peg.137,Metabolic:Methionine and cysteine metabolism
g.24465.CDS.146,Metabolic:Unassigned
g.24465.CDS.147,Metabolic:Nucleotide interconversion
g.24465.CDS.157,Metabolic:Arginine and proline metabolism
g.24465.CDS.159,Metabolic:Aminosugar metabolism
g.24465.CDS.163,Metabolic:Pyruvate metabolism
g.24465.CDS.170,Metabolic:Aminosugar metabolism
g.24465.CDS.172,Metabolic:Pentose phosphate pathway
g.24465.CDS.177,"Metabolic:Transport, extracellular"
g.24465.CDS.179,Metabolic:Pyruvate metabolism
g.24465.CDS.180,Metabolic:Cell wall biosynthesis
g.24465.CDS.181,Metabolic:Aminosugar metabolism
g.24465.CDS.186,Metabolic:Ascorbate and aldarate metabolism
g.24465.CDS.193,Metabolic:Fatty acid synthesis
1130798.3.peg.193,Metabolic:Alanine and aspartate metabolism
g.24465.CDS.194,Metabolic:Nucleotide sugar metabolism
g.24465.CDS.200,Metabolic:Methionine and cysteine metabolism
g.24465.CDS.201,Metabolic:Carbon fixation in photosynthetic organisms
g.24465.CDS.202,Metabolic:Cell wall biosynthesis
g.24465.CDS.203,Metabolic:Methionine and cysteine metabolism
1130798.3.peg.203,Metabolic:Nucleotide interconversion
g.24465.CDS.212,Metabolic:Cholesterol metabolism
g.24465.CDS.218,"Metabolic:Transport, extracellular"
g.24465.CDS.219,Metabolic:Glycolysis/gluconeogenesis
g.24465.CDS.223,Metabolic:Folate metabolism
1130798.3.peg.232,Metabolic:Purine synthesis
1130798.3.peg.233,Metabolic:Purine synthesis
1130798.3.peg.234,Metabolic:Purine synthesis
g.24465.CDS.235,Metabolic:Inositol phosphate metabolism
1130798.3.peg.235,Metabolic:Purine synthesis
1130798.3.peg.236,Metabolic:Purine synthesis
1130798.3.peg.237,Metabolic:Purine synthesis
1130798.3.peg.238,Metabolic:Purine synthesis
g.24465.CDS.239,Translation
1130798.3.peg.239,Metabolic:Purine synthesis
1130798.3.peg.240,Metabolic:Purine synthesis
g.24465.CDS.241,Metabolic:Glycerophospholipid metabolism
1130798.3.peg.241,Metabolic:Purine synthesis
1130798.3.peg.242,Metabolic:Purine synthesis
g.24465.CDS.243,Metabolic:NAD metabolism
1130798.3.peg.243,Metabolic:Purine synthesis
g.24465.CDS.244,Metabolic:Citric acid cycle
g.24465.CDS.245,tRNA-Charging
