,subsystem
g.3629.peg.0,"Metabolic:Transport, extracellular"
g.3629.peg.1,"Metabolic:Transport, extracellular"
g.3629.peg.2,Metabolic:Glycerophospholipid metabolism
g.3629.peg.6,Metabolic:Lysine metabolism
g.3629.peg.12,Metabolic:Pyrimidine catabolism
g.3629.peg.14,Metabolic:Biotin metabolism
888833.3.peg.22,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
888833.3.peg.23,"Metabolic:Valine, leucine, and isoleucine metabolism"
888833.3.peg.24,"Metabolic:Valine, leucine, and isoleucine metabolism"
888833.3.peg.25,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3629.peg.26,Translation
g.3629.peg.27,Metabolic:Pyruvate metabolism
g.3629.peg.30,Metabolic:Tyrosine metabolism
g.3629.peg.36,Metabolic:Exchange/demand reaction
g.3629.peg.42,Metabolic:Pyruvate metabolism
g.3629.peg.43,tRNA-Charging
g.3629.peg.46,Metabolic:Exchange/demand reaction
g.3629.peg.55,Metabolic:Others
g.3629.peg.56,tRNA-Charging
g.3629.peg.58,Metabolic:Aminosugar metabolism
g.3629.peg.62,"Metabolic:Transport, extracellular"
888833.3.peg.62,Metabolic:Glycolysis/gluconeogenesis
g.3629.peg.66,tRNA-Charging
g.3629.peg.67,tRNA-Charging
888833.3.peg.68,Metabolic:Vitamin B6 metabolism
g.3629.peg.73,Metabolic:Exchange/demand reaction
g.3629.peg.76,Metabolic:Folate metabolism
g.3629.peg.88,"Metabolic:Transport, extracellular"
g.3629.peg.90,tRNA-Charging
g.3629.peg.91,tRNA-Charging
g.3629.peg.93,tRNA-Charging
g.3629.peg.97,Metabolic:Purine catabolism
g.3629.peg.98,tRNA-Charging
888833.3.peg.98,Metabolic:Aminosugar metabolism
g.3629.peg.100,tRNA-Charging
g.3629.peg.103,tRNA-Charging
888833.3.peg.105,Metabolic:NAD metabolism
g.3629.peg.108,"Metabolic:Transport, extracellular"
g.3629.peg.109,Metabolic:Glycerophospholipid metabolism
g.3629.peg.113,Metabolic:Pyruvate metabolism
g.3629.peg.115,Translation
888833.3.peg.117,Metabolic:Arginine and proline metabolism
g.3629.peg.121,Metabolic:Glutathione metabolism
g.3629.peg.124,Metabolic:Cell wall biosynthesis
g.3629.peg.127,Metabolic:Galactose metabolism
g.3629.peg.139,Metabolic:Aminosugar metabolism
g.3629.peg.141,Translation
888833.3.peg.142,Metabolic:Pentose phosphate pathway
g.3629.peg.150,Metabolic:Galactose metabolism
g.3629.peg.151,tRNA-Charging
g.3629.peg.154,"Metabolic:Transport, extracellular"
g.3629.peg.158,Metabolic:Thiamine metabolism
g.3629.peg.166,Metabolic:Cell wall biosynthesis
888833.3.peg.166,Metabolic:Glutamate metabolism
g.3629.peg.170,"Metabolic:Transport, extracellular"
g.3629.peg.174,Metabolic:Miscellaneous
g.3629.peg.179,"Metabolic:Transport, extracellular"
g.3629.peg.181,Translation
g.3629.peg.185,Metabolic:NAD metabolism
g.3629.peg.191,Metabolic:Galactose metabolism
g.3629.peg.192,Metabolic:Exchange/demand reaction
g.3629.peg.194,tRNA-Charging
g.3629.peg.196,Translation
g.3629.peg.199,Translation
g.3629.peg.200,tRNA-Charging
g.3629.peg.202,"Metabolic:Transport, extracellular"
888833.3.peg.203,Metabolic:Methionine and cysteine metabolism
g.3629.peg.205,Metabolic:Folate metabolism
g.3629.peg.211,"Metabolic:Transport, extracellular"
g.3629.peg.212,"Metabolic:Transport, extracellular"
g.3629.peg.213,Metabolic:Exchange/demand reaction
g.3629.peg.218,Metabolic:Squalene and cholesterol synthesis
g.3629.peg.221,Metabolic:Terpenoid backbone biosynthesis
g.3629.peg.223,tRNA-Charging
g.3629.peg.229,Metabolic:Aminosugar metabolism
g.3629.peg.231,tRNA-Charging
888833.3.peg.235,Metabolic:Nucleotide interconversion
g.3629.peg.236,"Metabolic:Transport, extracellular"
g.3629.peg.240,Metabolic:Cell wall biosynthesis
888833.3.peg.249,Metabolic:CoA synthesis
g.3629.peg.250,Metabolic:Biotin metabolism
g.3629.peg.251,Translation
g.3629.peg.253,Metabolic:Squalene and cholesterol synthesis
g.3629.peg.254,tRNA-Charging
g.3629.peg.259,"Metabolic:Transport, extracellular"
g.3629.peg.262,Metabolic:Fatty acid synthesis
g.3629.peg.268,Translation
g.3629.peg.276,Metabolic:Aminosugar metabolism
888833.3.peg.282,Metabolic:Pentose phosphate pathway
g.3629.peg.287,Translation
g.3629.peg.288,Metabolic:Cell wall biosynthesis
g.3629.peg.290,tRNA-Charging
g.3629.peg.295,tRNA-Charging
g.3629.peg.297,Metabolic:Folate metabolism
g.3629.peg.299,Metabolic:Starch and sucrose metabolism
g.3629.peg.300,Metabolic:Vitamin B2 metabolism
g.3629.peg.302,"Metabolic:Transport, extracellular"
g.3629.peg.305,tRNA-Charging
g.3629.peg.308,Metabolic:Pentose phosphate pathway
888833.3.peg.310,Metabolic:Glycolysis/gluconeogenesis
g.3629.peg.319,Metabolic:Cell wall biosynthesis
g.3629.peg.321,Metabolic:Nucleotide interconversion
g.3629.peg.328,Metabolic:Sulfur metabolism
g.3629.peg.330,tRNA-Charging
888833.3.peg.332,Metabolic:Glycolysis/gluconeogenesis
g.3629.peg.334,tRNA-Charging
888833.3.peg.334,Metabolic:Pentose phosphate pathway
g.3629.peg.339,tRNA-Charging
g.3629.peg.344,"Metabolic:Transport, extracellular"
g.3629.peg.349,Metabolic:Vitamin B2 metabolism
g.3629.peg.354,Metabolic:Pyruvate metabolism
g.3629.peg.356,Metabolic:Starch and sucrose metabolism
g.3629.peg.358,Metabolic:Arginine and proline metabolism
g.3629.peg.361,"Metabolic:Transport, extracellular"
888833.3.peg.369,Metabolic:Tryptophan metabolism
888833.3.peg.370,Metabolic:Folate metabolism
888833.3.peg.371,Metabolic:Tryptophan metabolism
g.3629.peg.372,"Metabolic:Transport, extracellular"
888833.3.peg.372,Metabolic:Tryptophan metabolism
888833.3.peg.373,Metabolic:Tryptophan metabolism
888833.3.peg.374,Metabolic:Tryptophan metabolism
888833.3.peg.375,Metabolic:Tryptophan metabolism
g.3629.peg.384,Metabolic:Urea cycle
g.3629.peg.385,tRNA-Charging
888833.3.peg.388,Metabolic:CoA synthesis
g.3629.peg.389,Metabolic:Citric acid cycle
g.3629.peg.390,"Metabolic:Transport, extracellular"
g.3629.peg.391,Metabolic:Glycolysis/gluconeogenesis
g.3629.peg.392,"Metabolic:Transport, extracellular"
g.3629.peg.393,Metabolic:Sulfur metabolism
g.3629.peg.394,tRNA-Charging
g.3629.peg.399,Metabolic:Nucleotide interconversion
888833.3.peg.399,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
888833.3.peg.400,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3629.peg.407,Translation
g.3629.peg.409,Metabolic:Nucleotide interconversion
g.3629.peg.417,tRNA-Charging
g.3629.peg.420,tRNA-Charging
g.3629.peg.430,Metabolic:Methionine and cysteine metabolism
g.3629.peg.434,Metabolic:Cell wall biosynthesis
g.3629.peg.436,Metabolic:Histidine metabolism
g.3629.peg.438,Translation
g.3629.peg.439,Translation
g.3629.peg.440,Metabolic:Exchange/demand reaction
g.3629.peg.447,Metabolic:Cell wall biosynthesis
g.3629.peg.455,tRNA-Charging
g.3629.peg.457,Metabolic:Cell wall biosynthesis
g.3629.peg.458,Metabolic:Cell wall biosynthesis
g.3629.peg.459,Metabolic:Galactose metabolism
g.3629.peg.460,"Metabolic:Transport, extracellular"
888833.3.peg.460,Metabolic:Phenylalanine metabolism
888833.3.peg.461,Metabolic:Tyrosine metabolism
888833.3.peg.463,Metabolic:Phenylalanine metabolism
888833.3.peg.464,Metabolic:Phenylalanine metabolism
888833.3.peg.465,Metabolic:Phenylalanine metabolism
g.3629.peg.471,tRNA-Charging
g.3629.peg.473,Translation
g.3629.peg.478,"Metabolic:Transport, extracellular"
g.3629.peg.483,Metabolic:Galactose metabolism
g.3629.peg.484,Metabolic:Glycerophospholipid metabolism
g.3629.peg.487,Metabolic:Pentose and glucuronate interconversions
g.3629.peg.490,Metabolic:Pyruvate metabolism
g.3629.peg.491,Metabolic:Galactose metabolism
g.3629.peg.496,Translation
g.3629.peg.507,"Metabolic:Transport, extracellular"
g.3629.peg.509,Metabolic:Cell wall biosynthesis
g.3629.peg.510,Transcription
g.3629.peg.511,"Metabolic:Transport, extracellular"
g.3629.peg.520,Metabolic:Pentose phosphate pathway
g.3629.peg.522,tRNA-Charging
g.3629.peg.525,Metabolic:Exchange/demand reaction
g.3629.peg.526,Metabolic:Glycolysis/gluconeogenesis
g.3629.peg.527,tRNA-Charging
g.3629.peg.533,Metabolic:Squalene and cholesterol synthesis
g.3629.peg.539,Metabolic:Glycerophospholipid metabolism
888833.3.peg.544,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
888833.3.peg.549,Metabolic:Vitamin B12 metabolism
g.3629.peg.550,tRNA-Charging
g.3629.peg.555,Metabolic:Methionine and cysteine metabolism
888833.3.peg.557,Metabolic:Vitamin B12 metabolism
g.3629.peg.565,tRNA-Charging
g.3629.peg.567,tRNA-Charging
g.3629.peg.570,tRNA-Charging
g.3629.peg.573,"Metabolic:Transport, extracellular"
g.3629.peg.574,Metabolic:Pyrimidine catabolism
888833.3.peg.577,Metabolic:Vitamin B12 metabolism
888833.3.peg.578,Metabolic:Vitamin B12 metabolism
888833.3.peg.579,Metabolic:Vitamin B12 metabolism
888833.3.peg.580,Metabolic:Vitamin B12 metabolism
888833.3.peg.581,Metabolic:Vitamin B12 metabolism
g.3629.peg.583,"Metabolic:Transport, extracellular"
888833.3.peg.584,Metabolic:Vitamin B12 metabolism
888833.3.peg.585,Metabolic:Vitamin B12 metabolism
