,subsystem
g.1956.peg.0,Metabolic:Pyruvate metabolism
g.1956.peg.1,Metabolic:Fructose and mannose metabolism
g.1956.peg.2,Metabolic:Exchange/demand reaction
g.1956.peg.5,Metabolic:Galactose metabolism
g.1956.peg.6,"Metabolic:Transport, extracellular"
g.1956.peg.8,Metabolic:Pentose and glucuronate interconversions
g.1956.peg.13,Metabolic:Terpenoid backbone biosynthesis
g.1956.peg.17,Translation
g.1956.peg.19,"Metabolic:Transport, extracellular"
521095.5.peg.22,Metabolic:CoA synthesis
g.1956.peg.25,tRNA-Charging
g.1956.peg.26,Metabolic:Glycerophospholipid metabolism
g.1956.peg.30,"Metabolic:Transport, extracellular"
g.1956.peg.31,Metabolic:Glycolysis/gluconeogenesis
g.1956.peg.33,Metabolic:Aminosugar metabolism
g.1956.peg.34,Metabolic:Cell wall biosynthesis
g.1956.peg.36,Metabolic:Pyrimidine catabolism
g.1956.peg.40,"Metabolic:Transport, extracellular"
g.1956.peg.41,Metabolic:Pyrimidine catabolism
g.1956.peg.45,Translation
g.1956.peg.48,Metabolic:Exchange/demand reaction
g.1956.peg.49,Translation
g.1956.peg.51,Metabolic:Cell wall biosynthesis
g.1956.peg.56,Metabolic:Cell wall biosynthesis
g.1956.peg.59,Transcription
521095.5.peg.63,Metabolic:NAD metabolism
g.1956.peg.65,Metabolic:Pentose and glucuronate interconversions
g.1956.peg.66,"Metabolic:Transport, extracellular"
g.1956.peg.67,Metabolic:Methionine and cysteine metabolism
g.1956.peg.74,Metabolic:Sulfur metabolism
g.1956.peg.75,Metabolic:Phenylalanine metabolism
g.1956.peg.82,Metabolic:Nucleotide salvage pathway
g.1956.peg.83,Metabolic:Folate metabolism
g.1956.peg.88,Metabolic:Nucleotide interconversion
521095.5.peg.89,Metabolic:Glycolysis/gluconeogenesis
521095.5.peg.90,Metabolic:Glycolysis/gluconeogenesis
521095.5.peg.91,Metabolic:Glycolysis/gluconeogenesis
g.1956.peg.96,tRNA-Charging
g.1956.peg.99,"Metabolic:Transport, extracellular"
g.1956.peg.100,tRNA-Charging
g.1956.peg.104,tRNA-Charging
g.1956.peg.105,Metabolic:Pyrimidine catabolism
g.1956.peg.114,Metabolic:Urea cycle
521095.5.peg.114,Metabolic:CoA synthesis
g.1956.peg.115,tRNA-Charging
g.1956.peg.119,Metabolic:NAD metabolism
g.1956.peg.122,tRNA-Charging
g.1956.peg.124,Metabolic:Galactose metabolism
g.1956.peg.129,tRNA-Charging
g.1956.peg.135,tRNA-Charging
