,subsystem
g.25575.CDS.4,Metabolic:ROS detoxification
g.25575.CDS.20,Metabolic:Folate metabolism
1214102.3.peg.28,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25575.CDS.30,Metabolic:Propanoate metabolism
g.25575.CDS.73,Metabolic:Respiration
g.25575.CDS.74,Metabolic:Pyruvate metabolism
g.25575.CDS.77,"Metabolic:Transport, extracellular"
g.25575.CDS.90,Metabolic:Fatty acid synthesis
g.25575.CDS.92,Metabolic:Fatty acid synthesis
g.25575.CDS.95,Transcription
1214102.3.peg.99,Metabolic:Sulfur metabolism
g.25575.CDS.105,Metabolic:Pyrimidine catabolism
g.25575.CDS.107,Metabolic:Vitamin B12 metabolism
g.25575.CDS.111,Metabolic:Nucleotide salvage pathway
g.25575.CDS.113,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25575.CDS.115,Metabolic:Fatty acid synthesis
g.25575.CDS.119,Metabolic:Exchange/demand reaction
g.25575.CDS.122,Metabolic:Fatty acid synthesis
g.25575.CDS.123,Metabolic:Cell wall biosynthesis
g.25575.CDS.125,Metabolic:Cholesterol metabolism
g.25575.CDS.128,Metabolic:Cell wall biosynthesis
g.25575.CDS.146,Metabolic:Fatty acid synthesis
g.25575.CDS.150,Metabolic:Nucleotide interconversion
g.25575.CDS.151,"Metabolic:Transport, extracellular"
g.25575.CDS.153,Metabolic:Exchange/demand reaction
g.25575.CDS.156,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25575.CDS.159,Translation
g.25575.CDS.161,Metabolic:Histidine metabolism
g.25575.CDS.170,"Metabolic:Transport, extracellular"
g.25575.CDS.172,Metabolic:Fatty acid synthesis
g.25575.CDS.175,tRNA-Charging
g.25575.CDS.179,Metabolic:Propanoate metabolism
g.25575.CDS.183,Metabolic:Fatty acid synthesis
g.25575.CDS.185,Metabolic:Fatty acid synthesis
g.25575.CDS.194,Metabolic:Pyruvate metabolism
g.25575.CDS.195,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25575.CDS.196,Metabolic:Starch and sucrose metabolism
g.25575.CDS.206,"Metabolic:Transport, extracellular"
1214102.3.peg.213,Metabolic:Purine synthesis
g.25575.CDS.217,Metabolic:Pyruvate metabolism
1214102.3.peg.218,Metabolic:Purine synthesis
g.25575.CDS.223,Metabolic:Methane metabolism
g.25575.CDS.225,Metabolic:ROS detoxification
g.25575.CDS.227,Metabolic:Glycerophospholipid metabolism
g.25575.CDS.231,Metabolic:Cell wall biosynthesis
g.25575.CDS.232,Metabolic:Propanoate metabolism
g.25575.CDS.235,Metabolic:Propanoate metabolism
g.25575.CDS.236,Metabolic:Pentose and glucuronate interconversions
g.25575.CDS.244,Metabolic:Arginine and proline metabolism
g.25575.CDS.252,Metabolic:Heme synthesis
g.25575.CDS.255,"Metabolic:Transport, extracellular"
g.25575.CDS.257,Metabolic:Fatty acid synthesis
g.25575.CDS.264,Metabolic:Tryptophan metabolism
g.25575.CDS.277,"Metabolic:Transport, extracellular"
g.25575.CDS.280,Metabolic:Pyruvate metabolism
g.25575.CDS.283,Metabolic:Propanoate metabolism
g.25575.CDS.294,Metabolic:Arginine and proline metabolism
g.25575.CDS.298,Metabolic:Cell wall biosynthesis
g.25575.CDS.300,Metabolic:Steroid metabolism
g.25575.CDS.322,Metabolic:Glyoxylate and dicarboxylate metabolism
g.25575.CDS.327,Metabolic:Pyruvate metabolism
g.25575.CDS.329,"Metabolic:Transport, extracellular"
g.25575.CDS.332,Metabolic:Propanoate metabolism
g.25575.CDS.336,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25575.CDS.338,Metabolic:Glyoxylate and dicarboxylate metabolism
g.25575.CDS.343,Metabolic:Fatty acid synthesis
