,subsystem
g.3099.peg.8,Translation
g.3099.peg.15,tRNA-Charging
g.3099.peg.22,Metabolic:Pyruvate metabolism
717959.3.peg.50,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3099.peg.53,tRNA-Charging
717959.3.peg.53,Metabolic:NAD metabolism
g.3099.peg.56,Metabolic:Pyruvate metabolism
g.3099.peg.59,Metabolic:Respiration
717959.3.peg.64,Metabolic:Tetrahydrobiopterin metabolism
g.3099.peg.66,Metabolic:Methionine and cysteine metabolism
g.3099.peg.69,Metabolic:Others
717959.3.peg.86,Metabolic:Alanine and aspartate metabolism
g.3099.peg.91,Metabolic:Exchange/demand reaction
g.3099.peg.94,Metabolic:Exchange/demand reaction
g.3099.peg.96,tRNA-Charging
g.3099.peg.103,Metabolic:Pentose and glucuronate interconversions
g.3099.peg.105,Metabolic:Vitamin B12 metabolism
g.3099.peg.106,Metabolic:Cell wall biosynthesis
g.3099.peg.107,Metabolic:Terpenoid backbone biosynthesis
g.3099.peg.120,"Metabolic:Transport, extracellular"
g.3099.peg.144,Metabolic:Lipopolysaccharide biosynthesis
g.3099.peg.160,Transcription
g.3099.peg.162,Transcription
g.3099.peg.170,Metabolic:Glycerophospholipid metabolism
g.3099.peg.178,tRNA-Charging
g.3099.peg.187,Metabolic:Pentose phosphate pathway
g.3099.peg.194,Metabolic:Lipopolysaccharide biosynthesis
g.3099.peg.197,Metabolic:Cell wall biosynthesis
g.3099.peg.204,Translation
717959.3.peg.204,Metabolic:Alanine and aspartate metabolism
717959.3.peg.205,Metabolic:Arginine and proline metabolism
717959.3.peg.207,Metabolic:Arginine and proline metabolism
g.3099.peg.208,Metabolic:Nucleotide interconversion
717959.3.peg.208,Metabolic:Arginine and proline metabolism
717959.3.peg.209,Metabolic:Arginine and proline metabolism
717959.3.peg.210,Metabolic:Urea cycle
g.3099.peg.211,Metabolic:Pyrimidine catabolism
717959.3.peg.211,Metabolic:Alanine and aspartate metabolism
717959.3.peg.212,Metabolic:Urea cycle
g.3099.peg.216,Metabolic:Nucleotide interconversion
g.3099.peg.221,Metabolic:Folate metabolism
g.3099.peg.242,"Metabolic:Transport, extracellular"
g.3099.peg.248,Metabolic:Galactose metabolism
g.3099.peg.255,Metabolic:Fructose and mannose metabolism
g.3099.peg.256,"Metabolic:Transport, extracellular"
g.3099.peg.259,Metabolic:Glyoxylate and dicarboxylate metabolism
g.3099.peg.260,Transcription
g.3099.peg.261,Metabolic:Starch and sucrose metabolism
717959.3.peg.263,Metabolic:Glycolysis/gluconeogenesis
g.3099.peg.271,Metabolic:Propanoate metabolism
g.3099.peg.272,Translation
g.3099.peg.278,Metabolic:Glycerophospholipid metabolism
g.3099.peg.279,Transcription
g.3099.peg.284,Metabolic:Exchange/demand reaction
g.3099.peg.288,tRNA-Charging
g.3099.peg.294,Metabolic:Folate metabolism
g.3099.peg.298,"Metabolic:Transport, extracellular"
g.3099.peg.300,Metabolic:Aminosugar metabolism
g.3099.peg.302,Metabolic:Propanoate metabolism
g.3099.peg.320,tRNA-Charging
g.3099.peg.323,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3099.peg.330,tRNA-Charging
g.3099.peg.380,Metabolic:Methionine and cysteine metabolism
g.3099.peg.385,Metabolic:Pentose and glucuronate interconversions
g.3099.peg.390,Metabolic:Carbon fixation in photosynthetic organisms
g.3099.peg.393,Metabolic:Propanoate metabolism
g.3099.peg.397,Metabolic:Histidine metabolism
g.3099.peg.407,Metabolic:Unassigned
g.3099.peg.428,"Metabolic:Transport, extracellular"
g.3099.peg.432,Metabolic:O-Glycan degradation
g.3099.peg.434,Metabolic:Folate metabolism
g.3099.peg.436,Metabolic:Exchange/demand reaction
g.3099.peg.444,Metabolic:Pyrimidine synthesis
g.3099.peg.455,Translation
g.3099.peg.459,Metabolic:Pyruvate metabolism
g.3099.peg.461,Metabolic:Pentose and glucuronate interconversions
717959.3.peg.465,Metabolic:Vitamin B2 metabolism
g.3099.peg.472,"Metabolic:Transport, extracellular"
g.3099.peg.484,Metabolic:Nucleotide interconversion
g.3099.peg.488,Metabolic:Plant polysaccharide degradation
g.3099.peg.500,Metabolic:Arginine and proline metabolism
g.3099.peg.512,Metabolic:Starch and sucrose metabolism
g.3099.peg.517,Metabolic:NAD metabolism
g.3099.peg.521,Metabolic:Cell wall biosynthesis
g.3099.peg.523,Metabolic:Citric acid cycle
717959.3.peg.529,Metabolic:CoA synthesis
717959.3.peg.530,Metabolic:Folate metabolism
g.3099.peg.534,Metabolic:Histidine metabolism
g.3099.peg.539,Metabolic:Pyrimidine catabolism
g.3099.peg.544,Metabolic:Galactose metabolism
g.3099.peg.549,Metabolic:Glutathione metabolism
g.3099.peg.551,Metabolic:Aminobenzoate degradation
g.3099.peg.552,tRNA-Charging
g.3099.peg.559,Metabolic:Pyrimidine synthesis
g.3099.peg.573,tRNA-Charging
g.3099.peg.574,tRNA-Charging
g.3099.peg.580,Metabolic:Exchange/demand reaction
g.3099.peg.581,Metabolic:Aminosugar metabolism
g.3099.peg.584,tRNA-Charging
g.3099.peg.585,Metabolic:Exchange/demand reaction
g.3099.peg.587,Metabolic:Glyoxylate and dicarboxylate metabolism
g.3099.peg.588,tRNA-Charging
g.3099.peg.593,Translation
717959.3.peg.603,Metabolic:Vitamin B6 metabolism
g.3099.peg.604,Metabolic:Exchange/demand reaction
717959.3.peg.604,Metabolic:Pyrimidine synthesis
g.3099.peg.605,Metabolic:Cell wall biosynthesis
g.3099.peg.606,Metabolic:Nucleotide interconversion
g.3099.peg.617,Translation
g.3099.peg.622,Metabolic:Propanoate metabolism
g.3099.peg.623,tRNA-Charging
717959.3.peg.623,Metabolic:Glutamate metabolism
717959.3.peg.625,Metabolic:Glycolysis/gluconeogenesis
g.3099.peg.632,Metabolic:Starch and sucrose metabolism
g.3099.peg.636,Metabolic:Citric acid cycle
g.3099.peg.642,tRNA-Charging
717959.3.peg.646,Metabolic:Vitamin B6 metabolism
g.3099.peg.649,Metabolic:Exchange/demand reaction
g.3099.peg.652,Metabolic:Starch and sucrose metabolism
g.3099.peg.654,Metabolic:Fructose and mannose metabolism
g.3099.peg.656,Metabolic:Lipopolysaccharide biosynthesis
g.3099.peg.657,Metabolic:Pyruvate metabolism
g.3099.peg.660,"Metabolic:Valine, leucine, and isoleucine metabolism"
717959.3.peg.664,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
717959.3.peg.667,Metabolic:Glycolysis/gluconeogenesis
717959.3.peg.668,Metabolic:Citric acid cycle
g.3099.peg.670,Metabolic:Exchange/demand reaction
717959.3.peg.673,Metabolic:Citric acid cycle
g.3099.peg.675,Metabolic:Citric acid cycle
717959.3.peg.683,Metabolic:Vitamin B2 metabolism
717959.3.peg.686,Metabolic:Folate metabolism
g.3099.peg.688,Metabolic:Lipopolysaccharide biosynthesis
g.3099.peg.699,Metabolic:Pentose and glucuronate interconversions
g.3099.peg.703,Metabolic:Pentose phosphate pathway
g.3099.peg.705,Metabolic:Plant polysaccharide degradation
g.3099.peg.708,Translation
g.3099.peg.711,Metabolic:Glutamate metabolism
g.3099.peg.716,Metabolic:Nucleotide interconversion
g.3099.peg.717,"Metabolic:Transport, extracellular"
g.3099.peg.721,Metabolic:Methane metabolism
g.3099.peg.722,Translation
717959.3.peg.734,Metabolic:Nucleotide interconversion
g.3099.peg.737,Metabolic:Pentose and glucuronate interconversions
g.3099.peg.740,"Metabolic:Transport, extracellular"
g.3099.peg.745,Translation
g.3099.peg.753,tRNA-Charging
g.3099.peg.757,Metabolic:NAD metabolism
g.3099.peg.761,Metabolic:Exchange/demand reaction
g.3099.peg.764,Metabolic:Exchange/demand reaction
g.3099.peg.765,Metabolic:Glycerophospholipid metabolism
g.3099.peg.766,tRNA-Charging
g.3099.peg.767,Metabolic:Pyrimidine catabolism
717959.3.peg.771,Metabolic:NAD metabolism
g.3099.peg.776,Translation
717959.3.peg.777,Metabolic:Glycolysis/gluconeogenesis
g.3099.peg.780,Metabolic:Fatty acid synthesis
717959.3.peg.785,Metabolic:CoA synthesis
717959.3.peg.793,Metabolic:Citric acid cycle
g.3099.peg.798,Metabolic:Exchange/demand reaction
g.3099.peg.800,Metabolic:Fatty acid synthesis
717959.3.peg.800,Metabolic:Alanine and aspartate metabolism
g.3099.peg.804,Metabolic:Plant polysaccharide degradation
g.3099.peg.808,Metabolic:Urea cycle
