,subsystem
g.27005.CDS.0,tRNA-Charging
g.27005.CDS.3,"Metabolic:Transport, extracellular"
g.27005.CDS.5,Metabolic:Biotin metabolism
g.27005.CDS.7,Metabolic:Galactose metabolism
g.27005.CDS.13,"Metabolic:Transport, extracellular"
g.27005.CDS.14,Metabolic:Exchange/demand reaction
g.27005.CDS.20,Metabolic:Exchange/demand reaction
591365.3.peg.21,Metabolic:Phenylalanine metabolism
591365.3.peg.25,Metabolic:Purine synthesis
g.27005.CDS.26,Metabolic:Methionine and cysteine metabolism
591365.3.peg.26,Metabolic:Purine synthesis
591365.3.peg.28,Metabolic:Purine synthesis
591365.3.peg.29,Metabolic:Purine synthesis
591365.3.peg.30,Metabolic:Purine synthesis
591365.3.peg.32,Metabolic:Purine synthesis
g.27005.CDS.33,Translation
591365.3.peg.37,Metabolic:Purine synthesis
591365.3.peg.39,Metabolic:Purine synthesis
591365.3.peg.40,Metabolic:Purine synthesis
g.27005.CDS.42,"Metabolic:Transport, extracellular"
g.27005.CDS.43,"Metabolic:Transport, extracellular"
g.27005.CDS.44,"Metabolic:Transport, extracellular"
g.27005.CDS.46,Metabolic:Nucleotide sugar metabolism
591365.3.peg.48,Metabolic:Purine synthesis
g.27005.CDS.50,tRNA-Charging
g.27005.CDS.51,"Metabolic:Transport, extracellular"
g.27005.CDS.53,"Metabolic:Transport, extracellular"
g.27005.CDS.54,Metabolic:Exchange/demand reaction
g.27005.CDS.57,tRNA-Charging
g.27005.CDS.60,Metabolic:Glycerophospholipid metabolism
g.27005.CDS.61,Metabolic:Starch and sucrose metabolism
g.27005.CDS.62,Translation
g.27005.CDS.65,Post-translation
g.27005.CDS.79,tRNA-Charging
g.27005.CDS.85,Metabolic:NAD metabolism
591365.3.peg.90,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27005.CDS.91,Metabolic:Pyruvate metabolism
g.27005.CDS.94,Metabolic:Exchange/demand reaction
g.27005.CDS.97,Translation
g.27005.CDS.103,Metabolic:Exchange/demand reaction
g.27005.CDS.104,Metabolic:Cell wall biosynthesis
g.27005.CDS.107,Metabolic:Glycolysis/gluconeogenesis
g.27005.CDS.109,Metabolic:Aminosugar metabolism
g.27005.CDS.110,Metabolic:Pentose and glucuronate interconversions
g.27005.CDS.111,Metabolic:Cell wall biosynthesis
591365.3.peg.115,Metabolic:Urea cycle
g.27005.CDS.129,Transcription
591365.3.peg.131,Metabolic:Nucleotide interconversion
g.27005.CDS.133,Metabolic:Cell wall biosynthesis
g.27005.CDS.134,Metabolic:Squalene and cholesterol synthesis
g.27005.CDS.140,Translation
g.27005.CDS.142,Metabolic:Nucleotide interconversion
g.27005.CDS.144,tRNA-Charging
591365.3.peg.144,Metabolic:Glycolysis/gluconeogenesis
g.27005.CDS.152,Metabolic:Glutathione metabolism
g.27005.CDS.160,Metabolic:Sulfur metabolism
g.27005.CDS.167,Metabolic:Pyruvate metabolism
g.27005.CDS.169,Metabolic:Fructose and mannose metabolism
591365.3.peg.171,Metabolic:Glycolysis/gluconeogenesis
g.27005.CDS.173,Metabolic:Aminosugar metabolism
g.27005.CDS.175,Metabolic:Glycerophospholipid metabolism
g.27005.CDS.176,"Metabolic:Transport, extracellular"
g.27005.CDS.178,Metabolic:Pyruvate metabolism
g.27005.CDS.181,Metabolic:Glycolysis/gluconeogenesis
g.27005.CDS.187,"Metabolic:Transport, extracellular"
g.27005.CDS.189,Metabolic:Glycolysis/gluconeogenesis
g.27005.CDS.199,Metabolic:Histidine metabolism
g.27005.CDS.202,Metabolic:Propanoate metabolism
g.27005.CDS.205,Metabolic:Glycolysis/gluconeogenesis
g.27005.CDS.208,Metabolic:Heme synthesis
g.27005.CDS.211,Metabolic:Cell wall biosynthesis
g.27005.CDS.215,Metabolic:Phenylalanine metabolism
g.27005.CDS.218,"Metabolic:Transport, extracellular"
g.27005.CDS.219,Metabolic:Others
g.27005.CDS.223,tRNA-Charging
591365.3.peg.223,Metabolic:Glutamate metabolism
591365.3.peg.224,Metabolic:Pyrimidine synthesis
g.27005.CDS.225,Metabolic:Exchange/demand reaction
g.27005.CDS.227,Metabolic:Nucleotide interconversion
g.27005.CDS.235,Metabolic:Nucleotide interconversion
g.27005.CDS.238,"Metabolic:Transport, extracellular"
g.27005.CDS.243,Metabolic:ROS detoxification
g.27005.CDS.244,Metabolic:Pyruvate metabolism
g.27005.CDS.247,Metabolic:Cell wall biosynthesis
g.27005.CDS.254,Metabolic:Exchange/demand reaction
g.27005.CDS.258,Metabolic:Exchange/demand reaction
591365.3.peg.258,Metabolic:Methionine and cysteine metabolism
g.27005.CDS.260,tRNA-Charging
g.27005.CDS.261,Translation
g.27005.CDS.263,Metabolic:Pyruvate metabolism
g.27005.CDS.264,"Metabolic:Transport, extracellular"
g.27005.CDS.270,Metabolic:Squalene and cholesterol synthesis
g.27005.CDS.273,Metabolic:Aminosugar metabolism
g.27005.CDS.274,Metabolic:Exchange/demand reaction
g.27005.CDS.277,Transcription
g.27005.CDS.279,Translation
g.27005.CDS.280,Translation
g.27005.CDS.285,tRNA-Charging
g.27005.CDS.287,Translation
g.27005.CDS.292,Metabolic:Folate metabolism
591365.3.peg.293,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27005.CDS.296,"Metabolic:Transport, extracellular"
g.27005.CDS.297,Post-translation
g.27005.CDS.298,Transcription
g.27005.CDS.300,Translation
g.27005.CDS.304,Metabolic:Pyruvate metabolism
g.27005.CDS.306,tRNA-Charging
g.27005.CDS.311,tRNA-Charging
g.27005.CDS.317,Metabolic:Pyruvate metabolism
g.27005.CDS.321,"Metabolic:Transport, extracellular"
g.27005.CDS.324,Metabolic:Tetrahydrobiopterin metabolism
g.27005.CDS.325,"Metabolic:Transport, extracellular"
g.27005.CDS.330,Metabolic:Starch and sucrose metabolism
g.27005.CDS.331,Metabolic:Tyrosine metabolism
g.27005.CDS.333,tRNA-Charging
g.27005.CDS.335,tRNA-Charging
g.27005.CDS.337,tRNA-Charging
g.27005.CDS.350,Metabolic:Glycolysis/gluconeogenesis
g.27005.CDS.351,"Metabolic:Transport, extracellular"
g.27005.CDS.353,Metabolic:Phenylalanine metabolism
591365.3.peg.353,Metabolic:Pyrimidine synthesis
591365.3.peg.355,Metabolic:Glycolysis/gluconeogenesis
g.27005.CDS.359,Metabolic:Glycerophospholipid metabolism
g.27005.CDS.362,"Metabolic:Transport, extracellular"
g.27005.CDS.370,Metabolic:Pyruvate metabolism
g.27005.CDS.372,"Metabolic:Transport, extracellular"
g.27005.CDS.375,Metabolic:Nucleotide interconversion
g.27005.CDS.382,Translation
591365.3.peg.388,Metabolic:NAD metabolism
g.27005.CDS.405,Metabolic:NAD metabolism
g.27005.CDS.406,Metabolic:Exchange/demand reaction
g.27005.CDS.408,tRNA-Charging
g.27005.CDS.410,Metabolic:Pyruvate metabolism
g.27005.CDS.416,Metabolic:Exchange/demand reaction
g.27005.CDS.419,Metabolic:Lipopolysaccharide biosynthesis
g.27005.CDS.425,Metabolic:Cell wall biosynthesis
591365.3.peg.426,Metabolic:Methionine and cysteine metabolism
g.27005.CDS.428,Metabolic:Pyruvate metabolism
591365.3.peg.432,Metabolic:CoA synthesis
g.27005.CDS.433,Metabolic:Thiamine metabolism
g.27005.CDS.434,"Metabolic:Transport, extracellular"
g.27005.CDS.436,"Metabolic:Transport, extracellular"
g.27005.CDS.437,tRNA-Charging
g.27005.CDS.444,Metabolic:Tyrosine metabolism
g.27005.CDS.448,Metabolic:Nucleotide interconversion
g.27005.CDS.449,Metabolic:Pyrimidine catabolism
591365.3.peg.456,Metabolic:Citric acid cycle
g.27005.CDS.460,Metabolic:Pentose phosphate pathway
g.27005.CDS.463,Translation
g.27005.CDS.468,Translation
g.27005.CDS.469,Metabolic:Glycolysis/gluconeogenesis
591365.3.peg.469,Metabolic:Methionine and cysteine metabolism
591365.3.peg.470,Metabolic:Methionine and cysteine metabolism
591365.3.peg.471,Metabolic:Alanine and aspartate metabolism
g.27005.CDS.472,Metabolic:Pyruvate metabolism
591365.3.peg.472,Metabolic:Alanine and aspartate metabolism
g.27005.CDS.480,Metabolic:Aminosugar metabolism
g.27005.CDS.482,Metabolic:Squalene and cholesterol synthesis
g.27005.CDS.484,Translation
g.27005.CDS.486,"Metabolic:Transport, extracellular"
g.27005.CDS.487,Metabolic:Pyruvate metabolism
g.27005.CDS.488,Metabolic:Nucleotide interconversion
g.27005.CDS.489,Metabolic:Pyruvate metabolism
g.27005.CDS.494,Metabolic:Nucleotide salvage pathway
g.27005.CDS.502,tRNA-Charging
g.27005.CDS.504,Metabolic:Methionine and cysteine metabolism
g.27005.CDS.506,Metabolic:Methionine and cysteine metabolism
g.27005.CDS.510,Metabolic:Folate metabolism
g.27005.CDS.513,Metabolic:Pyrimidine catabolism
g.27005.CDS.517,Metabolic:Exchange/demand reaction
g.27005.CDS.521,Metabolic:Squalene and cholesterol synthesis
g.27005.CDS.522,Metabolic:Exchange/demand reaction
