,subsystem
888826.3.peg.3,Metabolic:Alanine and aspartate metabolism
888826.3.peg.4,Metabolic:Alanine and aspartate metabolism
888826.3.peg.10,tRNA-Charging
888826.3.peg.11,tRNA-Charging
888826.3.peg.17,"Metabolic:Transport, extracellular"
888826.3.peg.18,Metabolic:Alanine and aspartate metabolism
888826.3.peg.31,Metabolic:Arginine and proline metabolism
888826.3.peg.35,tRNA-Charging
888826.3.peg.36,Metabolic:Exchange/demand reaction
888826.3.peg.37,tRNA-Charging
888826.3.peg.39,Metabolic:Glycerophospholipid metabolism
888826.3.peg.41,tRNA-Charging
888826.3.peg.42,tRNA-Charging
888826.3.peg.43,Metabolic:Nucleotide interconversion
888826.3.peg.55,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
888826.3.peg.56,Metabolic:Heme synthesis
888826.3.peg.64,tRNA-Charging
888826.3.peg.65,Metabolic:tRNA Charging
888826.3.peg.66,Metabolic:Cholesterol metabolism
888826.3.peg.69,Metabolic:Cell wall biosynthesis
888826.3.peg.72,Metabolic:Alanine and aspartate metabolism
888826.3.peg.78,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
888826.3.peg.82,"Metabolic:Transport, extracellular"
888826.3.peg.83,"Metabolic:Transport, extracellular"
888826.3.peg.84,"Metabolic:Transport, extracellular"
888826.3.peg.85,"Metabolic:Transport, extracellular"
888826.3.peg.86,"Metabolic:Transport, extracellular"
888826.3.peg.87,"Metabolic:Transport, extracellular"
888826.3.peg.90,Metabolic:Cell wall biosynthesis
888826.3.peg.92,Metabolic:Citric acid cycle
888826.3.peg.98,Metabolic:Lipopolysaccharide biosynthesis
888826.3.peg.99,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
888826.3.peg.100,Metabolic:Lipopolysaccharide biosynthesis
888826.3.peg.101,Metabolic:NAD metabolism
888826.3.peg.102,Metabolic:Pentose phosphate pathway
888826.3.peg.109,Translation
888826.3.peg.110,Translation
888826.3.peg.113,Metabolic:Exchange/demand reaction
888826.3.peg.120,"Metabolic:Transport, extracellular"
888826.3.peg.122,Metabolic:Alanine and aspartate metabolism
888826.3.peg.123,Metabolic:Citric acid cycle
888826.3.peg.124,Metabolic:Citric acid cycle
888826.3.peg.127,Metabolic:Pyrimidine catabolism
888826.3.peg.132,Metabolic:Lipopolysaccharide biosynthesis
888826.3.peg.133,Transcription
888826.3.peg.138,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
888826.3.peg.139,Metabolic:Pentose phosphate pathway
888826.3.peg.140,Translation
888826.3.peg.143,Metabolic:Lysine metabolism
888826.3.peg.146,Translation
888826.3.peg.149,Metabolic:Glutamate metabolism
888826.3.peg.154,Post-translation
888826.3.peg.158,Metabolic:Heme synthesis
888826.3.peg.160,Metabolic:Heme synthesis
888826.3.peg.161,Metabolic:Thiamine metabolism
888826.3.peg.162,Metabolic:Thiamine metabolism
