,subsystem
g.26854.CDS.0,Metabolic:Propanoate metabolism
g.26854.CDS.2,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.26854.CDS.10,Metabolic:Phenylalanine metabolism
g.26854.CDS.13,Metabolic:ROS detoxification
g.26854.CDS.16,Metabolic:Respiration
g.26854.CDS.19,Metabolic:Tryptophan metabolism
525370.3.peg.19,Metabolic:CoA synthesis
525370.3.peg.23,Metabolic:Pyrimidine synthesis
525370.3.peg.24,Metabolic:Pyrimidine synthesis
g.26854.CDS.25,Metabolic:Pyruvate metabolism
525370.3.peg.25,Metabolic:Pyrimidine synthesis
525370.3.peg.27,Metabolic:Pyrimidine synthesis
525370.3.peg.28,Metabolic:Pyrimidine synthesis
g.26854.CDS.32,Metabolic:Fatty acid synthesis
g.26854.CDS.33,Translation
525370.3.peg.36,Metabolic:Phenylalanine metabolism
525370.3.peg.37,Metabolic:Phenylalanine metabolism
g.26854.CDS.46,Translation
g.26854.CDS.52,Metabolic:Glutathione metabolism
g.26854.CDS.53,"Metabolic:Transport, extracellular"
g.26854.CDS.62,Metabolic:NAD metabolism
g.26854.CDS.63,Metabolic:Glycerophospholipid metabolism
g.26854.CDS.64,Metabolic:Citric acid cycle
g.26854.CDS.65,Metabolic:Pentose phosphate pathway
g.26854.CDS.68,Metabolic:Phenylalanine metabolism
g.26854.CDS.71,Metabolic:Glycolysis/gluconeogenesis
g.26854.CDS.72,Metabolic:Vitamin B12 metabolism
g.26854.CDS.73,tRNA-Charging
525370.3.peg.78,Metabolic:Citric acid cycle
g.26854.CDS.81,Metabolic:Cell wall biosynthesis
g.26854.CDS.88,Metabolic:Propanoate metabolism
g.26854.CDS.89,Metabolic:Propanoate metabolism
525370.3.peg.98,Metabolic:Vitamin B6 metabolism
g.26854.CDS.99,Metabolic:Nucleotide salvage pathway
g.26854.CDS.100,Metabolic:Purine catabolism
g.26854.CDS.105,Metabolic:Terpenoid backbone biosynthesis
g.26854.CDS.112,Metabolic:Galactose metabolism
g.26854.CDS.114,Metabolic:Benzoate degradation
g.26854.CDS.117,Metabolic:Fatty acid synthesis
g.26854.CDS.123,Metabolic:Fatty acid synthesis
g.26854.CDS.129,Metabolic:Respiration
525370.3.peg.134,Metabolic:Terpenoid backbone biosynthesis
