,subsystem
g.598.peg.4,"Metabolic:Transport, extracellular"
g.598.peg.7,Metabolic:Heme synthesis
g.598.peg.13,Metabolic:Vitamin B2 metabolism
g.598.peg.19,tRNA-Charging
272558.1.peg.20,Metabolic:Nucleotide interconversion
g.598.peg.23,"Metabolic:Transport, extracellular"
g.598.peg.24,"Metabolic:Transport, extracellular"
g.598.peg.29,Metabolic:Terpenoid backbone biosynthesis
g.598.peg.31,Metabolic:Galactose metabolism
g.598.peg.33,Metabolic:Exchange/demand reaction
g.598.peg.34,Translation
g.598.peg.38,Metabolic:Vitamin B12 metabolism
g.598.peg.39,tRNA-Charging
g.598.peg.46,Metabolic:Vitamin B12 metabolism
g.598.peg.48,Metabolic:Folate metabolism
g.598.peg.50,Metabolic:Vitamin B12 metabolism
g.598.peg.57,Metabolic:Exchange/demand reaction
g.598.peg.61,Metabolic:Exchange/demand reaction
272558.1.peg.65,Metabolic:Cell wall biosynthesis
g.598.peg.67,Metabolic:Nucleotide interconversion
g.598.peg.70,Metabolic:Glutamate metabolism
g.598.peg.72,"Metabolic:Transport, extracellular"
g.598.peg.73,Metabolic:Oxidative phosphorylation
g.598.peg.81,Metabolic:Pentose and glucuronate interconversions
272558.1.peg.86,Metabolic:CoA synthesis
272558.1.peg.88,Metabolic:Methionine and cysteine metabolism
g.598.peg.89,Metabolic:Oxidative phosphorylation
272558.1.peg.90,Metabolic:Folate metabolism
272558.1.peg.91,Metabolic:Folate metabolism
272558.1.peg.93,Metabolic:Folate metabolism
272558.1.peg.94,Metabolic:Folate metabolism
g.598.peg.95,Metabolic:Vitamin B12 metabolism
272558.1.peg.95,Metabolic:Folate metabolism
g.598.peg.98,Metabolic:Purine catabolism
g.598.peg.100,Metabolic:Butanoate metabolism
g.598.peg.104,tRNA-Charging
g.598.peg.105,Metabolic:Folate metabolism
g.598.peg.106,tRNA-Charging
272558.1.peg.110,Metabolic:Methionine and cysteine metabolism
g.598.peg.112,"Metabolic:Transport, extracellular"
g.598.peg.119,Metabolic:Heme synthesis
g.598.peg.123,"Metabolic:Transport, extracellular"
g.598.peg.124,Metabolic:Folate metabolism
