,subsystem
556269.4.peg.3,Metabolic:Pentose phosphate pathway
556269.4.peg.14,Metabolic:Cell wall biosynthesis
556269.4.peg.19,Metabolic:Nucleotide interconversion
556269.4.peg.20,Metabolic:Nucleotide interconversion
556269.4.peg.22,"Metabolic:Valine, leucine, and isoleucine metabolism"
556269.4.peg.23,"Metabolic:Valine, leucine, and isoleucine metabolism"
556269.4.peg.24,"Metabolic:Valine, leucine, and isoleucine metabolism"
556269.4.peg.25,Transcription
556269.4.peg.40,Metabolic:NAD metabolism
556269.4.peg.41,Metabolic:Urea cycle
556269.4.peg.42,tRNA-Charging
556269.4.peg.43,tRNA-Charging
556269.4.peg.47,Metabolic:Pyrimidine catabolism
556269.4.peg.48,Metabolic:CoA synthesis
556269.4.peg.50,tRNA-Charging
556269.4.peg.51,Metabolic:Vitamin B2 metabolism
556269.4.peg.52,"Metabolic:Transport, extracellular"
556269.4.peg.54,Metabolic:Glutamate metabolism
556269.4.peg.57,Metabolic:Respiration
556269.4.peg.58,Metabolic:Glyoxylate and dicarboxylate metabolism
556269.4.peg.63,Metabolic:Glyoxylate and dicarboxylate metabolism
556269.4.peg.64,Metabolic:Methionine and cysteine metabolism
556269.4.peg.67,Metabolic:Thiamine metabolism
556269.4.peg.72,Metabolic:Lysine metabolism
556269.4.peg.73,Metabolic:Lipopolysaccharide biosynthesis
556269.4.peg.74,Metabolic:Methionine and cysteine metabolism
556269.4.peg.79,Metabolic:Exchange/demand reaction
556269.4.peg.80,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
556269.4.peg.81,Metabolic:Phenylalanine metabolism
556269.4.peg.82,Metabolic:Tyrosine metabolism
556269.4.peg.83,Metabolic:Tyrosine metabolism
556269.4.peg.84,Metabolic:Phenylalanine metabolism
556269.4.peg.90,Metabolic:Purine synthesis
556269.4.peg.104,Translation
556269.4.peg.122,Metabolic:Terpenoid backbone biosynthesis
556269.4.peg.126,Metabolic:Nucleotide sugar metabolism
556269.4.peg.127,Metabolic:Lipopolysaccharide biosynthesis
556269.4.peg.128,Metabolic:Cell wall biosynthesis
556269.4.peg.129,Metabolic:Nucleotide sugar metabolism
