,subsystem
g.27741.CDS.5,Metabolic:Methionine and cysteine metabolism
g.27741.CDS.9,"Metabolic:Transport, extracellular"
g.27741.CDS.15,Metabolic:Purine catabolism
g.27741.CDS.18,"Metabolic:Transport, extracellular"
g.27741.CDS.26,"Metabolic:Transport, extracellular"
g.27741.CDS.30,Metabolic:Aminosugar metabolism
767029.3.peg.37,Metabolic:Glycolysis/gluconeogenesis
g.27741.CDS.41,Metabolic:Pentose phosphate pathway
767029.3.peg.50,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27741.CDS.51,Metabolic:Pyruvate metabolism
g.27741.CDS.54,Metabolic:Vitamin B2 metabolism
g.27741.CDS.58,Metabolic:Exchange/demand reaction
g.27741.CDS.73,"Metabolic:Transport, extracellular"
g.27741.CDS.76,"Metabolic:Transport, extracellular"
g.27741.CDS.82,Metabolic:Glycerophospholipid metabolism
g.27741.CDS.83,"Metabolic:Transport, extracellular"
g.27741.CDS.85,Metabolic:Biotin metabolism
g.27741.CDS.87,Metabolic:Glycolysis/gluconeogenesis
767029.3.peg.90,Metabolic:Vitamin B2 metabolism
767029.3.peg.115,Metabolic:Pentose phosphate pathway
g.27741.CDS.120,Metabolic:Inositol phosphate metabolism
g.27741.CDS.121,Metabolic:Plant polysaccharide degradation
g.27741.CDS.134,Metabolic:Arginine and proline metabolism
g.27741.CDS.135,Metabolic:Methionine and cysteine metabolism
g.27741.CDS.138,Metabolic:Nucleotide interconversion
g.27741.CDS.144,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27741.CDS.167,"Metabolic:Transport, extracellular"
g.27741.CDS.168,"Metabolic:Transport, extracellular"
g.27741.CDS.169,"Metabolic:Transport, extracellular"
g.27741.CDS.171,Metabolic:Aminosugar metabolism
g.27741.CDS.178,Metabolic:Inositol phosphate metabolism
g.27741.CDS.210,Translation
g.27741.CDS.212,tRNA-Charging
g.27741.CDS.213,Metabolic:Vitamin B12 metabolism
g.27741.CDS.214,Metabolic:Vitamin B12 metabolism
g.27741.CDS.220,Metabolic:Terpenoid backbone biosynthesis
g.27741.CDS.222,Metabolic:Butanoate metabolism
g.27741.CDS.223,Metabolic:Pyrimidine catabolism
g.27741.CDS.224,Metabolic:Inositol phosphate metabolism
g.27741.CDS.232,Metabolic:Fructose and mannose metabolism
g.27741.CDS.234,Metabolic:Pyruvate metabolism
g.27741.CDS.253,Metabolic:Vitamin B12 metabolism
g.27741.CDS.256,Metabolic:Citric acid cycle
g.27741.CDS.270,"Metabolic:Transport, extracellular"
g.27741.CDS.272,Metabolic:Exchange/demand reaction
g.27741.CDS.283,tRNA-Charging
g.27741.CDS.285,"Metabolic:Transport, extracellular"
767029.3.peg.286,Metabolic:Glycolysis/gluconeogenesis
g.27741.CDS.291,"Metabolic:Transport, extracellular"
g.27741.CDS.292,"Metabolic:Transport, extracellular"
g.27741.CDS.295,Metabolic:Starch and sucrose metabolism
g.27741.CDS.297,Metabolic:Respiration
767029.3.peg.306,Metabolic:Arginine and proline metabolism
g.27741.CDS.311,Transcription
767029.3.peg.312,Metabolic:Alanine and aspartate metabolism
g.27741.CDS.314,Metabolic:Inositol phosphate metabolism
767029.3.peg.318,Metabolic:Phenylalanine metabolism
g.27741.CDS.322,Metabolic:Plant polysaccharide degradation
g.27741.CDS.327,Metabolic:Exchange/demand reaction
g.27741.CDS.329,Metabolic:Pyruvate metabolism
g.27741.CDS.333,Metabolic:Inositol phosphate metabolism
g.27741.CDS.343,Metabolic:Pyruvate metabolism
g.27741.CDS.350,Metabolic:Terpenoid backbone biosynthesis
g.27741.CDS.351,"Metabolic:Transport, extracellular"
g.27741.CDS.352,Metabolic:Arginine and proline metabolism
g.27741.CDS.358,Metabolic:Pyruvate metabolism
g.27741.CDS.359,Metabolic:Pentose phosphate pathway
g.27741.CDS.371,"Metabolic:Transport, extracellular"
767029.3.peg.372,Metabolic:Vitamin B12 metabolism
g.27741.CDS.373,Metabolic:Pyruvate metabolism
767029.3.peg.373,Metabolic:Vitamin B12 metabolism
g.27741.CDS.374,Metabolic:Inositol phosphate metabolism
767029.3.peg.374,Metabolic:Vitamin B12 metabolism
g.27741.CDS.375,Metabolic:Vitamin B12 metabolism
767029.3.peg.375,Metabolic:Vitamin B12 metabolism
767029.3.peg.377,Metabolic:Vitamin B12 metabolism
g.27741.CDS.380,Translation
g.27741.CDS.383,Metabolic:Lipopolysaccharide biosynthesis
g.27741.CDS.389,Metabolic:Pyruvate metabolism
767029.3.peg.398,Metabolic:Tetrahydrobiopterin metabolism
767029.3.peg.399,Metabolic:Folate metabolism
767029.3.peg.400,Metabolic:Folate metabolism
g.27741.CDS.401,Metabolic:Lipoate metabolism
767029.3.peg.401,Metabolic:Folate metabolism
g.27741.CDS.402,"Metabolic:Transport, extracellular"
g.27741.CDS.405,"Metabolic:Transport, extracellular"
g.27741.CDS.406,Metabolic:Vitamin B12 metabolism
g.27741.CDS.416,"Metabolic:Transport, extracellular"
767029.3.peg.417,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27741.CDS.418,Translation
767029.3.peg.418,Metabolic:Arginine and proline metabolism
