,subsystem
g.29586.CDS.3,"Metabolic:Transport, extracellular"
g.29586.CDS.4,Metabolic:Glycerophospholipid metabolism
g.29586.CDS.9,tRNA-Charging
g.29586.CDS.12,"Metabolic:Transport, extracellular"
g.29586.CDS.21,Metabolic:Glycolysis/gluconeogenesis
g.29586.CDS.24,Metabolic:Pyrimidine catabolism
1121367.3.peg.34,Metabolic:Pentose phosphate pathway
1121367.3.peg.36,Metabolic:Thiamine metabolism
g.29586.CDS.38,Metabolic:Lipopolysaccharide biosynthesis
g.29586.CDS.39,Metabolic:CoA catabolism
g.29586.CDS.43,Metabolic:Histidine metabolism
g.29586.CDS.44,Metabolic:Glycerophospholipid metabolism
g.29586.CDS.46,Metabolic:Exchange/demand reaction
g.29586.CDS.48,Metabolic:Sulfur metabolism
g.29586.CDS.52,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.29586.CDS.54,Metabolic:Glyoxylate and dicarboxylate metabolism
g.29586.CDS.55,Translation
g.29586.CDS.59,Metabolic:Butanoate metabolism
g.29586.CDS.60,Translation
1121367.3.peg.61,Metabolic:Histidine metabolism
g.29586.CDS.62,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1121367.3.peg.62,Metabolic:Histidine metabolism
g.29586.CDS.63,Metabolic:Thiamine metabolism
1121367.3.peg.66,Metabolic:Pyrimidine synthesis
g.29586.CDS.67,Metabolic:Respiration
g.29586.CDS.69,Metabolic:Propanoate metabolism
g.29586.CDS.72,Metabolic:Vitamin B2 metabolism
g.29586.CDS.76,Metabolic:Histidine metabolism
g.29586.CDS.77,"Metabolic:Valine, leucine, and isoleucine metabolism"
1121367.3.peg.79,Metabolic:Citric acid cycle
g.29586.CDS.92,Transcription
g.29586.CDS.95,Metabolic:Pyrimidine catabolism
g.29586.CDS.96,Metabolic:Pentose phosphate pathway
g.29586.CDS.102,Translation
g.29586.CDS.104,Post-translation
g.29586.CDS.109,Transcription
1121367.3.peg.112,Metabolic:Pentose phosphate pathway
g.29586.CDS.113,Metabolic:Exchange/demand reaction
1121367.3.peg.113,Metabolic:Pentose phosphate pathway
1121367.3.peg.115,Metabolic:Pentose phosphate pathway
g.29586.CDS.117,Metabolic:Exchange/demand reaction
1121367.3.peg.118,Metabolic:Glycolysis/gluconeogenesis
1121367.3.peg.119,Metabolic:Glycolysis/gluconeogenesis
1121367.3.peg.120,Metabolic:Glycolysis/gluconeogenesis
g.29586.CDS.122,Metabolic:Tyrosine metabolism
1121367.3.peg.126,Metabolic:Vitamin B2 metabolism
1121367.3.peg.127,Metabolic:Vitamin B2 metabolism
1121367.3.peg.128,Metabolic:Vitamin B2 metabolism
1121367.3.peg.129,Metabolic:Vitamin B2 metabolism
g.29586.CDS.131,Metabolic:Methionine and cysteine metabolism
g.29586.CDS.132,Translation
1121367.3.peg.135,Metabolic:CoA synthesis
g.29586.CDS.140,tRNA-Charging
g.29586.CDS.141,Metabolic:Sulfur metabolism
1121367.3.peg.141,Metabolic:Pyrimidine synthesis
g.29586.CDS.142,"Metabolic:Valine, leucine, and isoleucine metabolism"
1121367.3.peg.142,Metabolic:Pyrimidine synthesis
1121367.3.peg.143,Metabolic:Pyrimidine synthesis
1121367.3.peg.144,Metabolic:Pyrimidine synthesis
g.29586.CDS.145,Metabolic:Propanoate metabolism
1121367.3.peg.145,Metabolic:Pyrimidine synthesis
g.29586.CDS.147,"Metabolic:Transport, extracellular"
g.29586.CDS.148,tRNA-Charging
1121367.3.peg.156,Metabolic:Phenylalanine metabolism
g.29586.CDS.157,Translation
1121367.3.peg.157,Metabolic:Phenylalanine metabolism
g.29586.CDS.161,Translation
g.29586.CDS.163,Metabolic:Glutathione metabolism
g.29586.CDS.165,tRNA-Charging
g.29586.CDS.173,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.29586.CDS.179,Translation
g.29586.CDS.181,Metabolic:Lysine metabolism
g.29586.CDS.188,tRNA-Charging
g.29586.CDS.189,Translation
g.29586.CDS.190,Metabolic:Methionine and cysteine metabolism
g.29586.CDS.193,Metabolic:Vitamin B6 metabolism
g.29586.CDS.194,Metabolic:Exchange/demand reaction
1121367.3.peg.199,Metabolic:Terpenoid backbone biosynthesis
g.29586.CDS.202,Metabolic:Arginine and proline metabolism
1121367.3.peg.207,Metabolic:Glycolysis/gluconeogenesis
g.29586.CDS.208,"Metabolic:Transport, extracellular"
g.29586.CDS.214,Translation
g.29586.CDS.216,Translation
g.29586.CDS.220,"Metabolic:Transport, extracellular"
g.29586.CDS.222,"Metabolic:Transport, extracellular"
g.29586.CDS.223,Metabolic:Arginine and proline metabolism
g.29586.CDS.226,Metabolic:Butanoate metabolism
g.29586.CDS.229,Metabolic:Urea cycle
g.29586.CDS.232,Metabolic:Methionine and cysteine metabolism
g.29586.CDS.238,Metabolic:Glycerophospholipid metabolism
g.29586.CDS.240,Metabolic:Folate metabolism
g.29586.CDS.244,Metabolic:Vitamin B2 metabolism
g.29586.CDS.247,Transcription
g.29586.CDS.251,Metabolic:Nucleotide interconversion
g.29586.CDS.252,"Metabolic:Transport, extracellular"
1121367.3.peg.260,Metabolic:Vitamin B2 metabolism
g.29586.CDS.264,Metabolic:Nucleotide interconversion
g.29586.CDS.265,Metabolic:Nucleotide interconversion
g.29586.CDS.266,Metabolic:Citric acid cycle
g.29586.CDS.271,Metabolic:Tyrosine metabolism
g.29586.CDS.274,Translation
1121367.3.peg.274,Metabolic:Arginine and proline metabolism
g.29586.CDS.275,Metabolic:Pyruvate metabolism
g.29586.CDS.280,Metabolic:Glyoxylate and dicarboxylate metabolism
g.29586.CDS.282,Metabolic:Fatty acid synthesis
