,subsystem
526997.3.peg.2,Metabolic:Nucleotide interconversion
g.2087.peg.3,Metabolic:Nucleotide interconversion
526997.3.peg.5,Metabolic:Vitamin B6 metabolism
g.2087.peg.9,Metabolic:Fatty acid synthesis
g.2087.peg.13,Metabolic:Cell wall biosynthesis
g.2087.peg.14,"Metabolic:Transport, extracellular"
g.2087.peg.19,Metabolic:Cell wall biosynthesis
526997.3.peg.20,Metabolic:CoA synthesis
g.2087.peg.22,Metabolic:Purine catabolism
g.2087.peg.30,Metabolic:Glycerophospholipid metabolism
g.2087.peg.35,Metabolic:Oxidative phosphorylation
g.2087.peg.36,"Metabolic:Transport, extracellular"
526997.3.peg.36,Metabolic:Thiamine metabolism
g.2087.peg.44,Metabolic:Cell wall biosynthesis
g.2087.peg.53,Translation
g.2087.peg.54,tRNA-Charging
g.2087.peg.61,Metabolic:Glycerophospholipid metabolism
g.2087.peg.64,Metabolic:Exchange/demand reaction
g.2087.peg.86,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2087.peg.88,"Metabolic:Transport, extracellular"
g.2087.peg.111,Metabolic:Heme synthesis
g.2087.peg.113,Metabolic:Folate metabolism
526997.3.peg.116,Metabolic:Purine synthesis
526997.3.peg.117,Metabolic:Purine synthesis
526997.3.peg.118,Metabolic:Purine synthesis
526997.3.peg.119,Metabolic:Purine synthesis
526997.3.peg.120,Metabolic:Purine synthesis
526997.3.peg.121,Metabolic:Purine synthesis
526997.3.peg.122,Metabolic:Purine synthesis
526997.3.peg.123,Metabolic:Purine synthesis
526997.3.peg.124,Metabolic:Purine synthesis
526997.3.peg.125,Metabolic:Purine synthesis
526997.3.peg.126,Metabolic:Purine synthesis
526997.3.peg.127,Metabolic:Purine synthesis
g.2087.peg.129,Metabolic:Butanoate metabolism
g.2087.peg.130,Metabolic:Pyruvate metabolism
g.2087.peg.132,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2087.peg.161,Metabolic:Nucleotide interconversion
g.2087.peg.163,Metabolic:Terpenoid backbone biosynthesis
g.2087.peg.166,Metabolic:Fatty acid synthesis
g.2087.peg.178,"Metabolic:Transport, extracellular"
g.2087.peg.186,"Metabolic:Transport, extracellular"
g.2087.peg.194,"Metabolic:Transport, extracellular"
526997.3.peg.202,Metabolic:Alanine and aspartate metabolism
g.2087.peg.204,Metabolic:Methionine and cysteine metabolism
g.2087.peg.206,Metabolic:ROS detoxification
g.2087.peg.211,"Metabolic:Transport, extracellular"
g.2087.peg.213,Metabolic:Fatty acid synthesis
g.2087.peg.216,Metabolic:Pentose and glucuronate interconversions
g.2087.peg.217,Metabolic:Glutamate metabolism
g.2087.peg.239,Metabolic:Histidine metabolism
g.2087.peg.240,Metabolic:ROS detoxification
g.2087.peg.246,Metabolic:Vitamin B2 metabolism
g.2087.peg.249,Transcription
g.2087.peg.251,Metabolic:NAD metabolism
g.2087.peg.257,Metabolic:Glycerophospholipid metabolism
g.2087.peg.260,"Metabolic:Transport, extracellular"
g.2087.peg.264,Metabolic:Thiamine metabolism
g.2087.peg.265,Metabolic:Nucleotide interconversion
g.2087.peg.266,Metabolic:Glycerophospholipid metabolism
g.2087.peg.268,Metabolic:Histidine metabolism
g.2087.peg.271,Metabolic:Nucleotide interconversion
526997.3.peg.273,Metabolic:Citric acid cycle
g.2087.peg.280,"Metabolic:Transport, extracellular"
g.2087.peg.281,Metabolic:Vitamin B12 metabolism
g.2087.peg.282,Metabolic:Fatty acid synthesis
g.2087.peg.286,Metabolic:Ascorbate and aldarate metabolism
526997.3.peg.286,Metabolic:Glutamate metabolism
g.2087.peg.290,"Metabolic:Transport, extracellular"
g.2087.peg.296,Metabolic:Nucleotide interconversion
g.2087.peg.305,Metabolic:Cell wall biosynthesis
526997.3.peg.316,Metabolic:Glutamate metabolism
g.2087.peg.318,Metabolic:Exchange/demand reaction
g.2087.peg.321,Metabolic:ROS detoxification
g.2087.peg.326,Metabolic:Oxidative phosphorylation
g.2087.peg.331,"Metabolic:Transport, extracellular"
g.2087.peg.335,"Metabolic:Transport, extracellular"
g.2087.peg.341,"Metabolic:Transport, extracellular"
g.2087.peg.342,Metabolic:Citric acid cycle
g.2087.peg.344,Metabolic:Galactose metabolism
g.2087.peg.360,Translation
g.2087.peg.361,Metabolic:Fatty acid synthesis
g.2087.peg.377,Metabolic:Glycerophospholipid metabolism
g.2087.peg.379,Metabolic:Fatty acid synthesis
g.2087.peg.395,Metabolic:Aminophosphonate metabolism
g.2087.peg.397,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2087.peg.398,Metabolic:Folate metabolism
g.2087.peg.399,Metabolic:Arginine and proline metabolism
g.2087.peg.402,Transcription
g.2087.peg.409,Metabolic:Oxidative phosphorylation
g.2087.peg.411,Translation
g.2087.peg.414,Metabolic:Phenylalanine metabolism
g.2087.peg.415,"Metabolic:Transport, extracellular"
g.2087.peg.420,Metabolic:Biotin metabolism
g.2087.peg.434,Metabolic:Cell wall biosynthesis
g.2087.peg.445,"Metabolic:Transport, extracellular"
g.2087.peg.450,"Metabolic:Transport, extracellular"
g.2087.peg.466,"Metabolic:Transport, extracellular"
g.2087.peg.467,Metabolic:Pentose phosphate pathway
g.2087.peg.478,Metabolic:Methionine and cysteine metabolism
g.2087.peg.484,Metabolic:Folate metabolism
g.2087.peg.487,Metabolic:Squalene and cholesterol synthesis
g.2087.peg.488,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2087.peg.490,"Metabolic:Transport, extracellular"
526997.3.peg.493,Metabolic:CoA synthesis
g.2087.peg.494,"Metabolic:Transport, extracellular"
g.2087.peg.502,"Metabolic:Transport, extracellular"
g.2087.peg.507,"Metabolic:Transport, extracellular"
g.2087.peg.515,"Metabolic:Transport, extracellular"
g.2087.peg.521,Metabolic:Heme synthesis
g.2087.peg.524,Metabolic:Cell wall biosynthesis
g.2087.peg.540,Metabolic:Pyrimidine catabolism
g.2087.peg.545,"Metabolic:Transport, extracellular"
g.2087.peg.548,"Metabolic:Transport, extracellular"
g.2087.peg.552,Metabolic:Glycerophospholipid metabolism
g.2087.peg.568,Metabolic:Lysine metabolism
g.2087.peg.571,Metabolic:Heme synthesis
g.2087.peg.574,"Metabolic:Transport, extracellular"
g.2087.peg.579,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2087.peg.582,tRNA-Charging
g.2087.peg.583,Metabolic:Vitamin B12 metabolism
g.2087.peg.585,Metabolic:Arginine and proline metabolism
g.2087.peg.592,Metabolic:Methionine and cysteine metabolism
g.2087.peg.594,"Metabolic:Transport, extracellular"
g.2087.peg.596,Metabolic:Exchange/demand reaction
g.2087.peg.597,Metabolic:Sulfur metabolism
g.2087.peg.600,Metabolic:Pyruvate metabolism
g.2087.peg.603,"Metabolic:Transport, extracellular"
g.2087.peg.604,Metabolic:Nucleotide interconversion
g.2087.peg.605,Metabolic:Exchange/demand reaction
g.2087.peg.613,Metabolic:Cell wall biosynthesis
g.2087.peg.619,Metabolic:Nucleotide interconversion
g.2087.peg.621,"Metabolic:Transport, extracellular"
g.2087.peg.645,Metabolic:Sulfur metabolism
g.2087.peg.646,Metabolic:ROS detoxification
g.2087.peg.657,Translation
g.2087.peg.660,Metabolic:Galactose metabolism
g.2087.peg.669,Metabolic:Lipopolysaccharide biosynthesis
g.2087.peg.671,Translation
g.2087.peg.675,Metabolic:Cell wall biosynthesis
g.2087.peg.676,"Metabolic:Transport, extracellular"
g.2087.peg.679,Metabolic:Glutamate metabolism
g.2087.peg.681,Metabolic:Nucleotide interconversion
g.2087.peg.684,Metabolic:Citric acid cycle
526997.3.peg.700,Metabolic:Pentose phosphate pathway
