,subsystem
1160721.6.peg.1,Metabolic:Exchange/demand reaction
1160721.6.peg.2,Metabolic:Exchange/demand reaction
1160721.6.peg.6,Metabolic:Exchange/demand reaction
1160721.6.peg.8,Metabolic:Exchange/demand reaction
1160721.6.peg.9,tRNA-Charging
1160721.6.peg.14,Metabolic:Nucleotide interconversion
1160721.6.peg.18,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1160721.6.peg.19,Metabolic:Arginine and proline metabolism
1160721.6.peg.20,Metabolic:Arginine and proline metabolism
1160721.6.peg.22,Transcription
1160721.6.peg.24,Metabolic:Histidine metabolism
1160721.6.peg.25,Metabolic:Vitamin B12 metabolism
1160721.6.peg.31,Metabolic:Alanine and aspartate metabolism
1160721.6.peg.42,"Metabolic:Transport, extracellular"
1160721.6.peg.46,Metabolic:NAD metabolism
1160721.6.peg.51,Metabolic:Alanine and aspartate metabolism
1160721.6.peg.56,Metabolic:Exchange/demand reaction
1160721.6.peg.59,Translation
1160721.6.peg.60,Translation
1160721.6.peg.62,Metabolic:Pyrimidine synthesis
1160721.6.peg.63,Metabolic:Vitamin B2 metabolism
1160721.6.peg.65,tRNA-Charging
1160721.6.peg.85,Metabolic:Pentose and glucuronate interconversions
1160721.6.peg.86,Translation
1160721.6.peg.87,Translation
1160721.6.peg.100,Metabolic:Glyoxylate and dicarboxylate metabolism
1160721.6.peg.107,Metabolic:Pyrimidine catabolism
1160721.6.peg.118,Metabolic:Folate metabolism
1160721.6.peg.131,Metabolic:Cell wall biosynthesis
1160721.6.peg.136,Transcription
1160721.6.peg.165,"Metabolic:Transport, extracellular"
1160721.6.peg.173,Metabolic:Nitrogen metabolism
1160721.6.peg.181,Metabolic:Heme synthesis
1160721.6.peg.182,Metabolic:Heme synthesis
1160721.6.peg.183,Metabolic:Vitamin B12 metabolism
1160721.6.peg.184,Metabolic:Heme synthesis
1160721.6.peg.185,Metabolic:Vitamin B12 metabolism
1160721.6.peg.186,Metabolic:tRNA Charging
1160721.6.peg.197,Metabolic:Galactose metabolism
1160721.6.peg.205,Metabolic:Exchange/demand reaction
1160721.6.peg.212,Metabolic:Nucleotide interconversion
1160721.6.peg.214,Metabolic:Nucleotide interconversion
1160721.6.peg.266,"Metabolic:Transport, extracellular"
1160721.6.peg.267,"Metabolic:Transport, extracellular"
1160721.6.peg.268,"Metabolic:Transport, extracellular"
1160721.6.peg.269,"Metabolic:Transport, extracellular"
1160721.6.peg.271,"Metabolic:Transport, extracellular"
1160721.6.peg.285,Metabolic:Oxidative phosphorylation
1160721.6.peg.288,Translation
1160721.6.peg.291,Metabolic:Cell wall biosynthesis
1160721.6.peg.292,Metabolic:Cell wall biosynthesis
1160721.6.peg.293,Metabolic:Cell wall biosynthesis
1160721.6.peg.295,Metabolic:Cell wall biosynthesis
1160721.6.peg.297,Metabolic:Aminosugar metabolism
1160721.6.peg.301,Metabolic:Glyoxylate and dicarboxylate metabolism
1160721.6.peg.305,Metabolic:Galactose metabolism
1160721.6.peg.307,Metabolic:Glycerophospholipid metabolism
1160721.6.peg.308,"Metabolic:Transport, extracellular"
1160721.6.peg.343,"Metabolic:Transport, extracellular"
1160721.6.peg.345,tRNA-Charging
1160721.6.peg.349,"Metabolic:Transport, extracellular"
1160721.6.peg.350,"Metabolic:Transport, extracellular"
1160721.6.peg.351,"Metabolic:Transport, extracellular"
1160721.6.peg.373,Metabolic:Nucleotide interconversion
1160721.6.peg.380,Metabolic:Galactose metabolism
1160721.6.peg.385,Metabolic:Pyruvate metabolism
1160721.6.peg.386,Metabolic:Glutamate metabolism
1160721.6.peg.390,Metabolic:Exchange/demand reaction
1160721.6.peg.393,Metabolic:Pentose phosphate pathway
1160721.6.peg.394,tRNA-Charging
1160721.6.peg.395,tRNA-Charging
1160721.6.peg.406,"Metabolic:Transport, extracellular"
1160721.6.peg.407,tRNA-Charging
1160721.6.peg.416,Metabolic:Folate metabolism
1160721.6.peg.421,Metabolic:Pentose phosphate pathway
1160721.6.peg.422,Metabolic:Methionine and cysteine metabolism
1160721.6.peg.423,"Metabolic:Transport, extracellular"
1160721.6.peg.431,Metabolic:Fatty acid synthesis
1160721.6.peg.433,Translation
1160721.6.peg.434,Metabolic:CoA synthesis
1160721.6.peg.441,Translation
1160721.6.peg.442,Metabolic:Glycolysis/gluconeogenesis
1160721.6.peg.478,Translation
1160721.6.peg.481,Metabolic:Vitamin B12 metabolism
1160721.6.peg.498,Metabolic:Benzoate degradation
