,subsystem
g.203.peg.9,Metabolic:Vitamin B12 metabolism
g.203.peg.10,"Metabolic:Transport, extracellular"
g.203.peg.11,Metabolic:Pentose phosphate pathway
g.203.peg.13,Translation
g.203.peg.16,Metabolic:Exchange/demand reaction
g.203.peg.22,Metabolic:NAD metabolism
g.203.peg.24,Metabolic:Pyruvate metabolism
g.203.peg.26,Metabolic:Vitamin B12 metabolism
g.203.peg.27,Metabolic:Pyruvate metabolism
g.203.peg.29,"Metabolic:Transport, extracellular"
g.203.peg.30,Metabolic:Nucleotide interconversion
g.203.peg.35,Metabolic:Galactose metabolism
g.203.peg.36,"Metabolic:Transport, extracellular"
g.203.peg.40,Metabolic:Glycerophospholipid metabolism
g.203.peg.41,Metabolic:Glycerophospholipid metabolism
195103.9.peg.42,Metabolic:Folate metabolism
g.203.peg.51,Metabolic:Pyrimidine synthesis
195103.9.peg.52,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.203.peg.69,Metabolic:Glycerophospholipid metabolism
g.203.peg.73,Metabolic:Pyruvate metabolism
g.203.peg.84,Metabolic:Pyrimidine catabolism
g.203.peg.90,Metabolic:Glutathione metabolism
g.203.peg.102,Metabolic:Cell wall biosynthesis
g.203.peg.105,"Metabolic:Transport, extracellular"
g.203.peg.112,"Metabolic:Transport, extracellular"
g.203.peg.117,Metabolic:Galactose metabolism
g.203.peg.122,Metabolic:NAD metabolism
g.203.peg.125,"Metabolic:Transport, extracellular"
g.203.peg.127,Metabolic:Glycolysis/gluconeogenesis
g.203.peg.129,Translation
g.203.peg.130,"Metabolic:Transport, extracellular"
g.203.peg.131,"Metabolic:Transport, extracellular"
g.203.peg.132,"Metabolic:Transport, extracellular"
g.203.peg.136,Metabolic:Inositol phosphate metabolism
g.203.peg.139,Metabolic:Tyrosine metabolism
g.203.peg.148,Metabolic:Glyoxylate and dicarboxylate metabolism
195103.9.peg.149,Metabolic:Arginine and proline metabolism
g.203.peg.153,Metabolic:Fructose and mannose metabolism
195103.9.peg.157,Metabolic:Methionine and cysteine metabolism
g.203.peg.160,tRNA-Charging
g.203.peg.163,Metabolic:Steroid metabolism
g.203.peg.164,Metabolic:Methionine and cysteine metabolism
g.203.peg.168,Metabolic:Propanoate metabolism
g.203.peg.172,"Metabolic:Transport, extracellular"
g.203.peg.175,"Metabolic:Transport, extracellular"
g.203.peg.185,Metabolic:Nucleotide interconversion
g.203.peg.188,Metabolic:Methionine and cysteine metabolism
g.203.peg.189,Metabolic:Folate metabolism
g.203.peg.196,"Metabolic:Transport, extracellular"
g.203.peg.197,Metabolic:Heme synthesis
g.203.peg.201,Metabolic:Glycerophospholipid metabolism
g.203.peg.209,Metabolic:Exchange/demand reaction
195103.9.peg.221,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.203.peg.227,Metabolic:Glyoxylate and dicarboxylate metabolism
g.203.peg.228,Metabolic:Fatty acid synthesis
195103.9.peg.228,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
