,subsystem
500640.5.peg.4,Metabolic:Pentose phosphate pathway
500640.5.peg.5,"Metabolic:Transport, extracellular"
500640.5.peg.6,"Metabolic:Transport, extracellular"
500640.5.peg.7,"Metabolic:Transport, extracellular"
500640.5.peg.8,"Metabolic:Transport, extracellular"
500640.5.peg.12,Metabolic:Alanine and aspartate metabolism
500640.5.peg.16,Translation
500640.5.peg.17,Metabolic:Respiration
500640.5.peg.18,Metabolic:Respiration
500640.5.peg.19,Metabolic:Respiration
500640.5.peg.20,Metabolic:Respiration
500640.5.peg.21,Metabolic:Respiration
500640.5.peg.22,Metabolic:Respiration
500640.5.peg.23,Metabolic:Respiration
500640.5.peg.24,Metabolic:Respiration
500640.5.peg.25,Metabolic:Respiration
500640.5.peg.28,Metabolic:Cell wall biosynthesis
500640.5.peg.29,Metabolic:Aminosugar metabolism
500640.5.peg.30,"Metabolic:Transport, extracellular"
500640.5.peg.31,"Metabolic:Transport, extracellular"
500640.5.peg.32,"Metabolic:Transport, extracellular"
500640.5.peg.33,"Metabolic:Transport, extracellular"
500640.5.peg.36,"Metabolic:Transport, extracellular"
500640.5.peg.42,Post-translation
500640.5.peg.44,Metabolic:Exchange/demand reaction
500640.5.peg.45,tRNA-Charging
500640.5.peg.46,Metabolic:Exchange/demand reaction
500640.5.peg.47,Metabolic:Exchange/demand reaction
500640.5.peg.50,Metabolic:Exchange/demand reaction
500640.5.peg.54,"Metabolic:Transport, extracellular"
500640.5.peg.60,Metabolic:Galactose metabolism
500640.5.peg.61,Metabolic:Galactose metabolism
500640.5.peg.62,Metabolic:Galactose metabolism
500640.5.peg.64,"Metabolic:Transport, extracellular"
500640.5.peg.74,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500640.5.peg.79,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500640.5.peg.88,"Metabolic:Valine, leucine, and isoleucine metabolism"
500640.5.peg.89,"Metabolic:Valine, leucine, and isoleucine metabolism"
500640.5.peg.93,"Metabolic:Transport, extracellular"
500640.5.peg.98,Metabolic:Starch and sucrose metabolism
500640.5.peg.101,"Metabolic:Transport, extracellular"
500640.5.peg.102,"Metabolic:Transport, extracellular"
500640.5.peg.103,"Metabolic:Transport, extracellular"
500640.5.peg.104,"Metabolic:Transport, extracellular"
500640.5.peg.106,Metabolic:Arginine and proline metabolism
500640.5.peg.108,"Metabolic:Transport, extracellular"
500640.5.peg.126,Metabolic:Exchange/demand reaction
500640.5.peg.135,"Metabolic:Transport, extracellular"
500640.5.peg.138,"Metabolic:Transport, extracellular"
500640.5.peg.139,"Metabolic:Transport, extracellular"
500640.5.peg.141,Metabolic:Galactose metabolism
500640.5.peg.142,Metabolic:Galactose metabolism
500640.5.peg.143,Metabolic:Respiration
500640.5.peg.145,"Metabolic:Transport, extracellular"
500640.5.peg.146,"Metabolic:Transport, extracellular"
500640.5.peg.149,Metabolic:Nucleotide interconversion
500640.5.peg.150,Transcription
500640.5.peg.151,Metabolic:Nucleotide interconversion
500640.5.peg.156,Transcription
500640.5.peg.157,Metabolic:Pyrimidine synthesis
500640.5.peg.159,Metabolic:Pyrimidine catabolism
500640.5.peg.160,Metabolic:CoA synthesis
500640.5.peg.162,tRNA-Charging
500640.5.peg.163,tRNA-Charging
500640.5.peg.165,Metabolic:CoA synthesis
500640.5.peg.166,Metabolic:Lipopolysaccharide biosynthesis
500640.5.peg.167,Metabolic:Lipopolysaccharide biosynthesis
500640.5.peg.168,Metabolic:Lipopolysaccharide biosynthesis
500640.5.peg.170,Metabolic:Lipopolysaccharide biosynthesis
500640.5.peg.171,Metabolic:Lipopolysaccharide biosynthesis
500640.5.peg.172,Metabolic:Lipopolysaccharide biosynthesis
500640.5.peg.175,Metabolic:Lipopolysaccharide biosynthesis
500640.5.peg.176,Metabolic:Lipopolysaccharide biosynthesis
500640.5.peg.177,Metabolic:Lipopolysaccharide biosynthesis
500640.5.peg.178,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500640.5.peg.179,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500640.5.peg.183,Metabolic:Glycolysis/gluconeogenesis
500640.5.peg.186,Post-translation
500640.5.peg.187,Metabolic:Glycerophospholipid metabolism
500640.5.peg.188,Metabolic:Methionine and cysteine metabolism
500640.5.peg.189,Metabolic:Exchange/demand reaction
500640.5.peg.190,Metabolic:Pyruvate metabolism
500640.5.peg.192,"Metabolic:Transport, extracellular"
500640.5.peg.198,Metabolic:Fructose and mannose metabolism
500640.5.peg.199,"Metabolic:Transport, extracellular"
500640.5.peg.207,Metabolic:Pyruvate metabolism
500640.5.peg.208,Metabolic:Pyruvate metabolism
500640.5.peg.216,Metabolic:Pentose and glucuronate interconversions
500640.5.peg.223,Metabolic:Pentose and glucuronate interconversions
500640.5.peg.226,"Metabolic:Valine, leucine, and isoleucine metabolism"
500640.5.peg.231,Metabolic:Pentose and glucuronate interconversions
500640.5.peg.232,Metabolic:Pentose phosphate pathway
500640.5.peg.236,tRNA-Charging
500640.5.peg.237,tRNA-Charging
500640.5.peg.242,Metabolic:Pentose phosphate pathway
500640.5.peg.248,Metabolic:Biotin metabolism
500640.5.peg.254,"Metabolic:Transport, extracellular"
500640.5.peg.261,"Metabolic:Transport, extracellular"
500640.5.peg.269,Metabolic:Pentose and glucuronate interconversions
500640.5.peg.281,Metabolic:Starch and sucrose metabolism
500640.5.peg.285,Metabolic:Glutathione metabolism
500640.5.peg.289,Metabolic:Respiration
500640.5.peg.294,"Metabolic:Transport, extracellular"
500640.5.peg.309,"Metabolic:Transport, extracellular"
500640.5.peg.316,Translation
500640.5.peg.317,Post-translation
500640.5.peg.321,"Metabolic:Transport, extracellular"
500640.5.peg.323,"Metabolic:Transport, extracellular"
500640.5.peg.324,"Metabolic:Transport, extracellular"
500640.5.peg.325,"Metabolic:Transport, extracellular"
500640.5.peg.326,"Metabolic:Transport, extracellular"
500640.5.peg.327,"Metabolic:Transport, extracellular"
500640.5.peg.330,"Metabolic:Transport, extracellular"
500640.5.peg.331,"Metabolic:Transport, extracellular"
500640.5.peg.332,"Metabolic:Transport, extracellular"
500640.5.peg.333,"Metabolic:Transport, extracellular"
500640.5.peg.334,Metabolic:Glycerophospholipid metabolism
500640.5.peg.336,Metabolic:Glutathione metabolism
500640.5.peg.343,Metabolic:Pentose phosphate pathway
500640.5.peg.347,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500640.5.peg.350,Metabolic:Glycolysis/gluconeogenesis
500640.5.peg.351,Metabolic:Starch and sucrose metabolism
500640.5.peg.352,Metabolic:Starch and sucrose metabolism
500640.5.peg.353,Metabolic:Glycerophospholipid metabolism
500640.5.peg.354,Metabolic:Sulfur metabolism
500640.5.peg.358,Metabolic:Starch and sucrose metabolism
500640.5.peg.359,Metabolic:Starch and sucrose metabolism
500640.5.peg.360,"Metabolic:Transport, extracellular"
500640.5.peg.363,Metabolic:Biotin metabolism
500640.5.peg.366,"Metabolic:Transport, extracellular"
500640.5.peg.369,Transcription
500640.5.peg.372,Metabolic:Citric acid cycle
500640.5.peg.380,Metabolic:Cell wall biosynthesis
500640.5.peg.386,Metabolic:Phenylalanine metabolism
500640.5.peg.387,Metabolic:Phenylalanine metabolism
500640.5.peg.390,Metabolic:Pentose and glucuronate interconversions
500640.5.peg.391,Metabolic:Glyoxylate and dicarboxylate metabolism
500640.5.peg.392,tRNA-Charging
500640.5.peg.394,Metabolic:Vitamin B12 metabolism
500640.5.peg.396,Metabolic:Respiration
500640.5.peg.397,Metabolic:Nitrogen metabolism
