,subsystem
471874.6.peg.12,"Metabolic:Valine, leucine, and isoleucine metabolism"
471874.6.peg.13,"Metabolic:Valine, leucine, and isoleucine metabolism"
471874.6.peg.14,"Metabolic:Valine, leucine, and isoleucine metabolism"
471874.6.peg.15,"Metabolic:Valine, leucine, and isoleucine metabolism"
471874.6.peg.16,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
471874.6.peg.18,"Metabolic:Valine, leucine, and isoleucine metabolism"
471874.6.peg.20,Metabolic:Nucleotide interconversion
471874.6.peg.21,Translation
471874.6.peg.22,Metabolic:Sulfur metabolism
471874.6.peg.24,Metabolic:Cell wall biosynthesis
471874.6.peg.26,Metabolic:Aminosugar metabolism
471874.6.peg.27,Metabolic:Aminosugar metabolism
471874.6.peg.28,Metabolic:Nucleotide sugar metabolism
471874.6.peg.29,Metabolic:Nucleotide sugar metabolism
471874.6.peg.30,Metabolic:Cell wall biosynthesis
471874.6.peg.40,Metabolic:Heme synthesis
471874.6.peg.41,Metabolic:Heme synthesis
471874.6.peg.42,Metabolic:Nucleotide interconversion
471874.6.peg.45,Metabolic:Lysine metabolism
471874.6.peg.49,Metabolic:Exchange/demand reaction
471874.6.peg.58,Metabolic:Glycerophospholipid metabolism
471874.6.peg.60,Metabolic:Glycerophospholipid metabolism
471874.6.peg.65,"Metabolic:Transport, extracellular"
471874.6.peg.66,Metabolic:Glycerophospholipid metabolism
471874.6.peg.68,Translation
471874.6.peg.79,Metabolic:Nucleotide interconversion
471874.6.peg.83,Translation
471874.6.peg.84,tRNA-Charging
471874.6.peg.86,tRNA-Charging
471874.6.peg.87,tRNA-Charging
471874.6.peg.91,Metabolic:Nucleotide interconversion
471874.6.peg.92,Metabolic:Citric acid cycle
471874.6.peg.101,"Metabolic:Transport, extracellular"
471874.6.peg.105,Metabolic:Oxidative phosphorylation
471874.6.peg.106,Metabolic:Glycolysis/gluconeogenesis
471874.6.peg.110,Metabolic:Citric acid cycle
471874.6.peg.115,tRNA-Charging
471874.6.peg.116,tRNA-Charging
471874.6.peg.119,Transcription
471874.6.peg.121,Translation
471874.6.peg.123,Metabolic:Folate metabolism
471874.6.peg.124,Metabolic:Cell wall biosynthesis
471874.6.peg.127,Metabolic:Exchange/demand reaction
471874.6.peg.128,Translation
471874.6.peg.129,Translation
471874.6.peg.130,Metabolic:Pyrimidine synthesis
471874.6.peg.131,tRNA-Charging
471874.6.peg.132,Translation
471874.6.peg.152,Metabolic:Nucleotide interconversion
471874.6.peg.167,Metabolic:Pyrimidine synthesis
471874.6.peg.172,"Metabolic:Transport, extracellular"
471874.6.peg.173,Metabolic:Methionine and cysteine metabolism
471874.6.peg.175,Metabolic:Aminophosphonate metabolism
471874.6.peg.176,Metabolic:Urea cycle
471874.6.peg.188,tRNA-Charging
471874.6.peg.190,Metabolic:Glutathione metabolism
471874.6.peg.217,Metabolic:Fatty acid synthesis
471874.6.peg.218,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
471874.6.peg.219,"Metabolic:Transport, extracellular"
471874.6.peg.223,Metabolic:Glutamate metabolism
471874.6.peg.226,"Metabolic:Transport, extracellular"
