,subsystem
411464.8.peg.5,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
411464.8.peg.7,Metabolic:Nucleotide interconversion
411464.8.peg.8,Metabolic:Benzoate degradation
411464.8.peg.28,"Metabolic:Transport, extracellular"
411464.8.peg.29,"Metabolic:Transport, extracellular"
411464.8.peg.30,"Metabolic:Transport, extracellular"
411464.8.peg.31,"Metabolic:Transport, extracellular"
411464.8.peg.32,"Metabolic:Transport, extracellular"
411464.8.peg.48,Metabolic:Pyrimidine synthesis
411464.8.peg.56,Metabolic:Pyrimidine synthesis
411464.8.peg.57,Metabolic:Nucleotide interconversion
411464.8.peg.65,Metabolic:Pentose phosphate pathway
411464.8.peg.69,"Metabolic:Transport, extracellular"
411464.8.peg.76,Metabolic:Nucleotide interconversion
411464.8.peg.77,Metabolic:Nucleotide interconversion
411464.8.peg.79,Metabolic:Thiamine metabolism
411464.8.peg.82,Metabolic:Methionine and cysteine metabolism
411464.8.peg.84,Metabolic:Glyoxylate and dicarboxylate metabolism
411464.8.peg.86,Metabolic:Arginine and proline metabolism
411464.8.peg.94,Metabolic:Glycerophospholipid metabolism
411464.8.peg.95,Metabolic:Glycerophospholipid metabolism
411464.8.peg.96,Metabolic:Fatty acid synthesis
411464.8.peg.100,Metabolic:Exchange/demand reaction
411464.8.peg.101,Metabolic:Exchange/demand reaction
411464.8.peg.104,tRNA-Charging
411464.8.peg.107,Translation
411464.8.peg.110,Metabolic:Urea cycle
411464.8.peg.112,Metabolic:Alanine and aspartate metabolism
411464.8.peg.113,Metabolic:Alanine and aspartate metabolism
411464.8.peg.114,Metabolic:Pyrimidine synthesis
411464.8.peg.115,Metabolic:Pyrimidine synthesis
411464.8.peg.118,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
411464.8.peg.122,Metabolic:Pyrimidine synthesis
411464.8.peg.123,Metabolic:Pyrimidine synthesis
411464.8.peg.128,"Metabolic:Transport, extracellular"
411464.8.peg.129,"Metabolic:Transport, extracellular"
411464.8.peg.130,"Metabolic:Transport, extracellular"
411464.8.peg.131,"Metabolic:Transport, extracellular"
411464.8.peg.132,"Metabolic:Transport, extracellular"
411464.8.peg.140,Metabolic:Biotin metabolism
411464.8.peg.141,Metabolic:Biotin metabolism
411464.8.peg.144,Metabolic:Folate metabolism
411464.8.peg.157,Metabolic:Alanine and aspartate metabolism
411464.8.peg.160,Metabolic:Vitamin B12 metabolism
411464.8.peg.161,Metabolic:Vitamin B12 metabolism
411464.8.peg.162,Metabolic:Vitamin B12 metabolism
411464.8.peg.163,Metabolic:Vitamin B12 metabolism
411464.8.peg.164,Metabolic:Vitamin B12 metabolism
411464.8.peg.168,Metabolic:Glycolysis/gluconeogenesis
411464.8.peg.171,Translation
411464.8.peg.174,Metabolic:Cell wall biosynthesis
411464.8.peg.175,Metabolic:Cell wall biosynthesis
411464.8.peg.176,Metabolic:Cell wall biosynthesis
411464.8.peg.177,Metabolic:Cell wall biosynthesis
411464.8.peg.179,Metabolic:Cell wall biosynthesis
411464.8.peg.180,Metabolic:Cell wall biosynthesis
411464.8.peg.181,Metabolic:Cell wall biosynthesis
411464.8.peg.196,Metabolic:Pyruvate metabolism
411464.8.peg.206,Metabolic:Glycolysis/gluconeogenesis
411464.8.peg.208,Metabolic:Fructose and mannose metabolism
411464.8.peg.212,Metabolic:Exchange/demand reaction
411464.8.peg.213,Metabolic:Exchange/demand reaction
411464.8.peg.214,tRNA-Charging
411464.8.peg.215,tRNA-Charging
411464.8.peg.216,tRNA-Charging
411464.8.peg.217,Translation
411464.8.peg.218,Transcription
411464.8.peg.220,tRNA-Charging
411464.8.peg.221,Translation
411464.8.peg.230,"Metabolic:Transport, extracellular"
411464.8.peg.278,Metabolic:Purine synthesis
411464.8.peg.279,"Metabolic:Transport, extracellular"
411464.8.peg.285,tRNA-Charging
411464.8.peg.286,Transcription
411464.8.peg.287,Metabolic:Vitamin B2 metabolism
411464.8.peg.288,Metabolic:Vitamin B2 metabolism
411464.8.peg.289,Metabolic:Vitamin B2 metabolism
411464.8.peg.291,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
411464.8.peg.292,Metabolic:Fatty acid synthesis
411464.8.peg.293,Metabolic:CoA synthesis
411464.8.peg.294,Metabolic:Fatty acid synthesis
411464.8.peg.295,Metabolic:Fatty acid synthesis
411464.8.peg.296,Metabolic:Cell wall biosynthesis
411464.8.peg.297,tRNA-Charging
411464.8.peg.305,Metabolic:Nucleotide interconversion
411464.8.peg.309,"Metabolic:Transport, extracellular"
411464.8.peg.312,Translation
411464.8.peg.314,Metabolic:Folate metabolism
411464.8.peg.317,"Metabolic:Transport, extracellular"
411464.8.peg.318,"Metabolic:Transport, extracellular"
411464.8.peg.319,"Metabolic:Transport, extracellular"
411464.8.peg.320,Metabolic:Vitamin B12 metabolism
411464.8.peg.324,Metabolic:Urea cycle
411464.8.peg.326,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
411464.8.peg.327,Translation
411464.8.peg.329,Metabolic:NAD metabolism
411464.8.peg.330,Metabolic:NAD metabolism
411464.8.peg.331,Metabolic:NAD metabolism
411464.8.peg.333,"Metabolic:Transport, extracellular"
411464.8.peg.336,"Metabolic:Transport, extracellular"
411464.8.peg.340,Metabolic:Fatty acid synthesis
411464.8.peg.341,Metabolic:Purine synthesis
411464.8.peg.342,Metabolic:Histidine metabolism
411464.8.peg.344,Translation
411464.8.peg.352,tRNA-Charging
411464.8.peg.353,tRNA-Charging
411464.8.peg.355,Translation
411464.8.peg.357,"Metabolic:Transport, extracellular"
411464.8.peg.358,"Metabolic:Transport, extracellular"
411464.8.peg.359,"Metabolic:Transport, extracellular"
411464.8.peg.360,"Metabolic:Transport, extracellular"
411464.8.peg.361,"Metabolic:Transport, extracellular"
411464.8.peg.365,Metabolic:Nucleotide interconversion
411464.8.peg.374,Metabolic:Vitamin B12 metabolism
411464.8.peg.386,Metabolic:Arginine and proline metabolism
411464.8.peg.388,Metabolic:Lysine metabolism
411464.8.peg.390,Translation
411464.8.peg.404,Metabolic:Cell wall biosynthesis
411464.8.peg.419,"Metabolic:Transport, extracellular"
411464.8.peg.420,"Metabolic:Transport, extracellular"
411464.8.peg.421,"Metabolic:Transport, extracellular"
411464.8.peg.427,Metabolic:Glycerophospholipid metabolism
411464.8.peg.429,Translation
411464.8.peg.434,Metabolic:Inositol phosphate metabolism
411464.8.peg.435,Translation
411464.8.peg.436,Metabolic:Glycolysis/gluconeogenesis
411464.8.peg.440,"Metabolic:Transport, extracellular"
411464.8.peg.441,Metabolic:Glycerophospholipid metabolism
411464.8.peg.442,Metabolic:Others
411464.8.peg.447,Metabolic:Exchange/demand reaction
411464.8.peg.449,Metabolic:Fatty acid synthesis
411464.8.peg.450,Metabolic:Terpenoid backbone biosynthesis
411464.8.peg.453,Metabolic:Purine synthesis
411464.8.peg.454,Metabolic:Nucleotide interconversion
411464.8.peg.458,"Metabolic:Transport, extracellular"
411464.8.peg.459,"Metabolic:Transport, extracellular"
411464.8.peg.462,tRNA-Charging
411464.8.peg.467,Metabolic:Glycolysis/gluconeogenesis
411464.8.peg.471,tRNA-Charging
411464.8.peg.473,Metabolic:Cell wall biosynthesis
411464.8.peg.482,Metabolic:Nucleotide salvage pathway
411464.8.peg.486,Transcription
411464.8.peg.490,tRNA-Charging
411464.8.peg.491,tRNA-Charging
411464.8.peg.492,tRNA-Charging
411464.8.peg.494,Metabolic:Lysine metabolism
411464.8.peg.495,Metabolic:Lysine metabolism
411464.8.peg.496,Metabolic:Glutamate metabolism
411464.8.peg.497,Metabolic:Glutamate metabolism
411464.8.peg.499,"Metabolic:Transport, extracellular"
411464.8.peg.501,Translation
411464.8.peg.502,Translation
411464.8.peg.507,Transcription
411464.8.peg.558,Metabolic:Nucleotide interconversion
411464.8.peg.560,Metabolic:Pyruvate metabolism
411464.8.peg.621,Metabolic:Methionine and cysteine metabolism
411464.8.peg.623,Translation
411464.8.peg.627,Metabolic:Lysine metabolism
411464.8.peg.630,Metabolic:Glutamate metabolism
411464.8.peg.632,Metabolic:Tryptophan metabolism
411464.8.peg.633,Metabolic:Folate metabolism
411464.8.peg.634,Metabolic:Tryptophan metabolism
411464.8.peg.635,Metabolic:Tryptophan metabolism
411464.8.peg.636,Metabolic:Tryptophan metabolism
411464.8.peg.637,Metabolic:Tryptophan metabolism
411464.8.peg.639,"Metabolic:Transport, extracellular"
411464.8.peg.645,Metabolic:Folate metabolism
411464.8.peg.707,"Metabolic:Transport, extracellular"
411464.8.peg.708,Metabolic:Starch and sucrose metabolism
411464.8.peg.712,"Metabolic:Transport, extracellular"
411464.8.peg.716,"Metabolic:Transport, extracellular"
411464.8.peg.724,Metabolic:Nucleotide salvage pathway
411464.8.peg.725,"Metabolic:Transport, extracellular"
411464.8.peg.734,Metabolic:Starch and sucrose metabolism
411464.8.peg.736,Metabolic:Cell wall biosynthesis
411464.8.peg.747,Metabolic:Respiration
411464.8.peg.754,Metabolic:Glyoxylate and dicarboxylate metabolism
411464.8.peg.774,Metabolic:Respiration
411464.8.peg.779,Metabolic:Unassigned
411464.8.peg.782,"Metabolic:Transport, extracellular"
411464.8.peg.789,Metabolic:Citric acid cycle
411464.8.peg.797,"Metabolic:Transport, extracellular"
411464.8.peg.798,"Metabolic:Transport, extracellular"
411464.8.peg.800,Metabolic:Alanine and aspartate metabolism
411464.8.peg.802,Metabolic:Fatty acid synthesis
411464.8.peg.803,Metabolic:Nucleotide interconversion
411464.8.peg.807,Metabolic:Glycerophospholipid metabolism
411464.8.peg.812,Metabolic:Glycolysis/gluconeogenesis
411464.8.peg.814,Metabolic:Sulfur metabolism
411464.8.peg.815,Metabolic:Sulfur metabolism
411464.8.peg.831,Metabolic:Glutamate metabolism
411464.8.peg.834,Metabolic:Glycolysis/gluconeogenesis
411464.8.peg.843,Metabolic:Terpenoid backbone biosynthesis
411464.8.peg.844,tRNA-Charging
411464.8.peg.848,Metabolic:Cholesterol metabolism
411464.8.peg.849,Metabolic:Terpenoid backbone biosynthesis
411464.8.peg.850,tRNA-Charging
411464.8.peg.852,Metabolic:tRNA Charging
411464.8.peg.854,Metabolic:Vitamin B12 metabolism
411464.8.peg.859,Metabolic:Oxidative phosphorylation
411464.8.peg.863,"Metabolic:Transport, extracellular"
411464.8.peg.868,"Metabolic:Transport, extracellular"
411464.8.peg.869,"Metabolic:Transport, extracellular"
411464.8.peg.870,"Metabolic:Transport, extracellular"
411464.8.peg.877,Metabolic:Glycolysis/gluconeogenesis
411464.8.peg.891,Metabolic:Pentose phosphate pathway
411464.8.peg.933,Metabolic:Exchange/demand reaction
411464.8.peg.953,Translation
411464.8.peg.955,Translation
411464.8.peg.960,Translation
411464.8.peg.961,Metabolic:Pentose phosphate pathway
411464.8.peg.962,Metabolic:Terpenoid backbone biosynthesis
411464.8.peg.965,tRNA-Charging
411464.8.peg.966,Metabolic:Pentose phosphate pathway
411464.8.peg.971,Metabolic:Methionine and cysteine metabolism
411464.8.peg.973,Metabolic:Urea cycle
411464.8.peg.974,Metabolic:Nucleotide salvage pathway
411464.8.peg.982,Metabolic:Exchange/demand reaction
411464.8.peg.983,Metabolic:Lysine metabolism
411464.8.peg.987,Translation
411464.8.peg.989,Metabolic:Glycolysis/gluconeogenesis
411464.8.peg.996,Metabolic:Nucleotide interconversion
411464.8.peg.1018,"Metabolic:Transport, extracellular"
411464.8.peg.1052,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
411464.8.peg.1059,"Metabolic:Transport, extracellular"
411464.8.peg.1061,Metabolic:Citric acid cycle
411464.8.peg.1062,Metabolic:Biotin metabolism
411464.8.peg.1063,Metabolic:Exchange/demand reaction
411464.8.peg.1067,tRNA-Charging
411464.8.peg.1069,Metabolic:NAD metabolism
411464.8.peg.1070,Metabolic:Lipopolysaccharide biosynthesis
411464.8.peg.1072,Metabolic:Heme synthesis
411464.8.peg.1075,Metabolic:Pentose and glucuronate interconversions
411464.8.peg.1076,Metabolic:CoA synthesis
411464.8.peg.1079,Metabolic:Alanine and aspartate metabolism
411464.8.peg.1080,Metabolic:Glyoxylate and dicarboxylate metabolism
411464.8.peg.1082,Metabolic:Glycerophospholipid metabolism
411464.8.peg.1083,Metabolic:Glycerophospholipid metabolism
411464.8.peg.1084,Metabolic:Glycerophospholipid metabolism
411464.8.peg.1085,Metabolic:Thiamine metabolism
411464.8.peg.1087,"Metabolic:Transport, extracellular"
411464.8.peg.1120,Metabolic:Alanine and aspartate metabolism
411464.8.peg.1127,Metabolic:Unassigned
411464.8.peg.1132,Post-translation
411464.8.peg.1139,tRNA-Charging
411464.8.peg.1147,Metabolic:CoA synthesis
411464.8.peg.1148,Translation
411464.8.peg.1154,Metabolic:Cell wall biosynthesis
411464.8.peg.1155,Metabolic:Cell wall biosynthesis
411464.8.peg.1159,Metabolic:Nucleotide interconversion
411464.8.peg.1165,Metabolic:Galactose metabolism
411464.8.peg.1166,Metabolic:Galactose metabolism
411464.8.peg.1167,Metabolic:Others
411464.8.peg.1177,Metabolic:Pyruvate metabolism
