,subsystem
556264.3.peg.12,tRNA-Charging
556264.3.peg.24,"Metabolic:Transport, extracellular"
556264.3.peg.27,Metabolic:Exchange/demand reaction
556264.3.peg.28,"Metabolic:Transport, extracellular"
556264.3.peg.30,Metabolic:Butanoate metabolism
556264.3.peg.41,Metabolic:Pyrimidine synthesis
556264.3.peg.50,Metabolic:Heme synthesis
556264.3.peg.51,Metabolic:Heme synthesis
556264.3.peg.56,Metabolic:tRNA Charging
556264.3.peg.61,"Metabolic:Transport, extracellular"
556264.3.peg.62,Translation
556264.3.peg.63,Metabolic:Glycolysis/gluconeogenesis
556264.3.peg.64,Metabolic:Glycolysis/gluconeogenesis
556264.3.peg.68,"Metabolic:Transport, extracellular"
556264.3.peg.69,"Metabolic:Transport, extracellular"
556264.3.peg.72,Metabolic:Histidine metabolism
556264.3.peg.79,"Metabolic:Transport, extracellular"
556264.3.peg.81,"Metabolic:Transport, extracellular"
556264.3.peg.82,"Metabolic:Transport, extracellular"
556264.3.peg.84,Metabolic:Glycolysis/gluconeogenesis
556264.3.peg.85,Metabolic:Glycolysis/gluconeogenesis
556264.3.peg.87,Metabolic:Starch and sucrose metabolism
556264.3.peg.88,Metabolic:Starch and sucrose metabolism
556264.3.peg.91,Metabolic:Fatty acid synthesis
556264.3.peg.103,Translation
556264.3.peg.104,Translation
556264.3.peg.115,Metabolic:Pentose and glucuronate interconversions
556264.3.peg.127,Metabolic:Pyruvate metabolism
556264.3.peg.128,Metabolic:Pyruvate metabolism
556264.3.peg.129,Metabolic:Pyruvate metabolism
556264.3.peg.130,Metabolic:Pyruvate metabolism
556264.3.peg.131,Metabolic:Citric acid cycle
556264.3.peg.133,Metabolic:Glycerophospholipid metabolism
556264.3.peg.142,Metabolic:Exchange/demand reaction
556264.3.peg.143,Metabolic:Exchange/demand reaction
556264.3.peg.144,Metabolic:Lipopolysaccharide biosynthesis
556264.3.peg.147,Metabolic:NAD metabolism
556264.3.peg.148,Metabolic:Pyruvate metabolism
556264.3.peg.149,Metabolic:Sulfur metabolism
556264.3.peg.151,"Metabolic:Transport, extracellular"
556264.3.peg.152,"Metabolic:Transport, extracellular"
556264.3.peg.153,"Metabolic:Transport, extracellular"
556264.3.peg.156,Metabolic:Pyruvate metabolism
