,subsystem
g.3016.peg.1,Metabolic:Glycerophospholipid metabolism
g.3016.peg.4,Metabolic:Folate metabolism
g.3016.peg.5,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3016.peg.6,Metabolic:Cell wall biosynthesis
g.3016.peg.13,Metabolic:Cell wall biosynthesis
g.3016.peg.14,Metabolic:Glycerophospholipid metabolism
g.3016.peg.17,tRNA-Charging
g.3016.peg.19,Metabolic:Purine catabolism
g.3016.peg.20,Translation
g.3016.peg.22,Metabolic:Lysine metabolism
g.3016.peg.23,Translation
g.3016.peg.24,Metabolic:Nucleotide interconversion
g.3016.peg.27,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3016.peg.29,Metabolic:Glycolysis/gluconeogenesis
g.3016.peg.30,Metabolic:Glycolysis/gluconeogenesis
g.3016.peg.32,Metabolic:Starch and sucrose metabolism
g.3016.peg.33,tRNA-Charging
g.3016.peg.35,Metabolic:Exchange/demand reaction
g.3016.peg.42,Translation
g.3016.peg.47,"Metabolic:Transport, extracellular"
g.3016.peg.48,Metabolic:Others
g.3016.peg.52,Metabolic:Cell wall biosynthesis
g.3016.peg.57,Translation
g.3016.peg.58,tRNA-Charging
g.3016.peg.62,tRNA-Charging
g.3016.peg.66,Metabolic:Fatty acid synthesis
g.3016.peg.68,"Metabolic:Transport, extracellular"
g.3016.peg.72,Metabolic:Heme synthesis
g.3016.peg.75,Metabolic:Starch and sucrose metabolism
g.3016.peg.78,Metabolic:Lysine metabolism
698737.3.peg.78,Metabolic:CoA synthesis
g.3016.peg.81,Metabolic:Exchange/demand reaction
g.3016.peg.93,Metabolic:Alanine and aspartate metabolism
g.3016.peg.99,Metabolic:Ascorbate and aldarate metabolism
g.3016.peg.102,Metabolic:Glutathione metabolism
g.3016.peg.103,Metabolic:Pyruvate metabolism
g.3016.peg.104,Metabolic:Glutathione metabolism
g.3016.peg.107,Translation
698737.3.peg.107,Metabolic:CoA synthesis
g.3016.peg.108,Metabolic:Nucleotide interconversion
g.3016.peg.112,Metabolic:Citric acid cycle
g.3016.peg.115,Metabolic:Glycerophospholipid metabolism
g.3016.peg.118,Translation
g.3016.peg.121,Metabolic:Cell wall biosynthesis
g.3016.peg.125,Metabolic:Exchange/demand reaction
g.3016.peg.127,Translation
g.3016.peg.129,Metabolic:NAD metabolism
g.3016.peg.130,Metabolic:Fatty acid synthesis
698737.3.peg.130,Metabolic:Pentose and glucuronate interconversions
698737.3.peg.131,Metabolic:Pentose phosphate pathway
g.3016.peg.132,Translation
698737.3.peg.132,Metabolic:Pentose phosphate pathway
g.3016.peg.141,Metabolic:Biotin metabolism
g.3016.peg.144,Metabolic:Lipopolysaccharide biosynthesis
g.3016.peg.147,tRNA-Charging
g.3016.peg.148,Metabolic:Cholesterol metabolism
g.3016.peg.152,Metabolic:Pyrimidine catabolism
g.3016.peg.155,Metabolic:Sulfur metabolism
698737.3.peg.155,Metabolic:Nucleotide interconversion
g.3016.peg.156,Metabolic:Glycolysis/gluconeogenesis
g.3016.peg.162,"Metabolic:Transport, extracellular"
g.3016.peg.163,"Metabolic:Transport, extracellular"
g.3016.peg.164,tRNA-Charging
g.3016.peg.165,Metabolic:Cell wall biosynthesis
g.3016.peg.169,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3016.peg.171,Metabolic:Pyruvate metabolism
g.3016.peg.172,Metabolic:Biotin metabolism
g.3016.peg.174,"Metabolic:Transport, extracellular"
g.3016.peg.183,"Metabolic:Transport, extracellular"
g.3016.peg.185,tRNA-Charging
g.3016.peg.195,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3016.peg.200,"Metabolic:Transport, extracellular"
g.3016.peg.202,tRNA-Charging
g.3016.peg.203,Metabolic:Pentose phosphate pathway
g.3016.peg.206,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3016.peg.207,"Metabolic:Transport, extracellular"
g.3016.peg.213,Metabolic:Arginine and proline metabolism
g.3016.peg.216,Metabolic:Nucleotide interconversion
g.3016.peg.219,Metabolic:Pentose and glucuronate interconversions
g.3016.peg.220,Metabolic:Glycerophospholipid metabolism
g.3016.peg.222,Metabolic:Citric acid cycle
698737.3.peg.223,Metabolic:Alanine and aspartate metabolism
g.3016.peg.224,Metabolic:Heme synthesis
g.3016.peg.225,Metabolic:Respiration
g.3016.peg.227,Translation
g.3016.peg.230,Metabolic:Exchange/demand reaction
g.3016.peg.232,Metabolic:Methionine and cysteine metabolism
g.3016.peg.235,Metabolic:Pyruvate metabolism
g.3016.peg.238,Translation
g.3016.peg.239,"Metabolic:Transport, extracellular"
g.3016.peg.246,"Metabolic:Transport, extracellular"
g.3016.peg.251,Translation
g.3016.peg.252,Metabolic:Nitrogen metabolism
g.3016.peg.253,"Metabolic:Transport, extracellular"
g.3016.peg.257,"Metabolic:Transport, extracellular"
g.3016.peg.260,Translation
g.3016.peg.264,"Metabolic:Transport, extracellular"
g.3016.peg.265,Metabolic:Phenylalanine metabolism
g.3016.peg.267,"Metabolic:Transport, extracellular"
g.3016.peg.269,Translation
g.3016.peg.275,Metabolic:Butanoate metabolism
g.3016.peg.279,Metabolic:NAD metabolism
g.3016.peg.280,Metabolic:Pyruvate metabolism
g.3016.peg.281,Metabolic:Heme synthesis
g.3016.peg.282,Metabolic:Propanoate metabolism
g.3016.peg.285,Metabolic:Biotin metabolism
g.3016.peg.286,"Metabolic:Transport, extracellular"
g.3016.peg.287,Metabolic:Exchange/demand reaction
g.3016.peg.291,tRNA-Charging
g.3016.peg.292,Post-translation
g.3016.peg.293,"Metabolic:Transport, extracellular"
g.3016.peg.296,"Metabolic:Transport, extracellular"
g.3016.peg.299,"Metabolic:Transport, extracellular"
g.3016.peg.301,Metabolic:Heme synthesis
g.3016.peg.303,Metabolic:Glutathione metabolism
g.3016.peg.305,Metabolic:Heme synthesis
g.3016.peg.306,Metabolic:Glycerophospholipid metabolism
g.3016.peg.308,Metabolic:Pyruvate metabolism
