,subsystem
g.31926.CDS.6,Translation
1300222.3.peg.8,Metabolic:Alanine and aspartate metabolism
g.31926.CDS.10,Metabolic:Histidine metabolism
g.31926.CDS.32,"Metabolic:Transport, extracellular"
1300222.3.peg.32,Metabolic:Thiamine metabolism
g.31926.CDS.33,tRNA-Charging
1300222.3.peg.33,Metabolic:Thiamine metabolism
g.31926.CDS.35,"Metabolic:Transport, extracellular"
g.31926.CDS.42,tRNA-Charging
g.31926.CDS.45,Metabolic:Exchange/demand reaction
g.31926.CDS.46,Metabolic:Pentose phosphate pathway
g.31926.CDS.47,"Metabolic:Transport, extracellular"
g.31926.CDS.50,Metabolic:Fatty acid synthesis
1300222.3.peg.50,Metabolic:Biotin metabolism
g.31926.CDS.51,Metabolic:Terpenoid backbone biosynthesis
g.31926.CDS.57,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.31926.CDS.62,Metabolic:Methionine and cysteine metabolism
g.31926.CDS.65,Metabolic:Cell wall biosynthesis
g.31926.CDS.74,Metabolic:ROS detoxification
g.31926.CDS.79,Metabolic:Fatty acid synthesis
g.31926.CDS.82,Metabolic:Exchange/demand reaction
1300222.3.peg.83,Metabolic:Methionine and cysteine metabolism
g.31926.CDS.85,Translation
g.31926.CDS.87,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.31926.CDS.92,Translation
g.31926.CDS.102,Metabolic:Cell wall biosynthesis
g.31926.CDS.103,Metabolic:Pyrimidine catabolism
g.31926.CDS.104,Metabolic:Thiamine metabolism
g.31926.CDS.109,Metabolic:Citric acid cycle
g.31926.CDS.117,Metabolic:Citric acid cycle
1300222.3.peg.120,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.31926.CDS.124,Metabolic:Propanoate metabolism
g.31926.CDS.126,Metabolic:Sulfur metabolism
1300222.3.peg.131,Metabolic:Glutamate metabolism
g.31926.CDS.138,Metabolic:Lipoate metabolism
g.31926.CDS.145,"Metabolic:Transport, extracellular"
g.31926.CDS.152,Metabolic:Biotin metabolism
g.31926.CDS.153,Metabolic:Glycerophospholipid metabolism
g.31926.CDS.154,"Metabolic:Transport, extracellular"
g.31926.CDS.162,Metabolic:Pyruvate metabolism
g.31926.CDS.190,Translation
g.31926.CDS.193,Metabolic:Glycerophospholipid metabolism
g.31926.CDS.200,"Metabolic:Transport, extracellular"
g.31926.CDS.203,Metabolic:Vitamin B12 metabolism
1300222.3.peg.204,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1300222.3.peg.205,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.31926.CDS.213,Metabolic:Arginine and proline metabolism
1300222.3.peg.214,Metabolic:Vitamin B2 metabolism
g.31926.CDS.215,Metabolic:Cell wall biosynthesis
1300222.3.peg.232,Metabolic:Nucleotide interconversion
g.31926.CDS.234,"Metabolic:Transport, extracellular"
g.31926.CDS.236,Metabolic:Lysine metabolism
g.31926.CDS.250,Metabolic:Nucleotide interconversion
g.31926.CDS.253,Metabolic:Glycerophospholipid metabolism
g.31926.CDS.258,Metabolic:Thiamine metabolism
g.31926.CDS.261,"Metabolic:Transport, extracellular"
g.31926.CDS.269,Translation
g.31926.CDS.271,Metabolic:Cell wall biosynthesis
g.31926.CDS.275,Transcription
g.31926.CDS.278,Transcription
1300222.3.peg.278,Metabolic:Citric acid cycle
g.31926.CDS.279,Translation
1300222.3.peg.279,Metabolic:Citric acid cycle
g.31926.CDS.289,Translation
g.31926.CDS.292,Metabolic:Exchange/demand reaction
g.31926.CDS.303,Metabolic:Fatty acid synthesis
g.31926.CDS.310,Translation
g.31926.CDS.325,Translation
g.31926.CDS.326,Metabolic:Taurine and hypotaurine metabolism
g.31926.CDS.336,"Metabolic:Transport, extracellular"
g.31926.CDS.339,Metabolic:Tryptophan metabolism
g.31926.CDS.350,Metabolic:Methionine and cysteine metabolism
g.31926.CDS.362,Metabolic:Exchange/demand reaction
g.31926.CDS.376,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.31926.CDS.383,Metabolic:Exchange/demand reaction
g.31926.CDS.384,Metabolic:Cell wall biosynthesis
1300222.3.peg.388,Metabolic:CoA synthesis
g.31926.CDS.398,Metabolic:Methionine and cysteine metabolism
g.31926.CDS.412,Metabolic:Methionine and cysteine metabolism
g.31926.CDS.420,Metabolic:Oxidative phosphorylation
g.31926.CDS.424,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.31926.CDS.434,Metabolic:Glycolysis/gluconeogenesis
1300222.3.peg.434,Metabolic:Nucleotide interconversion
g.31926.CDS.439,Metabolic:Exchange/demand reaction
g.31926.CDS.456,"Metabolic:Transport, extracellular"
g.31926.CDS.465,"Metabolic:Transport, extracellular"
g.31926.CDS.475,"Metabolic:Transport, extracellular"
1300222.3.peg.477,Metabolic:CoA synthesis
g.31926.CDS.492,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.31926.CDS.498,Metabolic:Tryptophan metabolism
g.31926.CDS.503,Translation
g.31926.CDS.506,Metabolic:Aminosugar metabolism
g.31926.CDS.507,Metabolic:Pyrimidine catabolism
1300222.3.peg.507,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.31926.CDS.508,Translation
g.31926.CDS.512,Translation
g.31926.CDS.513,Metabolic:Glycerophospholipid metabolism
g.31926.CDS.519,"Metabolic:Transport, extracellular"
g.31926.CDS.520,Metabolic:Lysine metabolism
1300222.3.peg.524,Metabolic:Pyrimidine synthesis
g.31926.CDS.525,Metabolic:Pyruvate metabolism
1300222.3.peg.525,Metabolic:Pyrimidine synthesis
1300222.3.peg.526,Metabolic:Pyrimidine synthesis
1300222.3.peg.527,Metabolic:Pyrimidine synthesis
1300222.3.peg.528,Metabolic:Pyrimidine synthesis
1300222.3.peg.529,Metabolic:Pyrimidine synthesis
g.31926.CDS.537,Metabolic:Glyoxylate and dicarboxylate metabolism
1300222.3.peg.538,Metabolic:Cell wall biosynthesis
g.31926.CDS.540,Metabolic:Pyrimidine synthesis
g.31926.CDS.548,tRNA-Charging
g.31926.CDS.551,Translation
g.31926.CDS.559,Metabolic:Glyoxylate and dicarboxylate metabolism
g.31926.CDS.560,Metabolic:Fatty acid synthesis
g.31926.CDS.570,"Metabolic:Transport, extracellular"
g.31926.CDS.573,Metabolic:Glycolysis/gluconeogenesis
g.31926.CDS.578,Metabolic:Nucleotide interconversion
g.31926.CDS.579,Metabolic:Cell wall biosynthesis
g.31926.CDS.580,Metabolic:Lysine metabolism
g.31926.CDS.581,Metabolic:Exchange/demand reaction
g.31926.CDS.588,Metabolic:Arginine and proline metabolism
g.31926.CDS.596,Metabolic:Glutathione metabolism
g.31926.CDS.599,Metabolic:Glyoxylate and dicarboxylate metabolism
g.31926.CDS.600,"Metabolic:Transport, extracellular"
g.31926.CDS.607,"Metabolic:Transport, extracellular"
g.31926.CDS.633,"Metabolic:Valine, leucine, and isoleucine metabolism"
1300222.3.peg.633,Metabolic:Methionine and cysteine metabolism
1300222.3.peg.634,Metabolic:Methionine and cysteine metabolism
g.31926.CDS.635,Metabolic:Fatty acid synthesis
g.31926.CDS.637,tRNA-Charging
g.31926.CDS.641,Metabolic:Biotin metabolism
g.31926.CDS.650,Metabolic:Cell wall biosynthesis
g.31926.CDS.655,"Metabolic:Transport, extracellular"
