,subsystem
g.31498.CDS.2,Metabolic:Phenylalanine metabolism
g.31498.CDS.11,Translation
g.31498.CDS.14,Translation
g.31498.CDS.21,tRNA-Charging
1257041.3.peg.21,Metabolic:Phenylalanine metabolism
g.31498.CDS.22,Metabolic:Cell wall biosynthesis
g.31498.CDS.23,Translation
g.31498.CDS.24,"Metabolic:Transport, extracellular"
1257041.3.peg.26,Metabolic:Purine synthesis
g.31498.CDS.27,tRNA-Charging
1257041.3.peg.27,Metabolic:Purine synthesis
g.31498.CDS.28,"Metabolic:Valine, leucine, and isoleucine metabolism"
1257041.3.peg.29,Metabolic:Purine synthesis
1257041.3.peg.30,Metabolic:Purine synthesis
1257041.3.peg.31,Metabolic:Purine synthesis
g.31498.CDS.33,Metabolic:Methionine and cysteine metabolism
1257041.3.peg.33,Metabolic:Purine synthesis
g.31498.CDS.34,Metabolic:NAD metabolism
g.31498.CDS.37,Metabolic:Butanoate metabolism
1257041.3.peg.37,Metabolic:Purine synthesis
1257041.3.peg.39,Metabolic:Purine synthesis
1257041.3.peg.40,Metabolic:Purine synthesis
g.31498.CDS.43,Translation
g.31498.CDS.44,"Metabolic:Transport, extracellular"
g.31498.CDS.47,Post-translation
1257041.3.peg.47,Metabolic:Purine synthesis
g.31498.CDS.54,"Metabolic:Transport, extracellular"
g.31498.CDS.55,Translation
g.31498.CDS.58,Metabolic:Glycerophospholipid metabolism
g.31498.CDS.59,tRNA-Charging
g.31498.CDS.60,Metabolic:Pyrimidine catabolism
1257041.3.peg.61,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.31498.CDS.63,tRNA-Charging
g.31498.CDS.65,Metabolic:Cell wall biosynthesis
g.31498.CDS.66,Metabolic:Squalene and cholesterol synthesis
g.31498.CDS.68,Metabolic:Butanoate metabolism
g.31498.CDS.70,Metabolic:Exchange/demand reaction
g.31498.CDS.71,Metabolic:Thiamine metabolism
1257041.3.peg.76,Metabolic:Vitamin B6 metabolism
g.31498.CDS.81,Metabolic:Folate metabolism
g.31498.CDS.83,Metabolic:Cell wall biosynthesis
g.31498.CDS.93,"Metabolic:Transport, extracellular"
g.31498.CDS.99,"Metabolic:Transport, extracellular"
g.31498.CDS.101,Metabolic:Glutamate metabolism
g.31498.CDS.108,Translation
g.31498.CDS.112,tRNA-Charging
