,subsystem
g.2745.peg.19,Transcription
g.2745.peg.27,Metabolic:Cell wall biosynthesis
644283.3.peg.27,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2745.peg.30,Metabolic:Others
644283.3.peg.42,Metabolic:Methionine and cysteine metabolism
g.2745.peg.43,Metabolic:Tryptophan metabolism
g.2745.peg.44,Translation
g.2745.peg.57,Metabolic:Aminosugar metabolism
g.2745.peg.58,Metabolic:Nucleotide salvage pathway
g.2745.peg.62,Metabolic:Histidine metabolism
g.2745.peg.66,Metabolic:Glycerophospholipid metabolism
g.2745.peg.67,Translation
g.2745.peg.68,tRNA-Charging
g.2745.peg.71,Translation
g.2745.peg.72,Metabolic:Pentose and glucuronate interconversions
g.2745.peg.89,Metabolic:Aminosugar metabolism
g.2745.peg.99,Metabolic:Pentose and glucuronate interconversions
g.2745.peg.100,Metabolic:Selenoamino acid metabolism
g.2745.peg.107,tRNA-Charging
g.2745.peg.111,Metabolic:Biotin metabolism
g.2745.peg.119,Metabolic:Exchange/demand reaction
g.2745.peg.134,Metabolic:Glycerophospholipid metabolism
g.2745.peg.140,Metabolic:Sulfur metabolism
g.2745.peg.143,Translation
g.2745.peg.144,Translation
g.2745.peg.152,Metabolic:Glycerophospholipid metabolism
644283.3.peg.159,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2745.peg.166,tRNA-Charging
g.2745.peg.168,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2745.peg.172,Metabolic:Folate metabolism
g.2745.peg.175,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2745.peg.176,Translation
g.2745.peg.177,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2745.peg.181,"Metabolic:Transport, extracellular"
644283.3.peg.182,"Metabolic:Valine, leucine, and isoleucine metabolism"
644283.3.peg.185,"Metabolic:Valine, leucine, and isoleucine metabolism"
644283.3.peg.186,"Metabolic:Valine, leucine, and isoleucine metabolism"
644283.3.peg.187,"Metabolic:Valine, leucine, and isoleucine metabolism"
644283.3.peg.188,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2745.peg.190,Metabolic:Histidine metabolism
644283.3.peg.191,"Metabolic:Valine, leucine, and isoleucine metabolism"
644283.3.peg.192,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2745.peg.195,Metabolic:NAD metabolism
644283.3.peg.197,"Metabolic:Valine, leucine, and isoleucine metabolism"
644283.3.peg.212,"Metabolic:Valine, leucine, and isoleucine metabolism"
644283.3.peg.213,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2745.peg.214,Metabolic:NAD metabolism
644283.3.peg.224,Metabolic:Glycolysis/gluconeogenesis
g.2745.peg.226,Metabolic:Inositol phosphate metabolism
g.2745.peg.227,Metabolic:Pentose phosphate pathway
644283.3.peg.239,Metabolic:CoA synthesis
g.2745.peg.240,Metabolic:Galactose metabolism
g.2745.peg.245,Metabolic:Thiamine metabolism
g.2745.peg.249,Translation
g.2745.peg.254,Metabolic:Exchange/demand reaction
g.2745.peg.259,Metabolic:Terpenoid backbone biosynthesis
g.2745.peg.264,Metabolic:Terpenoid backbone biosynthesis
g.2745.peg.274,Metabolic:Exchange/demand reaction
g.2745.peg.275,Translation
g.2745.peg.286,Metabolic:Lipopolysaccharide biosynthesis
g.2745.peg.293,Metabolic:Nucleotide interconversion
g.2745.peg.299,Metabolic:Exchange/demand reaction
644283.3.peg.313,Metabolic:Folate metabolism
g.2745.peg.316,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2745.peg.349,Metabolic:Vitamin B6 metabolism
644283.3.peg.351,Metabolic:Alanine and aspartate metabolism
g.2745.peg.363,"Metabolic:Valine, leucine, and isoleucine metabolism"
644283.3.peg.368,Metabolic:Nucleotide interconversion
g.2745.peg.369,tRNA-Charging
644283.3.peg.394,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2745.peg.399,Metabolic:Glycerophospholipid metabolism
g.2745.peg.408,Translation
g.2745.peg.415,Metabolic:Fatty acid synthesis
g.2745.peg.417,Metabolic:Histidine metabolism
g.2745.peg.429,Metabolic:Pyruvate metabolism
g.2745.peg.433,Metabolic:Pyrimidine catabolism
g.2745.peg.436,tRNA-Charging
g.2745.peg.438,Metabolic:Exchange/demand reaction
g.2745.peg.442,"Metabolic:Transport, extracellular"
g.2745.peg.444,Metabolic:Exchange/demand reaction
g.2745.peg.450,Metabolic:Glutathione metabolism
g.2745.peg.452,Metabolic:Glutamate metabolism
644283.3.peg.468,Metabolic:Pentose phosphate pathway
644283.3.peg.469,Metabolic:Pentose and glucuronate interconversions
g.2745.peg.473,Translation
g.2745.peg.475,Metabolic:Pentose and glucuronate interconversions
g.2745.peg.476,Metabolic:Cell wall biosynthesis
g.2745.peg.479,Metabolic:Urea cycle
g.2745.peg.488,tRNA-Charging
g.2745.peg.490,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2745.peg.502,Transcription
g.2745.peg.504,Metabolic:Arginine and proline metabolism
g.2745.peg.506,tRNA-Charging
644283.3.peg.522,Metabolic:Glycolysis/gluconeogenesis
g.2745.peg.527,Metabolic:Oxidative phosphorylation
644283.3.peg.537,Metabolic:Vitamin B2 metabolism
644283.3.peg.538,Metabolic:Vitamin B2 metabolism
g.2745.peg.546,Metabolic:Exchange/demand reaction
g.2745.peg.550,Metabolic:Galactose metabolism
g.2745.peg.553,Metabolic:Pyrimidine catabolism
g.2745.peg.558,tRNA-Charging
g.2745.peg.560,Metabolic:Pentose phosphate pathway
g.2745.peg.562,Metabolic:Ascorbate and aldarate metabolism
