,subsystem
g.32465.CDS.0,"Metabolic:Transport, extracellular"
g.32465.CDS.4,Metabolic:Arginine and proline metabolism
g.32465.CDS.16,"Metabolic:Transport, extracellular"
g.32465.CDS.17,"Metabolic:Transport, extracellular"
g.32465.CDS.18,tRNA-Charging
g.32465.CDS.19,Metabolic:Fructose and mannose metabolism
999410.3.peg.20,Metabolic:CoA synthesis
g.32465.CDS.22,Metabolic:Pentose and glucuronate interconversions
g.32465.CDS.27,"Metabolic:Transport, extracellular"
g.32465.CDS.42,"Metabolic:Transport, extracellular"
g.32465.CDS.49,"Metabolic:Transport, extracellular"
g.32465.CDS.58,Metabolic:Glutamate metabolism
g.32465.CDS.59,Metabolic:Folate metabolism
g.32465.CDS.62,"Metabolic:Transport, extracellular"
g.32465.CDS.72,Translation
g.32465.CDS.73,Metabolic:Glycolysis/gluconeogenesis
g.32465.CDS.94,"Metabolic:Transport, extracellular"
g.32465.CDS.96,"Metabolic:Transport, extracellular"
g.32465.CDS.104,Translation
999410.3.peg.106,Metabolic:Folate metabolism
g.32465.CDS.107,Metabolic:Vitamin B2 metabolism
999410.3.peg.107,Metabolic:Folate metabolism
999410.3.peg.109,Metabolic:CoA synthesis
g.32465.CDS.118,"Metabolic:Transport, extracellular"
g.32465.CDS.126,"Metabolic:Transport, extracellular"
g.32465.CDS.130,Metabolic:Starch and sucrose metabolism
g.32465.CDS.132,"Metabolic:Transport, extracellular"
g.32465.CDS.134,Metabolic:Nucleotide interconversion
g.32465.CDS.142,"Metabolic:Transport, extracellular"
g.32465.CDS.152,"Metabolic:Transport, extracellular"
g.32465.CDS.153,"Metabolic:Transport, extracellular"
g.32465.CDS.155,"Metabolic:Transport, extracellular"
g.32465.CDS.158,Metabolic:Fructose and mannose metabolism
g.32465.CDS.163,Metabolic:Oxidative phosphorylation
g.32465.CDS.164,Metabolic:Terpenoid backbone biosynthesis
g.32465.CDS.167,Metabolic:Propanoate metabolism
999410.3.peg.169,Metabolic:Nucleotide interconversion
g.32465.CDS.170,Translation
g.32465.CDS.191,"Metabolic:Transport, extracellular"
g.32465.CDS.194,Metabolic:Unassigned
g.32465.CDS.200,"Metabolic:Transport, extracellular"
g.32465.CDS.203,Metabolic:Pyrimidine catabolism
g.32465.CDS.206,Metabolic:Starch and sucrose metabolism
g.32465.CDS.238,Metabolic:Pentose phosphate pathway
g.32465.CDS.248,Metabolic:Aminosugar metabolism
g.32465.CDS.249,Metabolic:Nucleotide interconversion
g.32465.CDS.269,Metabolic:Pentose and glucuronate interconversions
g.32465.CDS.273,"Metabolic:Transport, extracellular"
g.32465.CDS.275,Metabolic:Unassigned
g.32465.CDS.280,"Metabolic:Transport, extracellular"
g.32465.CDS.286,Metabolic:Pyruvate metabolism
999410.3.peg.287,Metabolic:Glycolysis/gluconeogenesis
g.32465.CDS.290,"Metabolic:Transport, extracellular"
g.32465.CDS.291,Metabolic:Cell wall biosynthesis
g.32465.CDS.294,"Metabolic:Transport, extracellular"
g.32465.CDS.295,Metabolic:Exchange/demand reaction
g.32465.CDS.300,"Metabolic:Transport, extracellular"
999410.3.peg.303,Metabolic:Pyrimidine synthesis
999410.3.peg.304,Metabolic:Pyrimidine synthesis
g.32465.CDS.309,"Metabolic:Transport, extracellular"
999410.3.peg.309,Metabolic:Vitamin B2 metabolism
999410.3.peg.310,Metabolic:Vitamin B2 metabolism
999410.3.peg.311,Metabolic:Vitamin B2 metabolism
999410.3.peg.312,Metabolic:Vitamin B2 metabolism
g.32465.CDS.318,Metabolic:Lysine metabolism
g.32465.CDS.321,Metabolic:Cell wall biosynthesis
g.32465.CDS.325,Metabolic:Vitamin B2 metabolism
999410.3.peg.327,Metabolic:Glutamate metabolism
g.32465.CDS.336,Metabolic:Exchange/demand reaction
999410.3.peg.338,Metabolic:Pyrimidine synthesis
999410.3.peg.350,Metabolic:Thiamine metabolism
g.32465.CDS.352,Translation
g.32465.CDS.356,Metabolic:Sulfur metabolism
g.32465.CDS.362,"Metabolic:Transport, extracellular"
g.32465.CDS.370,"Metabolic:Transport, extracellular"
g.32465.CDS.371,"Metabolic:Transport, extracellular"
g.32465.CDS.380,Metabolic:Starch and sucrose metabolism
g.32465.CDS.394,"Metabolic:Transport, extracellular"
g.32465.CDS.397,"Metabolic:Transport, extracellular"
g.32465.CDS.401,Metabolic:Starch and sucrose metabolism
g.32465.CDS.402,Metabolic:ROS detoxification
g.32465.CDS.403,"Metabolic:Transport, extracellular"
g.32465.CDS.411,Metabolic:Glycerophospholipid metabolism
g.32465.CDS.414,Translation
999410.3.peg.416,Metabolic:Pentose phosphate pathway
g.32465.CDS.419,Metabolic:Starch and sucrose metabolism
g.32465.CDS.420,"Metabolic:Transport, extracellular"
g.32465.CDS.427,Metabolic:Nucleotide interconversion
g.32465.CDS.428,"Metabolic:Transport, extracellular"
g.32465.CDS.436,Metabolic:Vitamin B2 metabolism
g.32465.CDS.450,"Metabolic:Transport, extracellular"
g.32465.CDS.451,Metabolic:Nucleotide interconversion
g.32465.CDS.456,Translation
g.32465.CDS.458,Metabolic:Vitamin B6 metabolism
999410.3.peg.458,Metabolic:Pentose phosphate pathway
g.32465.CDS.461,Metabolic:Vitamin B2 metabolism
g.32465.CDS.464,Metabolic:Unassigned
g.32465.CDS.466,Metabolic:Starch and sucrose metabolism
g.32465.CDS.468,Metabolic:Pyruvate metabolism
g.32465.CDS.474,"Metabolic:Transport, extracellular"
g.32465.CDS.476,"Metabolic:Transport, extracellular"
g.32465.CDS.478,Metabolic:Naphthalene degradation
g.32465.CDS.485,"Metabolic:Transport, extracellular"
g.32465.CDS.496,Metabolic:Glycolysis/gluconeogenesis
g.32465.CDS.502,Metabolic:Pentose phosphate pathway
g.32465.CDS.507,"Metabolic:Transport, extracellular"
999410.3.peg.508,Metabolic:Arginine and proline metabolism
g.32465.CDS.509,"Metabolic:Transport, extracellular"
g.32465.CDS.514,"Metabolic:Transport, extracellular"
g.32465.CDS.517,Metabolic:Glutamate metabolism
999410.3.peg.524,Metabolic:Pentose phosphate pathway
999410.3.peg.525,Metabolic:Pentose phosphate pathway
g.32465.CDS.527,"Metabolic:Transport, extracellular"
999410.3.peg.529,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.32465.CDS.530,Translation
g.32465.CDS.532,Metabolic:Respiration
g.32465.CDS.534,"Metabolic:Transport, extracellular"
g.32465.CDS.535,Metabolic:Glutamate metabolism
g.32465.CDS.539,Metabolic:Aminosugar metabolism
999410.3.peg.540,Metabolic:Vitamin B6 metabolism
g.32465.CDS.542,Metabolic:Nucleotide interconversion
g.32465.CDS.549,Metabolic:Lysine metabolism
g.32465.CDS.552,Metabolic:Inositol phosphate metabolism
g.32465.CDS.557,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.32465.CDS.559,"Metabolic:Transport, extracellular"
g.32465.CDS.571,"Metabolic:Transport, extracellular"
999410.3.peg.572,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.32465.CDS.574,"Metabolic:Transport, extracellular"
g.32465.CDS.576,tRNA-Charging
g.32465.CDS.577,Metabolic:Nucleotide interconversion
g.32465.CDS.579,Metabolic:Folate metabolism
g.32465.CDS.586,"Metabolic:Transport, extracellular"
g.32465.CDS.587,"Metabolic:Transport, extracellular"
