,subsystem
g.3001.peg.6,Metabolic:Exchange/demand reaction
g.3001.peg.8,Metabolic:Pyrimidine catabolism
g.3001.peg.19,Metabolic:Cell wall biosynthesis
g.3001.peg.20,Metabolic:Purine catabolism
g.3001.peg.38,Metabolic:Cell wall biosynthesis
695560.3.peg.41,Metabolic:Vitamin B12 metabolism
g.3001.peg.42,Metabolic:Lipopolysaccharide biosynthesis
g.3001.peg.47,Metabolic:Exchange/demand reaction
g.3001.peg.48,"Metabolic:Transport, extracellular"
g.3001.peg.52,"Metabolic:Transport, extracellular"
g.3001.peg.54,Metabolic:Glycerophospholipid metabolism
g.3001.peg.55,tRNA-Charging
g.3001.peg.58,"Metabolic:Transport, extracellular"
g.3001.peg.61,tRNA-Charging
g.3001.peg.62,"Metabolic:Transport, extracellular"
g.3001.peg.63,Metabolic:Glycolysis/gluconeogenesis
g.3001.peg.72,Metabolic:Folate metabolism
g.3001.peg.73,tRNA-Charging
g.3001.peg.74,tRNA-Charging
g.3001.peg.75,Metabolic:Vitamin B6 metabolism
g.3001.peg.77,Metabolic:Folate metabolism
g.3001.peg.90,Metabolic:Exchange/demand reaction
g.3001.peg.97,Translation
g.3001.peg.99,Metabolic:Vitamin B2 metabolism
g.3001.peg.101,Metabolic:Respiration
g.3001.peg.108,Metabolic:Exchange/demand reaction
g.3001.peg.113,Metabolic:Galactose metabolism
g.3001.peg.126,tRNA-Charging
g.3001.peg.138,"Metabolic:Transport, extracellular"
g.3001.peg.141,Metabolic:Pyrimidine synthesis
695560.3.peg.169,Metabolic:Alanine and aspartate metabolism
g.3001.peg.175,Metabolic:Butanoate metabolism
g.3001.peg.180,tRNA-Charging
g.3001.peg.182,Metabolic:Pentose and glucuronate interconversions
g.3001.peg.184,"Metabolic:Transport, extracellular"
g.3001.peg.189,Metabolic:NAD metabolism
g.3001.peg.193,"Metabolic:Transport, extracellular"
695560.3.peg.208,Metabolic:Glycolysis/gluconeogenesis
g.3001.peg.209,Metabolic:Thiamine metabolism
g.3001.peg.220,"Metabolic:Transport, extracellular"
695560.3.peg.225,Metabolic:Nucleotide interconversion
g.3001.peg.232,tRNA-Charging
g.3001.peg.234,Metabolic:Nucleotide salvage pathway
g.3001.peg.235,Metabolic:Exchange/demand reaction
g.3001.peg.236,Translation
g.3001.peg.242,"Metabolic:Transport, extracellular"
695560.3.peg.245,Metabolic:Cell wall biosynthesis
