,subsystem
469591.4.peg.8,"Metabolic:Transport, extracellular"
469591.4.peg.10,Metabolic:NAD metabolism
469591.4.peg.14,Transcription
469591.4.peg.35,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
469591.4.peg.38,Metabolic:Exchange/demand reaction
469591.4.peg.41,tRNA-Charging
469591.4.peg.49,Metabolic:Starch and sucrose metabolism
469591.4.peg.50,Metabolic:Starch and sucrose metabolism
469591.4.peg.68,"Metabolic:Transport, extracellular"
469591.4.peg.69,"Metabolic:Transport, extracellular"
469591.4.peg.82,Metabolic:Methionine and cysteine metabolism
469591.4.peg.83,Translation
469591.4.peg.85,Metabolic:Purine synthesis
469591.4.peg.94,Metabolic:Arginine and proline metabolism
469591.4.peg.95,Metabolic:Vitamin B2 metabolism
469591.4.peg.98,Metabolic:Galactose metabolism
469591.4.peg.99,Metabolic:Starch and sucrose metabolism
469591.4.peg.120,Metabolic:Galactose metabolism
469591.4.peg.121,Metabolic:Galactose metabolism
469591.4.peg.122,Metabolic:Unassigned
469591.4.peg.126,Metabolic:Starch and sucrose metabolism
469591.4.peg.135,Metabolic:Phenylalanine metabolism
469591.4.peg.137,"Metabolic:Transport, extracellular"
469591.4.peg.140,Metabolic:Aminosugar metabolism
469591.4.peg.142,"Metabolic:Transport, extracellular"
469591.4.peg.143,Metabolic:Nucleotide interconversion
469591.4.peg.152,Translation
469591.4.peg.176,Metabolic:NAD metabolism
469591.4.peg.185,Metabolic:Vitamin B12 metabolism
469591.4.peg.216,Metabolic:Pentose phosphate pathway
469591.4.peg.218,Metabolic:Exchange/demand reaction
469591.4.peg.219,Metabolic:CoA synthesis
469591.4.peg.221,"Metabolic:Transport, extracellular"
469591.4.peg.222,"Metabolic:Transport, extracellular"
469591.4.peg.237,Metabolic:Pentose phosphate pathway
469591.4.peg.240,Metabolic:Cell wall biosynthesis
469591.4.peg.241,Metabolic:Folate metabolism
469591.4.peg.243,Metabolic:Pyruvate metabolism
469591.4.peg.244,Metabolic:Pyruvate metabolism
469591.4.peg.247,Metabolic:Nucleotide interconversion
469591.4.peg.249,Metabolic:Starch and sucrose metabolism
469591.4.peg.250,Metabolic:Fructose and mannose metabolism
469591.4.peg.252,Translation
469591.4.peg.254,Metabolic:Nucleotide interconversion
469591.4.peg.259,Metabolic:Fatty acid synthesis
469591.4.peg.260,Metabolic:Cell wall biosynthesis
469591.4.peg.268,Metabolic:Pyruvate metabolism
469591.4.peg.269,Metabolic:Pyruvate metabolism
469591.4.peg.271,Metabolic:Glycolysis/gluconeogenesis
469591.4.peg.304,Metabolic:Fructose and mannose metabolism
469591.4.peg.305,Metabolic:Fructose and mannose metabolism
469591.4.peg.329,Metabolic:Cell wall biosynthesis
469591.4.peg.343,Metabolic:Aminosugar metabolism
469591.4.peg.344,Metabolic:Aminosugar metabolism
469591.4.peg.349,Metabolic:Pentose and glucuronate interconversions
469591.4.peg.403,Metabolic:Exchange/demand reaction
469591.4.peg.433,Metabolic:Nucleotide interconversion
469591.4.peg.435,Metabolic:Vitamin B12 metabolism
469591.4.peg.436,Metabolic:Vitamin B12 metabolism
