,subsystem
g.2728.peg.1,Metabolic:Galactose metabolism
641146.3.peg.4,Metabolic:Nucleotide interconversion
641146.3.peg.5,Metabolic:Glycolysis/gluconeogenesis
g.2728.peg.24,tRNA-Charging
g.2728.peg.27,Metabolic:Glycolysis/gluconeogenesis
g.2728.peg.30,"Metabolic:Transport, extracellular"
g.2728.peg.34,Metabolic:Cell wall biosynthesis
g.2728.peg.42,Metabolic:Starch and sucrose metabolism
g.2728.peg.44,Translation
g.2728.peg.49,Metabolic:Inositol phosphate metabolism
641146.3.peg.49,Metabolic:Methionine and cysteine metabolism
641146.3.peg.50,Metabolic:Methionine and cysteine metabolism
g.2728.peg.51,"Metabolic:Transport, extracellular"
g.2728.peg.57,tRNA-Charging
g.2728.peg.58,tRNA-Charging
g.2728.peg.60,Metabolic:Nucleotide interconversion
g.2728.peg.62,Metabolic:Exchange/demand reaction
g.2728.peg.64,Metabolic:NAD metabolism
g.2728.peg.68,Metabolic:Exchange/demand reaction
g.2728.peg.76,Metabolic:Galactose metabolism
g.2728.peg.82,tRNA-Charging
g.2728.peg.85,tRNA-Charging
g.2728.peg.89,Metabolic:Exchange/demand reaction
g.2728.peg.91,Metabolic:Citric acid cycle
g.2728.peg.93,"Metabolic:Transport, extracellular"
g.2728.peg.97,Metabolic:Cell wall biosynthesis
g.2728.peg.101,Metabolic:NAD metabolism
g.2728.peg.103,tRNA-Charging
g.2728.peg.108,Translation
g.2728.peg.113,Metabolic:Nucleotide interconversion
g.2728.peg.117,Metabolic:Plant polysaccharide degradation
g.2728.peg.128,Metabolic:Histidine metabolism
g.2728.peg.133,Translation
641146.3.peg.134,Metabolic:Pentose phosphate pathway
641146.3.peg.138,Metabolic:Pentose phosphate pathway
641146.3.peg.140,Metabolic:Pentose phosphate pathway
g.2728.peg.146,Metabolic:Glutathione metabolism
g.2728.peg.149,tRNA-Charging
g.2728.peg.155,Metabolic:Starch and sucrose metabolism
g.2728.peg.156,tRNA-Charging
g.2728.peg.159,tRNA-Charging
g.2728.peg.163,Metabolic:Folate metabolism
g.2728.peg.165,"Metabolic:Transport, extracellular"
g.2728.peg.167,"Metabolic:Transport, extracellular"
g.2728.peg.177,Metabolic:ROS detoxification
g.2728.peg.178,Metabolic:Exchange/demand reaction
g.2728.peg.181,tRNA-Charging
g.2728.peg.184,Metabolic:Nucleotide interconversion
g.2728.peg.191,Translation
g.2728.peg.193,tRNA-Charging
g.2728.peg.198,tRNA-Charging
g.2728.peg.200,Metabolic:NAD metabolism
g.2728.peg.204,Metabolic:Starch and sucrose metabolism
g.2728.peg.207,tRNA-Charging
g.2728.peg.208,"Metabolic:Transport, extracellular"
g.2728.peg.211,Metabolic:Galactose metabolism
g.2728.peg.214,Metabolic:Nucleotide interconversion
g.2728.peg.218,tRNA-Charging
g.2728.peg.222,Translation
g.2728.peg.230,tRNA-Charging
g.2728.peg.236,tRNA-Charging
g.2728.peg.237,Metabolic:Pyruvate metabolism
