,subsystem
909954.6.peg.1,Metabolic:Exchange/demand reaction
909954.6.peg.2,Metabolic:Exchange/demand reaction
909954.6.peg.5,Metabolic:Exchange/demand reaction
909954.6.peg.6,Metabolic:Exchange/demand reaction
909954.6.peg.7,tRNA-Charging
909954.6.peg.8,Metabolic:Exchange/demand reaction
909954.6.peg.9,tRNA-Charging
909954.6.peg.10,"Metabolic:Transport, extracellular"
909954.6.peg.12,tRNA-Charging
909954.6.peg.37,Translation
909954.6.peg.42,"Metabolic:Transport, extracellular"
909954.6.peg.48,"Metabolic:Transport, extracellular"
909954.6.peg.67,Metabolic:Glutathione metabolism
909954.6.peg.70,Metabolic:Pyruvate metabolism
909954.6.peg.74,Metabolic:Citric acid cycle
909954.6.peg.75,"Metabolic:Transport, extracellular"
909954.6.peg.76,Metabolic:Cell wall biosynthesis
909954.6.peg.87,Metabolic:Exchange/demand reaction
909954.6.peg.88,Metabolic:Exchange/demand reaction
909954.6.peg.94,"Metabolic:Transport, extracellular"
909954.6.peg.95,"Metabolic:Transport, extracellular"
909954.6.peg.118,Metabolic:Glycerophospholipid metabolism
909954.6.peg.127,Metabolic:Pentose phosphate pathway
909954.6.peg.128,"Metabolic:Transport, extracellular"
909954.6.peg.132,Metabolic:Alanine and aspartate metabolism
909954.6.peg.143,Metabolic:Aminosugar metabolism
909954.6.peg.144,"Metabolic:Transport, extracellular"
909954.6.peg.146,"Metabolic:Transport, extracellular"
909954.6.peg.161,Metabolic:Alanine and aspartate metabolism
909954.6.peg.163,Metabolic:Nucleotide interconversion
909954.6.peg.171,Metabolic:Glycolysis/gluconeogenesis
909954.6.peg.175,Metabolic:Citric acid cycle
909954.6.peg.185,Metabolic:Glycolysis/gluconeogenesis
909954.6.peg.191,Metabolic:Glycolysis/gluconeogenesis
909954.6.peg.194,tRNA-Charging
909954.6.peg.204,tRNA-Charging
909954.6.peg.211,Metabolic:Glycolysis/gluconeogenesis
909954.6.peg.213,"Metabolic:Transport, extracellular"
909954.6.peg.216,Metabolic:Glycolysis/gluconeogenesis
909954.6.peg.218,"Metabolic:Transport, extracellular"
909954.6.peg.220,"Metabolic:Transport, extracellular"
909954.6.peg.221,"Metabolic:Transport, extracellular"
909954.6.peg.222,Metabolic:Starch and sucrose metabolism
909954.6.peg.223,Metabolic:Aminosugar metabolism
909954.6.peg.226,tRNA-Charging
909954.6.peg.227,Metabolic:Pyrimidine catabolism
909954.6.peg.230,tRNA-Charging
909954.6.peg.233,Translation
909954.6.peg.235,Metabolic:Nucleotide salvage pathway
909954.6.peg.236,Metabolic:Cell wall biosynthesis
909954.6.peg.237,Metabolic:Pentose phosphate pathway
909954.6.peg.239,Metabolic:Starch and sucrose metabolism
909954.6.peg.241,Metabolic:Starch and sucrose metabolism
909954.6.peg.242,Metabolic:Glycolysis/gluconeogenesis
