,subsystem
g.2185.peg.0,Metabolic:Exchange/demand reaction
g.2185.peg.1,Metabolic:Nucleotide interconversion
g.2185.peg.14,Metabolic:Exchange/demand reaction
g.2185.peg.15,"Metabolic:Transport, extracellular"
g.2185.peg.20,Metabolic:Exchange/demand reaction
g.2185.peg.22,Metabolic:Miscellaneous
546266.6.peg.28,Metabolic:Sulfur metabolism
g.2185.peg.30,"Metabolic:Transport, extracellular"
546266.6.peg.31,Metabolic:Arginine and proline metabolism
g.2185.peg.48,Metabolic:Cell wall biosynthesis
g.2185.peg.50,Metabolic:Phenylalanine metabolism
g.2185.peg.52,"Metabolic:Transport, extracellular"
g.2185.peg.57,Metabolic:Miscellaneous
g.2185.peg.62,Translation
546266.6.peg.63,Metabolic:Pyrimidine synthesis
g.2185.peg.64,Translation
g.2185.peg.66,"Metabolic:Transport, extracellular"
g.2185.peg.67,Metabolic:NAD metabolism
g.2185.peg.68,Translation
g.2185.peg.71,Translation
546266.6.peg.71,Metabolic:NAD metabolism
546266.6.peg.74,Metabolic:Citric acid cycle
546266.6.peg.76,Metabolic:Tryptophan metabolism
g.2185.peg.79,"Metabolic:Transport, extracellular"
g.2185.peg.80,tRNA-Charging
g.2185.peg.87,tRNA-Charging
546266.6.peg.90,Metabolic:Glutamate metabolism
g.2185.peg.91,Metabolic:Heme synthesis
g.2185.peg.92,tRNA-Charging
g.2185.peg.102,Metabolic:Glycerophospholipid metabolism
g.2185.peg.104,Metabolic:Respiration
g.2185.peg.107,Metabolic:Exchange/demand reaction
g.2185.peg.108,tRNA-Charging
g.2185.peg.115,tRNA-Charging
546266.6.peg.119,Metabolic:Folate metabolism
g.2185.peg.124,tRNA-Charging
546266.6.peg.132,Metabolic:Phenylalanine metabolism
g.2185.peg.133,Transcription
546266.6.peg.136,Metabolic:Folate metabolism
g.2185.peg.137,tRNA-Charging
g.2185.peg.142,"Metabolic:Transport, extracellular"
g.2185.peg.145,tRNA-Charging
g.2185.peg.147,Metabolic:Aminobenzoate degradation
546266.6.peg.151,Metabolic:Nucleotide interconversion
g.2185.peg.154,Metabolic:Glutathione metabolism
546266.6.peg.155,Metabolic:Histidine metabolism
g.2185.peg.156,Translation
546266.6.peg.156,Metabolic:Histidine metabolism
546266.6.peg.160,Metabolic:Histidine metabolism
g.2185.peg.162,"Metabolic:Transport, extracellular"
g.2185.peg.165,Metabolic:Pentose and glucuronate interconversions
g.2185.peg.173,Metabolic:Methionine and cysteine metabolism
g.2185.peg.180,tRNA-Charging
g.2185.peg.182,tRNA-Charging
g.2185.peg.183,Translation
g.2185.peg.184,Metabolic:Methionine and cysteine metabolism
g.2185.peg.187,tRNA-Charging
g.2185.peg.189,Metabolic:Nucleotide interconversion
g.2185.peg.195,tRNA-Charging
g.2185.peg.204,Metabolic:Exchange/demand reaction
g.2185.peg.209,"Metabolic:Transport, extracellular"
g.2185.peg.210,"Metabolic:Transport, extracellular"
g.2185.peg.218,tRNA-Charging
g.2185.peg.223,tRNA-Charging
g.2185.peg.233,Metabolic:Aminosugar metabolism
g.2185.peg.238,Metabolic:Exchange/demand reaction
g.2185.peg.242,"Metabolic:Transport, extracellular"
g.2185.peg.252,Metabolic:Cell wall biosynthesis
