,subsystem
g.29647.CDS.1,Metabolic:Sulfur metabolism
g.29647.CDS.3,Metabolic:Terpenoid backbone biosynthesis
g.29647.CDS.10,Metabolic:Citric acid cycle
g.29647.CDS.15,Metabolic:Oxidative phosphorylation
g.29647.CDS.19,tRNA-Charging
g.29647.CDS.21,Metabolic:Glycerophospholipid metabolism
1122917.3.peg.34,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.29647.CDS.35,Metabolic:Glutamate metabolism
g.29647.CDS.43,Metabolic:Glycerophospholipid metabolism
1122917.3.peg.51,Metabolic:Methionine and cysteine metabolism
g.29647.CDS.55,"Metabolic:Transport, extracellular"
g.29647.CDS.60,Metabolic:Pentose and glucuronate interconversions
g.29647.CDS.65,Metabolic:Fructose and mannose metabolism
1122917.3.peg.69,Metabolic:Histidine metabolism
g.29647.CDS.78,Metabolic:Fatty acid synthesis
g.29647.CDS.80,Metabolic:Galactose metabolism
g.29647.CDS.93,Metabolic:Exchange/demand reaction
g.29647.CDS.107,Metabolic:Starch and sucrose metabolism
g.29647.CDS.111,Metabolic:Exchange/demand reaction
g.29647.CDS.131,Metabolic:Galactose metabolism
g.29647.CDS.135,Metabolic:Pyrimidine catabolism
g.29647.CDS.139,Metabolic:Starch and sucrose metabolism
g.29647.CDS.142,"Metabolic:Transport, extracellular"
g.29647.CDS.145,Metabolic:Histidine metabolism
g.29647.CDS.147,Metabolic:Exchange/demand reaction
1122917.3.peg.164,Metabolic:Histidine metabolism
g.29647.CDS.165,"Metabolic:Transport, extracellular"
1122917.3.peg.165,Metabolic:Histidine metabolism
1122917.3.peg.166,Metabolic:Histidine metabolism
1122917.3.peg.167,Metabolic:Histidine metabolism
1122917.3.peg.168,Metabolic:Histidine metabolism
1122917.3.peg.171,Metabolic:Histidine metabolism
1122917.3.peg.172,Metabolic:Histidine metabolism
1122917.3.peg.176,Metabolic:Glycolysis/gluconeogenesis
g.29647.CDS.177,"Metabolic:Transport, extracellular"
g.29647.CDS.178,Translation
1122917.3.peg.184,Metabolic:Glycolysis/gluconeogenesis
g.29647.CDS.185,Metabolic:Fructose and mannose metabolism
1122917.3.peg.186,Metabolic:Glycolysis/gluconeogenesis
1122917.3.peg.187,Metabolic:Glycolysis/gluconeogenesis
1122917.3.peg.188,Metabolic:Glycolysis/gluconeogenesis
1122917.3.peg.189,Metabolic:Glycolysis/gluconeogenesis
g.29647.CDS.197,Metabolic:Nucleotide interconversion
g.29647.CDS.201,Metabolic:NAD metabolism
g.29647.CDS.202,Metabolic:Histidine metabolism
g.29647.CDS.218,"Metabolic:Transport, extracellular"
g.29647.CDS.243,Metabolic:Nucleotide interconversion
g.29647.CDS.248,Metabolic:Fatty acid synthesis
g.29647.CDS.249,Metabolic:Galactose metabolism
g.29647.CDS.258,"Metabolic:Transport, extracellular"
g.29647.CDS.259,Metabolic:Benzoate degradation
g.29647.CDS.261,Metabolic:Exchange/demand reaction
g.29647.CDS.266,Metabolic:Exchange/demand reaction
g.29647.CDS.273,Metabolic:Exchange/demand reaction
g.29647.CDS.278,Metabolic:Aminosugar metabolism
g.29647.CDS.280,Metabolic:Fatty acid synthesis
g.29647.CDS.283,Translation
1122917.3.peg.287,Metabolic:Nucleotide interconversion
g.29647.CDS.299,Metabolic:Plant polysaccharide degradation
g.29647.CDS.310,Metabolic:Propanoate metabolism
g.29647.CDS.320,Metabolic:Arginine and proline metabolism
g.29647.CDS.324,"Metabolic:Transport, extracellular"
g.29647.CDS.330,tRNA-Charging
g.29647.CDS.331,Translation
1122917.3.peg.331,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.29647.CDS.347,Metabolic:Respiration
g.29647.CDS.348,Metabolic:Exchange/demand reaction
g.29647.CDS.350,Metabolic:Starch and sucrose metabolism
g.29647.CDS.355,Metabolic:Exchange/demand reaction
g.29647.CDS.369,Metabolic:Arginine and proline metabolism
g.29647.CDS.374,Post-translation
g.29647.CDS.393,"Metabolic:Transport, extracellular"
g.29647.CDS.396,Translation
1122917.3.peg.401,Metabolic:Cell wall biosynthesis
g.29647.CDS.410,Metabolic:Galactose metabolism
g.29647.CDS.414,Metabolic:Glycerophospholipid metabolism
g.29647.CDS.418,Metabolic:Tyrosine metabolism
g.29647.CDS.422,Metabolic:Plant polysaccharide degradation
g.29647.CDS.434,Metabolic:Nucleotide interconversion
g.29647.CDS.435,Metabolic:Galactose metabolism
1122917.3.peg.435,Metabolic:NAD metabolism
1122917.3.peg.436,Metabolic:NAD metabolism
1122917.3.peg.437,Metabolic:NAD metabolism
g.29647.CDS.438,Transcription
1122917.3.peg.438,Metabolic:CoA synthesis
1122917.3.peg.441,Metabolic:Methionine and cysteine metabolism
1122917.3.peg.443,Metabolic:Folate metabolism
1122917.3.peg.444,Metabolic:Folate metabolism
1122917.3.peg.446,Metabolic:Folate metabolism
1122917.3.peg.447,Metabolic:Folate metabolism
1122917.3.peg.448,Metabolic:Folate metabolism
g.29647.CDS.451,Transcription
g.29647.CDS.462,Metabolic:Folate metabolism
g.29647.CDS.466,Metabolic:Pyruvate metabolism
1122917.3.peg.478,Metabolic:Folate metabolism
g.29647.CDS.490,Metabolic:Citric acid cycle
g.29647.CDS.497,Metabolic:Folate metabolism
1122917.3.peg.497,Metabolic:Folate metabolism
g.29647.CDS.498,tRNA-Charging
g.29647.CDS.523,Metabolic:Galactose metabolism
1122917.3.peg.523,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.29647.CDS.527,"Metabolic:Transport, extracellular"
g.29647.CDS.531,Metabolic:Glycolysis/gluconeogenesis
g.29647.CDS.541,"Metabolic:Transport, extracellular"
g.29647.CDS.558,Metabolic:Lysine metabolism
g.29647.CDS.559,"Metabolic:Transport, extracellular"
g.29647.CDS.566,Metabolic:Steroid metabolism
1122917.3.peg.566,Metabolic:Arginine and proline metabolism
g.29647.CDS.585,Metabolic:Nucleotide interconversion
g.29647.CDS.589,Translation
1122917.3.peg.591,Metabolic:Folate metabolism
g.29647.CDS.594,tRNA-Charging
1122917.3.peg.597,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.29647.CDS.599,Metabolic:Folate metabolism
1122917.3.peg.603,Metabolic:Pentose phosphate pathway
