,subsystem
546268.4.peg.4,Metabolic:Purine synthesis
g.2187.peg.12,Translation
546268.4.peg.14,Metabolic:Glutamate metabolism
g.2187.peg.18,Metabolic:Nucleotide interconversion
g.2187.peg.27,Metabolic:Exchange/demand reaction
g.2187.peg.32,Metabolic:Nucleotide interconversion
g.2187.peg.33,tRNA-Charging
546268.4.peg.33,Metabolic:Folate metabolism
g.2187.peg.34,Translation
g.2187.peg.37,Metabolic:Exchange/demand reaction
546268.4.peg.40,Metabolic:Glycolysis/gluconeogenesis
g.2187.peg.46,Metabolic:Pentose phosphate pathway
g.2187.peg.47,Metabolic:Glycerophospholipid metabolism
g.2187.peg.49,Metabolic:Vitamin B6 metabolism
546268.4.peg.52,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2187.peg.54,Metabolic:Thiamine metabolism
546268.4.peg.54,Metabolic:Urea cycle
g.2187.peg.59,Metabolic:Pyrimidine catabolism
g.2187.peg.61,Metabolic:Cell wall biosynthesis
546268.4.peg.61,Metabolic:Glycolysis/gluconeogenesis
g.2187.peg.63,Metabolic:Vitamin B12 metabolism
g.2187.peg.67,Metabolic:Nucleotide interconversion
546268.4.peg.68,Metabolic:Glycolysis/gluconeogenesis
g.2187.peg.71,tRNA-Charging
g.2187.peg.74,Metabolic:Pyruvate metabolism
g.2187.peg.78,Metabolic:Vitamin B12 metabolism
546268.4.peg.79,Metabolic:Pentose phosphate pathway
g.2187.peg.83,tRNA-Charging
546268.4.peg.84,Metabolic:Pyrimidine synthesis
546268.4.peg.87,Metabolic:Pyrimidine synthesis
g.2187.peg.88,Metabolic:Exchange/demand reaction
546268.4.peg.92,Metabolic:CoA synthesis
g.2187.peg.99,Translation
g.2187.peg.109,Metabolic:Unassigned
g.2187.peg.110,Metabolic:Pyruvate metabolism
g.2187.peg.111,Metabolic:Tetrahydrobiopterin metabolism
g.2187.peg.112,"Metabolic:Transport, extracellular"
g.2187.peg.119,Metabolic:Pyruvate metabolism
g.2187.peg.123,Metabolic:ROS detoxification
g.2187.peg.125,Metabolic:Oxidative phosphorylation
