,subsystem
525338.3.peg.3,Metabolic:Pyruvate metabolism
525338.3.peg.4,Metabolic:Pyruvate metabolism
525338.3.peg.13,Metabolic:Glyoxylate and dicarboxylate metabolism
525338.3.peg.25,Metabolic:Respiration
525338.3.peg.27,Metabolic:Glycolysis/gluconeogenesis
525338.3.peg.31,Metabolic:Tyrosine metabolism
525338.3.peg.36,Translation
525338.3.peg.49,"Metabolic:Transport, extracellular"
525338.3.peg.65,Metabolic:Thiamine metabolism
525338.3.peg.66,Metabolic:Thiamine metabolism
525338.3.peg.67,Metabolic:Thiamine metabolism
525338.3.peg.84,Metabolic:Pentose and glucuronate interconversions
525338.3.peg.107,Metabolic:Pyruvate metabolism
525338.3.peg.108,Metabolic:Pyruvate metabolism
525338.3.peg.109,Metabolic:Pyruvate metabolism
525338.3.peg.110,"Metabolic:Transport, extracellular"
525338.3.peg.113,Metabolic:Starch and sucrose metabolism
525338.3.peg.114,"Metabolic:Transport, extracellular"
525338.3.peg.115,"Metabolic:Transport, extracellular"
525338.3.peg.116,"Metabolic:Transport, extracellular"
525338.3.peg.119,"Metabolic:Transport, extracellular"
525338.3.peg.120,Metabolic:Starch and sucrose metabolism
525338.3.peg.124,Metabolic:Fructose and mannose metabolism
525338.3.peg.125,"Metabolic:Transport, extracellular"
525338.3.peg.126,Metabolic:Starch and sucrose metabolism
525338.3.peg.128,Metabolic:Starch and sucrose metabolism
525338.3.peg.131,Metabolic:Starch and sucrose metabolism
525338.3.peg.136,"Metabolic:Transport, extracellular"
525338.3.peg.137,"Metabolic:Transport, extracellular"
525338.3.peg.139,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
525338.3.peg.140,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
525338.3.peg.146,Metabolic:Pyruvate metabolism
525338.3.peg.152,"Metabolic:Transport, extracellular"
525338.3.peg.153,"Metabolic:Transport, extracellular"
525338.3.peg.155,Metabolic:Glutathione metabolism
525338.3.peg.156,Metabolic:Pentose and glucuronate interconversions
525338.3.peg.160,Metabolic:Aminosugar metabolism
525338.3.peg.165,"Metabolic:Transport, extracellular"
525338.3.peg.167,"Metabolic:Transport, extracellular"
525338.3.peg.168,Metabolic:Fructose and mannose metabolism
525338.3.peg.170,Metabolic:ROS detoxification
525338.3.peg.174,Metabolic:Nucleotide interconversion
525338.3.peg.177,Metabolic:Methionine and cysteine metabolism
525338.3.peg.178,Metabolic:Methionine and cysteine metabolism
525338.3.peg.179,Metabolic:Methionine and cysteine metabolism
525338.3.peg.180,Metabolic:Glutathione metabolism
525338.3.peg.185,Metabolic:Starch and sucrose metabolism
525338.3.peg.186,"Metabolic:Transport, extracellular"
525338.3.peg.187,"Metabolic:Transport, extracellular"
525338.3.peg.189,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
525338.3.peg.193,"Metabolic:Transport, extracellular"
525338.3.peg.204,"Metabolic:Transport, extracellular"
525338.3.peg.222,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
525338.3.peg.227,Metabolic:Pyruvate metabolism
525338.3.peg.230,Metabolic:Respiration
525338.3.peg.233,"Metabolic:Transport, extracellular"
525338.3.peg.234,"Metabolic:Transport, extracellular"
525338.3.peg.235,"Metabolic:Transport, extracellular"
525338.3.peg.236,"Metabolic:Transport, extracellular"
525338.3.peg.245,Metabolic:Pyruvate metabolism
525338.3.peg.246,Metabolic:Fructose and mannose metabolism
525338.3.peg.247,"Metabolic:Transport, extracellular"
525338.3.peg.252,"Metabolic:Transport, extracellular"
525338.3.peg.253,Metabolic:Biotin metabolism
525338.3.peg.255,"Metabolic:Transport, extracellular"
525338.3.peg.257,"Metabolic:Transport, extracellular"
525338.3.peg.258,Metabolic:CoA synthesis
525338.3.peg.259,Metabolic:Methionine and cysteine metabolism
525338.3.peg.261,Metabolic:Cell wall biosynthesis
525338.3.peg.262,Metabolic:Cell wall biosynthesis
525338.3.peg.266,"Metabolic:Transport, extracellular"
525338.3.peg.269,Metabolic:Pentose phosphate pathway
525338.3.peg.276,Metabolic:Biotin metabolism
525338.3.peg.277,Metabolic:Nucleotide interconversion
525338.3.peg.280,"Metabolic:Transport, extracellular"
525338.3.peg.281,"Metabolic:Transport, extracellular"
525338.3.peg.283,Metabolic:Glycerophospholipid metabolism
525338.3.peg.284,Metabolic:Glycerophospholipid metabolism
525338.3.peg.285,"Metabolic:Transport, extracellular"
525338.3.peg.287,"Metabolic:Transport, extracellular"
525338.3.peg.292,Metabolic:Methionine and cysteine metabolism
525338.3.peg.297,"Metabolic:Transport, extracellular"
525338.3.peg.316,Metabolic:Aminobenzoate degradation
525338.3.peg.317,tRNA-Charging
525338.3.peg.319,"Metabolic:Transport, extracellular"
525338.3.peg.322,"Metabolic:Transport, extracellular"
525338.3.peg.323,Metabolic:Glycolysis/gluconeogenesis
525338.3.peg.324,Metabolic:Aminosugar metabolism
525338.3.peg.337,tRNA-Charging
525338.3.peg.341,Translation
525338.3.peg.343,Metabolic:Terpenoid backbone biosynthesis
525338.3.peg.345,"Metabolic:Transport, extracellular"
525338.3.peg.346,"Metabolic:Transport, extracellular"
525338.3.peg.347,"Metabolic:Transport, extracellular"
525338.3.peg.351,Metabolic:Cell wall biosynthesis
525338.3.peg.353,Metabolic:Pentose phosphate pathway
525338.3.peg.357,Metabolic:Nucleotide interconversion
525338.3.peg.358,Metabolic:Lipoate metabolism
525338.3.peg.360,Transcription
525338.3.peg.361,Metabolic:Nucleotide interconversion
525338.3.peg.362,tRNA-Charging
525338.3.peg.363,"Metabolic:Transport, extracellular"
525338.3.peg.364,Metabolic:Methionine and cysteine metabolism
525338.3.peg.365,Metabolic:Methionine and cysteine metabolism
525338.3.peg.368,Metabolic:Aminosugar metabolism
525338.3.peg.370,tRNA-Charging
525338.3.peg.376,Metabolic:Cell wall biosynthesis
525338.3.peg.379,Metabolic:CoA synthesis
525338.3.peg.380,Metabolic:Alanine and aspartate metabolism
525338.3.peg.383,"Metabolic:Transport, extracellular"
525338.3.peg.384,"Metabolic:Transport, extracellular"
525338.3.peg.385,"Metabolic:Transport, extracellular"
525338.3.peg.386,Metabolic:Pyrimidine synthesis
525338.3.peg.387,Metabolic:Pyrimidine synthesis
525338.3.peg.388,Metabolic:Urea cycle
525338.3.peg.389,Metabolic:Urea cycle
525338.3.peg.390,Metabolic:Arginine and proline metabolism
525338.3.peg.391,Metabolic:Arginine and proline metabolism
525338.3.peg.392,Metabolic:Arginine and proline metabolism
525338.3.peg.397,Metabolic:Pyruvate metabolism
525338.3.peg.399,Transcription
525338.3.peg.403,Translation
525338.3.peg.404,tRNA-Charging
525338.3.peg.405,Metabolic:Nucleotide salvage pathway
525338.3.peg.409,tRNA-Charging
525338.3.peg.417,Metabolic:Nucleotide interconversion
525338.3.peg.418,Metabolic:Aminosugar metabolism
525338.3.peg.421,"Metabolic:Transport, extracellular"
525338.3.peg.441,"Metabolic:Transport, extracellular"
525338.3.peg.449,"Metabolic:Transport, extracellular"
525338.3.peg.456,Metabolic:Nucleotide interconversion
525338.3.peg.458,Metabolic:Pentose and glucuronate interconversions
525338.3.peg.461,Metabolic:Cell wall biosynthesis
525338.3.peg.472,Metabolic:Citric acid cycle
525338.3.peg.474,Metabolic:Glutamate metabolism
525338.3.peg.483,Metabolic:Cell wall biosynthesis
525338.3.peg.487,"Metabolic:Transport, extracellular"
525338.3.peg.488,Metabolic:ROS detoxification
525338.3.peg.491,Metabolic:Vitamin B2 metabolism
525338.3.peg.508,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
