,subsystem
g.29662.CDS.0,Metabolic:Phenylalanine metabolism
g.29662.CDS.5,Metabolic:Cell wall biosynthesis
g.29662.CDS.20,tRNA-Charging
1122975.3.peg.20,Metabolic:Glutamate metabolism
g.29662.CDS.21,Metabolic:Folate metabolism
g.29662.CDS.22,Metabolic:Glycerophospholipid metabolism
g.29662.CDS.24,Metabolic:Folate metabolism
g.29662.CDS.32,tRNA-Charging
g.29662.CDS.33,Metabolic:Galactose metabolism
g.29662.CDS.34,Metabolic:Vitamin B12 metabolism
1122975.3.peg.34,Metabolic:Folate metabolism
g.29662.CDS.38,Metabolic:Nucleotide interconversion
1122975.3.peg.40,Metabolic:Glycolysis/gluconeogenesis
g.29662.CDS.55,Metabolic:Nucleotide interconversion
g.29662.CDS.57,Metabolic:Lysine metabolism
g.29662.CDS.58,"Metabolic:Transport, extracellular"
g.29662.CDS.61,Post-translation
g.29662.CDS.67,Metabolic:Nucleotide salvage pathway
1122975.3.peg.79,Metabolic:Vitamin B2 metabolism
g.29662.CDS.81,Metabolic:Lipopolysaccharide biosynthesis
g.29662.CDS.83,Metabolic:NAD metabolism
1122975.3.peg.87,Metabolic:Pyrimidine synthesis
g.29662.CDS.89,Metabolic:Starch and sucrose metabolism
g.29662.CDS.95,tRNA-Charging
g.29662.CDS.96,Metabolic:Exchange/demand reaction
g.29662.CDS.98,Metabolic:Glycolysis/gluconeogenesis
g.29662.CDS.99,Metabolic:Nucleotide interconversion
g.29662.CDS.100,Metabolic:Cell wall biosynthesis
1122975.3.peg.107,Metabolic:Tetrahydrobiopterin metabolism
g.29662.CDS.109,Metabolic:Glycolysis/gluconeogenesis
g.29662.CDS.110,Metabolic:Galactose metabolism
g.29662.CDS.113,Metabolic:Phenylalanine metabolism
g.29662.CDS.117,Metabolic:Pentose phosphate pathway
1122975.3.peg.117,Metabolic:Purine synthesis
g.29662.CDS.118,Metabolic:Histidine metabolism
g.29662.CDS.120,Metabolic:Nucleotide interconversion
g.29662.CDS.123,Metabolic:Aminosugar metabolism
g.29662.CDS.130,Metabolic:Vitamin B12 metabolism
g.29662.CDS.142,Metabolic:Pentose and glucuronate interconversions
g.29662.CDS.146,Metabolic:Lipopolysaccharide biosynthesis
g.29662.CDS.153,Metabolic:Cell wall biosynthesis
g.29662.CDS.157,Metabolic:Butanoate metabolism
g.29662.CDS.158,"Metabolic:Transport, extracellular"
1122975.3.peg.158,Metabolic:Glycolysis/gluconeogenesis
g.29662.CDS.160,Metabolic:Pentose and glucuronate interconversions
1122975.3.peg.165,Metabolic:Purine synthesis
g.29662.CDS.168,"Metabolic:Transport, extracellular"
g.29662.CDS.181,Metabolic:Aminobenzoate degradation
1122975.3.peg.181,Metabolic:Folate metabolism
g.29662.CDS.182,Metabolic:Phenylalanine metabolism
g.29662.CDS.196,Metabolic:Fructose and mannose metabolism
g.29662.CDS.205,Metabolic:Cell wall biosynthesis
g.29662.CDS.211,Metabolic:Propanoate metabolism
g.29662.CDS.215,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.29662.CDS.223,tRNA-Charging
g.29662.CDS.224,Metabolic:Sulfur metabolism
g.29662.CDS.225,Metabolic:Folate metabolism
g.29662.CDS.226,"Metabolic:Transport, extracellular"
1122975.3.peg.227,Metabolic:CoA synthesis
g.29662.CDS.236,Metabolic:Aminosugar metabolism
g.29662.CDS.241,Metabolic:Butanoate metabolism
g.29662.CDS.244,tRNA-Charging
g.29662.CDS.249,Metabolic:NAD metabolism
g.29662.CDS.253,Metabolic:Nucleotide interconversion
g.29662.CDS.259,Post-translation
1122975.3.peg.259,Metabolic:Phenylalanine metabolism
1122975.3.peg.264,Metabolic:Pyrimidine synthesis
