,subsystem
742820.3.peg.5,Metabolic:Pyrimidine catabolism
742820.3.peg.9,Metabolic:Lipopolysaccharide biosynthesis
742820.3.peg.10,Translation
742820.3.peg.18,Metabolic:Pentose phosphate pathway
742820.3.peg.21,"Metabolic:Transport, extracellular"
742820.3.peg.26,Metabolic:Exchange/demand reaction
742820.3.peg.27,Metabolic:Vitamin B2 metabolism
742820.3.peg.32,Metabolic:Cell wall biosynthesis
742820.3.peg.37,Transcription
742820.3.peg.44,Metabolic:Lysine metabolism
742820.3.peg.46,Metabolic:Glutamate metabolism
742820.3.peg.51,Metabolic:Exchange/demand reaction
742820.3.peg.52,Metabolic:Exchange/demand reaction
742820.3.peg.53,Translation
742820.3.peg.57,"Metabolic:Transport, extracellular"
742820.3.peg.58,"Metabolic:Transport, extracellular"
742820.3.peg.59,"Metabolic:Transport, extracellular"
742820.3.peg.60,Metabolic:Exchange/demand reaction
742820.3.peg.61,"Metabolic:Transport, extracellular"
742820.3.peg.67,"Metabolic:Transport, extracellular"
742820.3.peg.75,"Metabolic:Transport, extracellular"
742820.3.peg.81,Metabolic:Folate metabolism
742820.3.peg.86,Metabolic:Cholesterol metabolism
742820.3.peg.98,Metabolic:Glycolysis/gluconeogenesis
742820.3.peg.107,Metabolic:Alanine and aspartate metabolism
742820.3.peg.108,Metabolic:Cell wall biosynthesis
742820.3.peg.114,Translation
742820.3.peg.116,"Metabolic:Transport, extracellular"
742820.3.peg.120,Metabolic:Galactose metabolism
742820.3.peg.121,Metabolic:Galactose metabolism
742820.3.peg.128,Metabolic:Galactose metabolism
742820.3.peg.129,"Metabolic:Transport, extracellular"
742820.3.peg.130,"Metabolic:Transport, extracellular"
742820.3.peg.135,Metabolic:Glycerophospholipid metabolism
742820.3.peg.142,Metabolic:Nucleotide interconversion
742820.3.peg.143,Metabolic:Nucleotide interconversion
742820.3.peg.145,"Metabolic:Transport, extracellular"
742820.3.peg.146,"Metabolic:Transport, extracellular"
742820.3.peg.148,Metabolic:Tetrahydrobiopterin metabolism
742820.3.peg.154,"Metabolic:Transport, extracellular"
742820.3.peg.169,tRNA-Charging
742820.3.peg.174,tRNA-Charging
742820.3.peg.180,Metabolic:Pyruvate metabolism
742820.3.peg.184,"Metabolic:Transport, extracellular"
742820.3.peg.185,"Metabolic:Transport, extracellular"
742820.3.peg.186,"Metabolic:Transport, extracellular"
742820.3.peg.187,Metabolic:Pyruvate metabolism
742820.3.peg.188,Metabolic:Pentose phosphate pathway
742820.3.peg.189,Metabolic:Glycerophospholipid metabolism
742820.3.peg.194,tRNA-Charging
742820.3.peg.200,Metabolic:Pyruvate metabolism
742820.3.peg.201,Transcription
742820.3.peg.203,Translation
742820.3.peg.204,Metabolic:Glycolysis/gluconeogenesis
742820.3.peg.207,Metabolic:Pentose phosphate pathway
742820.3.peg.208,Metabolic:Nucleotide interconversion
742820.3.peg.209,Metabolic:Nucleotide interconversion
742820.3.peg.212,Translation
742820.3.peg.213,Metabolic:Phenylalanine metabolism
742820.3.peg.214,Metabolic:Phenylalanine metabolism
742820.3.peg.215,Metabolic:Phenylalanine metabolism
742820.3.peg.216,Metabolic:Phenylalanine metabolism
742820.3.peg.219,Metabolic:Tyrosine metabolism
742820.3.peg.221,Metabolic:Pyruvate metabolism
742820.3.peg.222,Metabolic:Phenylalanine metabolism
742820.3.peg.223,Metabolic:Phenylalanine metabolism
742820.3.peg.224,Metabolic:Phenylalanine metabolism
742820.3.peg.247,Metabolic:Sulfur metabolism
742820.3.peg.250,Metabolic:Glycolysis/gluconeogenesis
742820.3.peg.251,"Metabolic:Transport, extracellular"
742820.3.peg.254,Metabolic:Lysine metabolism
742820.3.peg.255,Metabolic:Exchange/demand reaction
742820.3.peg.257,tRNA-Charging
742820.3.peg.259,tRNA-Charging
742820.3.peg.266,"Metabolic:Transport, extracellular"
742820.3.peg.268,Metabolic:Glutathione metabolism
742820.3.peg.275,Metabolic:Methionine and cysteine metabolism
742820.3.peg.276,Transcription
742820.3.peg.285,Metabolic:Exchange/demand reaction
742820.3.peg.286,Metabolic:Pentose phosphate pathway
742820.3.peg.287,Metabolic:Glycolysis/gluconeogenesis
742820.3.peg.293,Metabolic:Exchange/demand reaction
742820.3.peg.300,Metabolic:Pyrimidine synthesis
742820.3.peg.301,Metabolic:Vitamin B2 metabolism
742820.3.peg.304,Metabolic:Inositol phosphate metabolism
742820.3.peg.306,"Metabolic:Transport, extracellular"
742820.3.peg.307,"Metabolic:Transport, extracellular"
742820.3.peg.308,"Metabolic:Transport, extracellular"
742820.3.peg.309,"Metabolic:Transport, extracellular"
742820.3.peg.310,"Metabolic:Transport, extracellular"
742820.3.peg.316,Metabolic:Thiamine metabolism
742820.3.peg.317,Metabolic:Pentose phosphate pathway
742820.3.peg.318,Metabolic:Nucleotide interconversion
742820.3.peg.319,Metabolic:Vitamin B2 metabolism
742820.3.peg.320,Metabolic:NAD metabolism
742820.3.peg.322,Metabolic:Pyruvate metabolism
742820.3.peg.325,Metabolic:Glycolysis/gluconeogenesis
742820.3.peg.328,Metabolic:CoA synthesis
742820.3.peg.329,Metabolic:CoA synthesis
742820.3.peg.330,Metabolic:Folate metabolism
742820.3.peg.335,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
742820.3.peg.336,Metabolic:Lysine metabolism
742820.3.peg.339,tRNA-Charging
742820.3.peg.340,tRNA-Charging
742820.3.peg.343,Translation
742820.3.peg.344,Metabolic:Exchange/demand reaction
742820.3.peg.351,Metabolic:Exchange/demand reaction
742820.3.peg.355,Metabolic:Biotin metabolism
742820.3.peg.357,Metabolic:Galactose metabolism
742820.3.peg.358,Metabolic:Galactose metabolism
742820.3.peg.363,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
742820.3.peg.364,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
742820.3.peg.368,Metabolic:Pentose and glucuronate interconversions
742820.3.peg.381,Metabolic:Glycolysis/gluconeogenesis
742820.3.peg.382,tRNA-Charging
742820.3.peg.403,tRNA-Charging
742820.3.peg.404,Metabolic:CoA synthesis
742820.3.peg.406,Metabolic:Nucleotide interconversion
742820.3.peg.407,Metabolic:Pentose phosphate pathway
742820.3.peg.408,Metabolic:Pyrimidine catabolism
742820.3.peg.412,Metabolic:Cell wall biosynthesis
742820.3.peg.419,Metabolic:Alanine and aspartate metabolism
742820.3.peg.421,tRNA-Charging
742820.3.peg.423,Metabolic:Histidine metabolism
742820.3.peg.426,Translation
742820.3.peg.432,Metabolic:Pyrimidine catabolism
742820.3.peg.434,Metabolic:Nucleotide interconversion
742820.3.peg.435,Metabolic:Cell wall biosynthesis
742820.3.peg.436,Metabolic:Exchange/demand reaction
742820.3.peg.440,Metabolic:Exchange/demand reaction
742820.3.peg.441,"Metabolic:Valine, leucine, and isoleucine metabolism"
742820.3.peg.443,Translation
742820.3.peg.445,Metabolic:Pyruvate metabolism
742820.3.peg.446,Metabolic:Exchange/demand reaction
742820.3.peg.448,Metabolic:Glycolysis/gluconeogenesis
742820.3.peg.451,Metabolic:Butanoate metabolism
742820.3.peg.452,"Metabolic:Valine, leucine, and isoleucine metabolism"
742820.3.peg.453,Metabolic:Fatty acid synthesis
742820.3.peg.454,"Metabolic:Valine, leucine, and isoleucine metabolism"
742820.3.peg.455,"Metabolic:Valine, leucine, and isoleucine metabolism"
742820.3.peg.457,"Metabolic:Valine, leucine, and isoleucine metabolism"
742820.3.peg.462,Metabolic:Starch and sucrose metabolism
742820.3.peg.464,Metabolic:Exchange/demand reaction
742820.3.peg.470,Metabolic:Butanoate metabolism
742820.3.peg.471,Metabolic:Butanoate metabolism
742820.3.peg.472,Metabolic:Butanoate metabolism
742820.3.peg.473,Metabolic:Butanoate metabolism
742820.3.peg.474,Metabolic:Lipoate metabolism
742820.3.peg.481,Metabolic:Nucleotide interconversion
742820.3.peg.492,"Metabolic:Transport, extracellular"
742820.3.peg.493,Metabolic:Fatty acid synthesis
742820.3.peg.496,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
742820.3.peg.499,Translation
742820.3.peg.500,Metabolic:Nucleotide interconversion
742820.3.peg.501,Metabolic:Benzoate degradation
742820.3.peg.503,"Metabolic:Transport, extracellular"
742820.3.peg.504,Metabolic:Purine catabolism
