,subsystem
888050.3.peg.2,Metabolic:Alanine and aspartate metabolism
888050.3.peg.4,Metabolic:Alanine and aspartate metabolism
888050.3.peg.6,Metabolic:Arginine and proline metabolism
888050.3.peg.7,Metabolic:Arginine and proline metabolism
888050.3.peg.8,Metabolic:Urea cycle
888050.3.peg.14,Metabolic:Glycolysis/gluconeogenesis
g.32379.CDS.15,Metabolic:Nucleotide interconversion
888050.3.peg.15,Metabolic:Citric acid cycle
g.32379.CDS.16,Metabolic:Others
g.32379.CDS.20,Metabolic:Exchange/demand reaction
888050.3.peg.25,Metabolic:CoA synthesis
g.32379.CDS.29,"Metabolic:Transport, extracellular"
888050.3.peg.33,Metabolic:Nucleotide interconversion
g.32379.CDS.38,Metabolic:Lysine metabolism
888050.3.peg.38,Metabolic:Folate metabolism
888050.3.peg.45,Metabolic:Tryptophan metabolism
g.32379.CDS.46,"Metabolic:Transport, extracellular"
g.32379.CDS.52,tRNA-Charging
g.32379.CDS.54,Metabolic:Urea cycle
g.32379.CDS.56,Metabolic:Methionine and cysteine metabolism
g.32379.CDS.57,Metabolic:Pyruvate metabolism
g.32379.CDS.58,Metabolic:Nucleotide interconversion
g.32379.CDS.62,tRNA-Charging
g.32379.CDS.68,Translation
888050.3.peg.70,Metabolic:NAD metabolism
888050.3.peg.71,Metabolic:Arginine and proline metabolism
888050.3.peg.73,Metabolic:Arginine and proline metabolism
g.32379.CDS.74,tRNA-Charging
g.32379.CDS.76,"Metabolic:Transport, extracellular"
g.32379.CDS.77,Metabolic:Pentose and glucuronate interconversions
g.32379.CDS.81,tRNA-Charging
g.32379.CDS.84,Translation
g.32379.CDS.89,Metabolic:Purine catabolism
888050.3.peg.90,Metabolic:CoA synthesis
g.32379.CDS.93,"Metabolic:Transport, extracellular"
g.32379.CDS.99,Metabolic:CoA catabolism
888050.3.peg.101,Metabolic:Tryptophan metabolism
g.32379.CDS.102,Metabolic:Citric acid cycle
888050.3.peg.102,Metabolic:Histidine metabolism
