,subsystem
g.27495.CDS.0,tRNA-Charging
743719.3.peg.1,Metabolic:Pentose phosphate pathway
743719.3.peg.4,Metabolic:Glycolysis/gluconeogenesis
g.27495.CDS.9,tRNA-Charging
g.27495.CDS.15,Metabolic:Glyoxylate and dicarboxylate metabolism
g.27495.CDS.16,Metabolic:Arginine and proline metabolism
g.27495.CDS.18,Metabolic:Vitamin B12 metabolism
743719.3.peg.25,Metabolic:Vitamin B12 metabolism
g.27495.CDS.26,Metabolic:Pyrimidine catabolism
g.27495.CDS.31,Metabolic:Arginine and proline metabolism
g.27495.CDS.32,Metabolic:Glyoxylate and dicarboxylate metabolism
743719.3.peg.33,Metabolic:Vitamin B12 metabolism
743719.3.peg.34,Metabolic:Vitamin B12 metabolism
g.27495.CDS.39,Translation
g.27495.CDS.44,Metabolic:Terpenoid backbone biosynthesis
g.27495.CDS.47,Metabolic:Vitamin B12 metabolism
g.27495.CDS.58,Metabolic:Glyoxylate and dicarboxylate metabolism
g.27495.CDS.67,Metabolic:Plant polysaccharide degradation
743719.3.peg.69,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27495.CDS.70,Metabolic:Pentose and glucuronate interconversions
743719.3.peg.70,"Metabolic:Valine, leucine, and isoleucine metabolism"
743719.3.peg.71,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27495.CDS.72,Metabolic:Pentose and glucuronate interconversions
743719.3.peg.75,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27495.CDS.76,Metabolic:Plant polysaccharide degradation
g.27495.CDS.81,Metabolic:Glycerophospholipid metabolism
g.27495.CDS.84,Metabolic:Arginine and proline metabolism
g.27495.CDS.91,"Metabolic:Transport, extracellular"
g.27495.CDS.92,Metabolic:Starch and sucrose metabolism
743719.3.peg.96,Metabolic:Alanine and aspartate metabolism
743719.3.peg.98,Metabolic:Vitamin B12 metabolism
g.27495.CDS.103,"Metabolic:Transport, extracellular"
g.27495.CDS.109,Metabolic:Fructose and mannose metabolism
743719.3.peg.110,Metabolic:Methionine and cysteine metabolism
743719.3.peg.111,Metabolic:Methionine and cysteine metabolism
743719.3.peg.112,Metabolic:Methionine and cysteine metabolism
g.27495.CDS.123,"Metabolic:Transport, extracellular"
g.27495.CDS.129,"Metabolic:Transport, extracellular"
743719.3.peg.133,Metabolic:Glutamate metabolism
743719.3.peg.134,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
743719.3.peg.141,Metabolic:Alanine and aspartate metabolism
g.27495.CDS.149,"Metabolic:Transport, extracellular"
743719.3.peg.152,Metabolic:Glycolysis/gluconeogenesis
g.27495.CDS.156,Metabolic:Phenylalanine metabolism
743719.3.peg.159,Metabolic:Glycolysis/gluconeogenesis
743719.3.peg.163,Metabolic:Pentose phosphate pathway
g.27495.CDS.164,Metabolic:Arginine and proline metabolism
743719.3.peg.164,Metabolic:Pentose and glucuronate interconversions
g.27495.CDS.173,Metabolic:Plant polysaccharide degradation
g.27495.CDS.179,Metabolic:Vitamin B12 metabolism
g.27495.CDS.180,Translation
743719.3.peg.183,Metabolic:Glutamate metabolism
g.27495.CDS.184,"Metabolic:Transport, extracellular"
g.27495.CDS.186,Transcription
g.27495.CDS.196,Metabolic:Vitamin B2 metabolism
g.27495.CDS.198,Metabolic:Vitamin B2 metabolism
g.27495.CDS.208,"Metabolic:Transport, extracellular"
g.27495.CDS.218,"Metabolic:Transport, extracellular"
g.27495.CDS.220,"Metabolic:Transport, extracellular"
g.27495.CDS.223,Metabolic:Pyrimidine synthesis
g.27495.CDS.231,Metabolic:Glycerophospholipid metabolism
g.27495.CDS.236,Metabolic:O-Glycan degradation
g.27495.CDS.241,Metabolic:Vitamin B2 metabolism
g.27495.CDS.247,Translation
743719.3.peg.247,Metabolic:Citric acid cycle
743719.3.peg.248,Metabolic:Citric acid cycle
743719.3.peg.249,Metabolic:Citric acid cycle
743719.3.peg.253,Metabolic:Citric acid cycle
g.27495.CDS.257,Metabolic:Fructose and mannose metabolism
g.27495.CDS.262,"Metabolic:Transport, extracellular"
743719.3.peg.265,Metabolic:CoA synthesis
g.27495.CDS.271,"Metabolic:Transport, extracellular"
g.27495.CDS.273,tRNA-Charging
g.27495.CDS.275,Metabolic:Pyrimidine catabolism
g.27495.CDS.277,"Metabolic:Transport, extracellular"
g.27495.CDS.278,Metabolic:Fatty acid synthesis
g.27495.CDS.294,Metabolic:Glyoxylate and dicarboxylate metabolism
g.27495.CDS.295,Metabolic:Plant polysaccharide degradation
743719.3.peg.302,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27495.CDS.316,Metabolic:Phenylalanine metabolism
g.27495.CDS.318,Metabolic:Glutamate metabolism
g.27495.CDS.320,tRNA-Charging
g.27495.CDS.329,Metabolic:Nucleotide interconversion
g.27495.CDS.334,Translation
g.27495.CDS.335,"Metabolic:Transport, extracellular"
g.27495.CDS.338,Metabolic:Pentose phosphate pathway
g.27495.CDS.351,Metabolic:Arginine and proline metabolism
g.27495.CDS.355,tRNA-Charging
g.27495.CDS.356,Metabolic:Glutathione metabolism
g.27495.CDS.358,tRNA-Charging
743719.3.peg.372,Metabolic:Phenylalanine metabolism
743719.3.peg.373,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27495.CDS.382,Metabolic:Plant polysaccharide degradation
g.27495.CDS.384,"Metabolic:Transport, extracellular"
g.27495.CDS.401,Metabolic:Vitamin B12 metabolism
g.27495.CDS.402,"Metabolic:Transport, extracellular"
g.27495.CDS.406,"Metabolic:Transport, extracellular"
g.27495.CDS.409,Metabolic:NAD metabolism
