,subsystem
1236550.3.peg.1,Metabolic:Glycolysis/gluconeogenesis
g.25806.CDS.3,Metabolic:Exchange/demand reaction
g.25806.CDS.9,Translation
g.25806.CDS.11,Metabolic:Nucleotide salvage pathway
g.25806.CDS.12,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25806.CDS.13,tRNA-Charging
g.25806.CDS.16,tRNA-Charging
1236550.3.peg.17,Metabolic:CoA synthesis
g.25806.CDS.18,tRNA-Charging
g.25806.CDS.23,Translation
1236550.3.peg.24,Metabolic:Glutamate metabolism
1236550.3.peg.25,Metabolic:Glutamate metabolism
1236550.3.peg.27,Metabolic:Tryptophan metabolism
1236550.3.peg.28,Metabolic:Tryptophan metabolism
g.25806.CDS.29,Translation
1236550.3.peg.31,Metabolic:Tryptophan metabolism
1236550.3.peg.34,Metabolic:Histidine metabolism
g.25806.CDS.35,tRNA-Charging
1236550.3.peg.35,Metabolic:Histidine metabolism
g.25806.CDS.39,Metabolic:Citric acid cycle
g.25806.CDS.40,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25806.CDS.43,tRNA-Charging
g.25806.CDS.45,Metabolic:Benzoate degradation
g.25806.CDS.46,Metabolic:Oxidative phosphorylation
1236550.3.peg.48,Metabolic:Pyrimidine synthesis
g.25806.CDS.52,Metabolic:Benzoate degradation
1236550.3.peg.52,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25806.CDS.53,tRNA-Charging
g.25806.CDS.55,Metabolic:Phenylalanine metabolism
g.25806.CDS.56,Metabolic:Benzoate degradation
g.25806.CDS.64,"Metabolic:Transport, extracellular"
g.25806.CDS.68,Metabolic:Exchange/demand reaction
g.25806.CDS.71,Translation
g.25806.CDS.75,"Metabolic:Transport, extracellular"
1236550.3.peg.80,Metabolic:CoA synthesis
g.25806.CDS.83,Metabolic:Vitamin B2 metabolism
1236550.3.peg.84,Metabolic:Pyrimidine synthesis
g.25806.CDS.85,Metabolic:Methionine and cysteine metabolism
1236550.3.peg.85,Metabolic:Pyrimidine synthesis
1236550.3.peg.86,Metabolic:Pyrimidine synthesis
1236550.3.peg.88,Metabolic:Pyrimidine synthesis
1236550.3.peg.89,Metabolic:Pyrimidine synthesis
1236550.3.peg.94,Metabolic:Phenylalanine metabolism
1236550.3.peg.95,Metabolic:Phenylalanine metabolism
g.25806.CDS.96,Metabolic:Lipopolysaccharide biosynthesis
g.25806.CDS.100,Metabolic:Glycerophospholipid metabolism
g.25806.CDS.101,tRNA-Charging
g.25806.CDS.104,"Metabolic:Transport, extracellular"
g.25806.CDS.106,Metabolic:Inositol phosphate metabolism
g.25806.CDS.107,Translation
g.25806.CDS.112,Metabolic:Folate metabolism
g.25806.CDS.113,Metabolic:Inositol phosphate metabolism
g.25806.CDS.114,Metabolic:Glutamate metabolism
g.25806.CDS.117,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25806.CDS.124,Metabolic:Folate metabolism
g.25806.CDS.125,Metabolic:Glycerophospholipid metabolism
g.25806.CDS.126,Metabolic:Glutamate metabolism
g.25806.CDS.130,Metabolic:Glycerophospholipid metabolism
g.25806.CDS.131,Metabolic:Fructose and mannose metabolism
g.25806.CDS.140,Metabolic:Inositol phosphate metabolism
g.25806.CDS.146,Metabolic:Glycerophospholipid metabolism
g.25806.CDS.147,Metabolic:Nucleotide interconversion
g.25806.CDS.150,Translation
g.25806.CDS.153,Metabolic:Nucleotide interconversion
g.25806.CDS.154,tRNA-Charging
g.25806.CDS.161,Metabolic:Inositol phosphate metabolism
g.25806.CDS.162,Metabolic:Pyrimidine synthesis
g.25806.CDS.163,"Metabolic:Transport, extracellular"
g.25806.CDS.169,Metabolic:Fructose and mannose metabolism
g.25806.CDS.180,Metabolic:Benzoate degradation
g.25806.CDS.181,Metabolic:Galactose metabolism
g.25806.CDS.182,Metabolic:Oxidative phosphorylation
1236550.3.peg.184,Metabolic:Purine synthesis
1236550.3.peg.185,Metabolic:Purine synthesis
g.25806.CDS.187,tRNA-Charging
1236550.3.peg.189,Metabolic:Glycolysis/gluconeogenesis
g.25806.CDS.190,Metabolic:Urea cycle
1236550.3.peg.194,Metabolic:Citric acid cycle
g.25806.CDS.195,Metabolic:NAD metabolism
g.25806.CDS.197,"Metabolic:Transport, extracellular"
g.25806.CDS.199,Metabolic:Unassigned
g.25806.CDS.201,Metabolic:Glycerophospholipid metabolism
g.25806.CDS.208,Metabolic:Inositol phosphate metabolism
1236550.3.peg.208,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25806.CDS.213,"Metabolic:Transport, extracellular"
g.25806.CDS.215,Metabolic:Arginine and proline metabolism
g.25806.CDS.216,Metabolic:Tyrosine metabolism
g.25806.CDS.217,Metabolic:Sulfur metabolism
g.25806.CDS.220,Metabolic:Nucleotide interconversion
1236550.3.peg.221,Metabolic:Nucleotide interconversion
g.25806.CDS.222,Metabolic:Nucleotide salvage pathway
g.25806.CDS.224,"Metabolic:Transport, extracellular"
1236550.3.peg.224,Metabolic:Nucleotide interconversion
1236550.3.peg.225,Metabolic:Nucleotide interconversion
g.25806.CDS.226,Transcription
g.25806.CDS.228,Metabolic:Methionine and cysteine metabolism
g.25806.CDS.231,Metabolic:Inositol phosphate metabolism
g.25806.CDS.233,Metabolic:Benzoate degradation
g.25806.CDS.239,"Metabolic:Transport, extracellular"
g.25806.CDS.240,Metabolic:Folate metabolism
1236550.3.peg.244,Metabolic:Alanine and aspartate metabolism
g.25806.CDS.253,"Metabolic:Valine, leucine, and isoleucine metabolism"
1236550.3.peg.253,Metabolic:CoA synthesis
g.25806.CDS.255,tRNA-Charging
1236550.3.peg.256,Metabolic:Cell wall biosynthesis
g.25806.CDS.258,Metabolic:Nucleotide interconversion
g.25806.CDS.265,"Metabolic:Transport, extracellular"
g.25806.CDS.266,Metabolic:Thiamine metabolism
g.25806.CDS.267,"Metabolic:Transport, extracellular"
1236550.3.peg.268,Metabolic:Nucleotide interconversion
g.25806.CDS.284,Metabolic:Propanoate metabolism
g.25806.CDS.287,tRNA-Charging
g.25806.CDS.292,Metabolic:Lysine metabolism
g.25806.CDS.302,"Metabolic:Transport, extracellular"
g.25806.CDS.318,"Metabolic:Transport, extracellular"
1236550.3.peg.318,Metabolic:Alanine and aspartate metabolism
g.25806.CDS.320,Metabolic:Methionine and cysteine metabolism
1236550.3.peg.322,Metabolic:Glutamate metabolism
g.25806.CDS.325,Metabolic:Folate metabolism
g.25806.CDS.331,Translation
g.25806.CDS.334,Metabolic:Nucleotide interconversion
1236550.3.peg.340,Metabolic:CoA synthesis
g.25806.CDS.341,Metabolic:Methionine and cysteine metabolism
g.25806.CDS.344,Translation
1236550.3.peg.344,Metabolic:Folate metabolism
1236550.3.peg.345,Metabolic:Folate metabolism
1236550.3.peg.346,Metabolic:Folate metabolism
